,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-59867.691093,59309.914747,-94931.212718,2901.335866,-1579268.342733,
Tax Rate For Calcs,0.142552,0.182927,0.175114,0.101206,0.188586,
Normalized EBITDA,25435616.52,22948957.45,222752793.05,7778412.45,4480982.63,
Total Unusual Items,-419969.61,324227.96,-542111.95,28667.62,-8374261.15,
Total Unusual Items Excluding Goodwill,-419969.61,324227.96,-542111.95,28667.62,-8374261.15,
Net Income From Continuing Operation Net Minority Interest,7511806.03,6448958.44,182728817.74,-2817019.16,-6944232.62,
Reconciled Cost Of Revenue,133620420.34,163651580.95,17220085.74,141239487.38,26961991.87,
EBITDA,25015646.91,23273185.41,222210681.1,7807080.07,-3893278.52,
EBIT,25015646.91,23273185.41,222210681.1,7807080.07,-3893278.52,
Net Interest Income,-6073603.33,-4008461.58,236712.98,-2897787.49,920891.53,
Interest Expense,4750915.74,3391540.09,268655.77,2687069.18,349408.03,
Interest Income,56189.34,81741.47,620378.77,84227.25,984316.86,
Normalized Income,7871907.948907,6184040.394747,183175998.477282,-2842785.444134,-149239.812733,
Net Income From Continuing And Discontinued Operation,7511806.03,6448958.44,182728817.74,-2817019.16,-6944232.62,
Total Expenses,155680991.77,197119780.5,27054036.78,172147704.14,42873761.94,
Total Operating Income As Reported,20196898.01,20247604.08,221948389.55,4761375.13,-4247355.58,
Diluted Average Shares,150236121.0,,,140850958.0,,
Basic Average Shares,150236121.0,,,140850958.0,,
Diluted EPS,0.05,,,-0.02,,
Basic EPS,0.05,,,-0.02,,
Net Income Common Stockholders,7511806.03,6448958.44,182728817.74,-2817019.16,-6944232.62,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,7511806.03,6448958.44,182728817.74,-2817019.16,-6944232.62,
Minority Interests,-9864138.34,-9795805.32,-348125.17,-7418854.1,-3501657.32,
Net Income Including Noncontrolling Interests,17375944.37,16244763.76,183076942.91,4601834.94,-3442575.3,
Net Income Continuous Operations,17375944.37,16244763.76,183076942.91,4601834.94,-3442575.3,
Tax Provision,2888786.8,3636881.56,38865082.42,518175.95,-800111.25,
Pretax Income,20264731.17,19881645.32,221942025.33,5120010.89,-4242686.55,
Other Non Operating Income Expenses,67833.16,-365958.76,,358635.76,4669.03,8125.62
Special Income Charges,-419969.61,154723.11,-542111.95,28667.62,-8374261.15,
Other Special Charges,,28763.17,,,0.0,0.0
Write Off,166252.34,-1638961.88,-403197.54,-472027.53,4449314.01,
Impairment Of Capital Assets,253717.27,1455475.6,,443359.91,3924947.14,0.0
Net Non Operating Interest Income Expense,-6073603.33,-4008461.58,236712.98,-2897787.49,920891.53,
Total Other Finance Cost,1378876.93,698662.96,115010.02,294945.56,-285982.7,
Interest Expense Non Operating,4750915.74,3391540.09,268655.77,2687069.18,349408.03,
Interest Income Non Operating,56189.34,81741.47,620378.77,84227.25,984316.86,
Operating Income,26690470.95,29121765.77,-549704.32,7630495.0,2546255.28,
Operating Expense,22060571.43,33468199.55,9833951.04,30908216.76,15911770.07,
Other Operating Expenses,1156760.47,1226555.51,303606.61,1064950.79,655444.11,
Research And Development,6961213.64,12343828.86,2514233.99,11167729.35,2607976.08,
Selling General And Administration,15275370.41,-23847911.7,-4705445.2,20213280.67,-17943280.76,
Selling And Marketing Expense,3972415.74,-9477582.11,-2456671.44,6334733.22,-7342900.16,
General And Administrative Expense,11302954.67,-14370329.59,-2248773.76,13878547.45,-10600380.6,
Gross Profit,48751042.38,62589965.32,9284246.72,38538711.76,18458025.35,
Cost Of Revenue,133620420.34,163651580.95,17220085.74,141239487.38,26961991.87,
Total Revenue,182371462.72,226241546.27,26504332.46,179778199.14,45420017.22,
Operating Revenue,182371462.72,226241546.27,26504332.46,179778199.14,45420017.22,
