,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,,164135.219185,0.0,0.0,-420000.0,4886910.0,
Tax Rate For Calcs,,0.019108,0.21,0.21,0.21,0.21,
Normalized EBITDA,,-26995000.0,-426000.0,-18173000.0,18089000.0,-5366000.0,
Total Unusual Items,,8590000.0,0.0,0.0,-2000000.0,23271000.0,
Total Unusual Items Excluding Goodwill,,8590000.0,0.0,0.0,-2000000.0,23271000.0,
Net Income From Continuing Operation Net Minority Interest,,-32803000.0,-17471000.0,-35663000.0,-17484000.0,-6125000.0,
Reconciled Depreciation,,14996000.0,15321000.0,16226000.0,32094000.0,19378000.0,
Reconciled Cost Of Revenue,,30999000.0,31701000.0,35478000.0,53973000.0,45599000.0,
EBITDA,,-18405000.0,-426000.0,-18173000.0,16089000.0,17905000.0,
EBIT,,-33401000.0,-15747000.0,-34399000.0,-16005000.0,-1473000.0,
Net Interest Income,,8774000.0,-41000.0,-41000.0,-467000.0,27419000.0,
Interest Expense,,41000.0,41000.0,41000.0,467000.0,631000.0,
Normalized Income,,-41228864.780815,-17471000.0,-35663000.0,-15904000.0,-24509090.0,
Net Income From Continuing And Discontinued Operation,,-32803000.0,-17471000.0,-35663000.0,-17484000.0,-6125000.0,
Total Expenses,,106931000.0,94866000.0,141578000.0,148389000.0,170804000.0,
Total Operating Income As Reported,,-34272000.0,-17124000.0,-36458000.0,-29002000.0,-27320000.0,
Diluted Average Shares,112130000.0,109360000.0,108450000.0,106908000.0,105159000.0,,
Basic Average Shares,112130000.0,109360000.0,108450000.0,106908000.0,105159000.0,,
Diluted EPS,0.0,-0.3,-0.16,-0.33,-0.17,,
Basic EPS,0.0,-0.3,-0.16,-0.33,-0.17,,
Diluted NI Availto Com Stockholders,,-32803000.0,-17471000.0,-35663000.0,-17484000.0,-6125000.0,
Average Dilution Earnings,,,,,,0.0,0.0
Net Income Common Stockholders,,-32803000.0,-17471000.0,-35663000.0,-17484000.0,-6125000.0,
Net Income,,-32803000.0,-17471000.0,-35663000.0,-17484000.0,-6125000.0,
Net Income Including Noncontrolling Interests,,-32803000.0,-17471000.0,-35663000.0,-17484000.0,-6125000.0,
Net Income Continuous Operations,,-32803000.0,-17471000.0,-35663000.0,-17484000.0,-6125000.0,
Tax Provision,,-639000.0,1683000.0,1223000.0,1012000.0,4021000.0,
Pretax Income,,-33442000.0,-15788000.0,-34440000.0,-16472000.0,-2104000.0,
Other Income Expense,,-7944000.0,1377000.0,2059000.0,10997000.0,-2203000.0,
Other Non Operating Income Expenses,,-16534000.0,1377000.0,2059000.0,12997000.0,-25474000.0,
Special Income Charges,,7838000.0,0.0,0.0,-2000000.0,19515000.0,
Impairment Of Capital Assets,,0.0,0.0,0.0,2000000.0,0.0,
Net Non Operating Interest Income Expense,,8774000.0,-41000.0,-41000.0,-467000.0,27419000.0,
Interest Expense Non Operating,,41000.0,41000.0,41000.0,467000.0,631000.0,
Operating Income,,-34272000.0,-17124000.0,-36458000.0,-27002000.0,-27320000.0,
Operating Expense,,75932000.0,63165000.0,106100000.0,94416000.0,125205000.0,
Research And Development,,16958000.0,18350000.0,28717000.0,29428000.0,41008000.0,
Selling General And Administration,,58974000.0,44815000.0,77383000.0,64988000.0,84197000.0,
Selling And Marketing Expense,,14140000.0,11583000.0,17417000.0,25614000.0,27901000.0,
General And Administrative Expense,,44834000.0,33232000.0,59966000.0,39374000.0,56296000.0,
Other Gand A,,44834000.0,33232000.0,59966000.0,39374000.0,56296000.0,
Gross Profit,,41660000.0,46041000.0,69642000.0,67414000.0,97885000.0,
Cost Of Revenue,,30999000.0,31701000.0,35478000.0,53973000.0,45599000.0,
Total Revenue,,72659000.0,77742000.0,105120000.0,121387000.0,143484000.0,
Operating Revenue,,72659000.0,77742000.0,105120000.0,121387000.0,143484000.0,
