,2026-03-31
Free Cash Flow,-147921.0
End Cash Position,868792.0
Beginning Cash Position,1016713.0
Changes In Cash,-147921.0
Operating Cash Flow,-147921.0
Cash Flow From Continuing Operating Activities,-147921.0
Change In Working Capital,9343.0
Change In Payables And Accrued Expense,33354.0
Change In Prepaid Assets,-24011.0
Other Non Cash Items,-2708697.0
Net Income From Continuing Operations,2551433.0
