,2026-03-31
Free Cash Flow,-47043.0
End Cash Position,858098.0
Beginning Cash Position,905141.0
Changes In Cash,-47043.0
Operating Cash Flow,-47043.0
Cash Flow From Continuing Operating Activities,-47043.0
Change In Working Capital,109271.0
Change In Payables And Accrued Expense,90311.0
Change In Payable,90311.0
Change In Account Payable,87995.0
Change In Prepaid Assets,18960.0
Other Non Cash Items,-1379187.0
Net Income From Continuing Operations,1222873.0
