,2026-03-31,2025-12-31,2025-09-30
Free Cash Flow,-385716.0,-65381.0,0.0
End Cash Position,1010279.0,1395995.0,0.0
Beginning Cash Position,1395995.0,0.0,0.0
Changes In Cash,-385716.0,,
Operating Cash Flow,-385716.0,-65381.0,0.0
Cash Flow From Continuing Operating Activities,-385716.0,-65381.0,0.0
Change In Working Capital,-209838.0,32047.0,34889.0
Change In Payables And Accrued Expense,-172761.0,189911.0,34889.0
Change In Accrued Expense,,,34889.0
Change In Payable,-172761.0,,
Change In Account Payable,-202761.0,,
Change In Prepaid Assets,-37077.0,,
Other Non Cash Items,-1250472.0,-363613.0,26000.0
Net Income From Continuing Operations,1074594.0,266185.0,-60889.0
