,2026-03-31,2025-03-31
Free Cash Flow,79300.0,-215072.0
Repayment Of Debt,-262855.0,-3128292.0
Issuance Of Debt,20000.0,3573269.0
Issuance Of Capital Stock,0.0,17916.0
Capital Expenditure,,-10080.0
Interest Paid Supplemental Data,125052.0,395876.0
End Cash Position,485641.0,343966.0
Beginning Cash Position,640446.0,96144.0
Changes In Cash,-154805.0,247822.0
Financing Cash Flow,-242855.0,462894.0
Cash Flow From Continuing Financing Activities,-242855.0,462893.0
Net Other Financing Charges,,1.0
Net Preferred Stock Issuance,0.0,17916.0
Preferred Stock Issuance,0.0,17916.0
Net Issuance Payments Of Debt,-242855.0,444977.0
Net Long Term Debt Issuance,-242855.0,444977.0
Long Term Debt Payments,-262855.0,-3128292.0
Long Term Debt Issuance,20000.0,3573269.0
Investing Cash Flow,8750.0,-10080.0
Cash Flow From Continuing Investing Activities,8750.0,-10080.0
Net Other Investing Changes,8750.0,
Net PPE Purchase And Sale,0.0,-10080.0
Purchase Of PPE,0.0,-10080.0
Operating Cash Flow,79300.0,-204992.0
Cash Flow From Continuing Operating Activities,79301.0,-204991.0
Change In Working Capital,183920.0,192055.0
Change In Payables And Accrued Expense,320493.0,63024.0
Change In Accrued Expense,20898.0,38110.0
Change In Payable,299595.0,24914.0
Change In Account Payable,299595.0,24914.0
Change In Prepaid Assets,42870.0,113195.0
Change In Inventory,-165561.0,33994.0
Change In Receivables,-13882.0,-18158.0
Changes In Account Receivables,-13882.0,-18158.0
Other Non Cash Items,11034.0,9422.0
Depreciation Amortization Depletion,64034.0,65529.0
Depreciation And Amortization,64034.0,65529.0
Depreciation,64034.0,65529.0
Operating Gains Losses,4371.0,-3899.0
Net Income From Continuing Operations,-184059.0,-468099.0
