,2026-03-31,2025-06-30,2025-03-31
Free Cash Flow,28844447.0,5238475.0,-12321369.0
Repayment Of Debt,-56331407.0,-9715865.0,-13116625.0
Issuance Of Debt,40492046.0,23901908.0,21578453.0
Capital Expenditure,-4594653.0,-31085190.0,-16042826.0
Interest Paid Supplemental Data,552934.0,242102.0,506596.0
Income Tax Paid Supplemental Data,18267.0,0.0,0.0
End Cash Position,72190828.0,36667811.0,12492464.0
Beginning Cash Position,58860026.0,12492464.0,17149389.0
Effect Of Exchange Rate Changes,325716.0,818222.0,-797384.0
Changes In Cash,13005086.0,23357125.0,-3859541.0
Financing Cash Flow,-15839361.0,18186043.0,8461828.0
Cash Flow From Continuing Financing Activities,-15839361.0,18186043.0,8461828.0
Net Issuance Payments Of Debt,-15839361.0,14186043.0,8461828.0
Net Short Term Debt Issuance,-712340.0,22728569.0,26792.0
Short Term Debt Payments,-41204386.0,,-9551661.0
Short Term Debt Issuance,40492046.0,13176908.0,9578453.0
Net Long Term Debt Issuance,-15127021.0,-8542526.0,8435036.0
Long Term Debt Payments,-15127021.0,-19267526.0,-3564964.0
Long Term Debt Issuance,0.0,10725000.0,12000000.0
Investing Cash Flow,-4594653.0,-31152583.0,-16042826.0
Cash Flow From Continuing Investing Activities,-4594653.0,-31152583.0,-16042826.0
Net PPE Purchase And Sale,-4594653.0,-31085190.0,-16042826.0
Purchase Of PPE,-4594653.0,-31085190.0,-16042826.0
Operating Cash Flow,33439100.0,36323665.0,3721457.0
