,2026-03-31,2025-03-31
Free Cash Flow,-37300000.0,5300000.0
Repayment Of Debt,-48800000.0,-57400000.0
Issuance Of Debt,64400000.0,22400000.0
Capital Expenditure,-95100000.0,-48500000.0
Interest Paid Supplemental Data,16600000.0,14100000.0
Income Tax Paid Supplemental Data,4300000.0,3400000.0
End Cash Position,133500000.0,108200000.0
Beginning Cash Position,157700000.0,131900000.0
Changes In Cash,-24200000.0,-23700000.0
Financing Cash Flow,10000000.0,-35900000.0
Cash Flow From Continuing Financing Activities,10000000.0,-35900000.0
Net Other Financing Charges,-5600000.0,-900000.0
Net Issuance Payments Of Debt,15600000.0,-35000000.0
Net Long Term Debt Issuance,15600000.0,-35000000.0
Long Term Debt Payments,-48800000.0,-57400000.0
Long Term Debt Issuance,64400000.0,22400000.0
Investing Cash Flow,-92000000.0,-41600000.0
Cash Flow From Continuing Investing Activities,-92000000.0,-41600000.0
Net Investment Purchase And Sale,1300000.0,6600000.0
Sale Of Investment,40000000.0,45000000.0
Purchase Of Investment,-38700000.0,-38400000.0
Net PPE Purchase And Sale,-93300000.0,-48200000.0
Sale Of PPE,1800000.0,300000.0
Purchase Of PPE,-95100000.0,-48500000.0
Operating Cash Flow,57800000.0,53800000.0
