,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-13326000.0,19572000.0,-7885000.0,-20481000.0,-15053000.0,,
Issuance Of Debt,,0.0,0.0,9897000.0,0.0,0.0,
Issuance Of Capital Stock,,-1000.0,0.0,,,-1000.0,31320000.0
Capital Expenditure,-176000.0,-520000.0,-182000.0,-2514000.0,-1255000.0,,
Interest Paid Supplemental Data,892000.0,907000.0,902000.0,908000.0,432000.0,,
Income Tax Paid Supplemental Data,36000.0,0.0,0.0,0.0,0.0,,
End Cash Position,38608000.0,52883000.0,26898000.0,28325000.0,19885000.0,,
Beginning Cash Position,52883000.0,26898000.0,28325000.0,19885000.0,20829000.0,,
Changes In Cash,-14275000.0,25985000.0,-1427000.0,8440000.0,-944000.0,,
Financing Cash Flow,-14000.0,180000.0,-111000.0,26774000.0,1085000.0,,
Cash Flow From Continuing Financing Activities,-14000.0,180000.0,-111000.0,26774000.0,1085000.0,,
Net Other Financing Charges,-14000.0,-7000.0,-111000.0,-708000.0,-13000.0,,
Proceeds From Stock Option Exercised,0.0,188000.0,0.0,317000.0,1098000.0,,
Net Common Stock Issuance,,-1000.0,0.0,,,-1000.0,31320000.0
Common Stock Issuance,,-1000.0,0.0,,,-1000.0,31320000.0
Net Issuance Payments Of Debt,,0.0,0.0,9897000.0,0.0,0.0,
Net Long Term Debt Issuance,,0.0,0.0,9897000.0,0.0,0.0,
Long Term Debt Issuance,,0.0,0.0,9897000.0,0.0,0.0,
Investing Cash Flow,-1111000.0,5713000.0,6387000.0,-367000.0,11769000.0,,
Cash Flow From Continuing Investing Activities,-1111000.0,5713000.0,6387000.0,-367000.0,11769000.0,,
Net Investment Purchase And Sale,-935000.0,6233000.0,6568000.0,2143000.0,13024000.0,,
Sale Of Investment,19090000.0,21500000.0,24276000.0,16000000.0,23350000.0,,
Purchase Of Investment,-20025000.0,-15267000.0,-17708000.0,-13857000.0,-10326000.0,,
Net PPE Purchase And Sale,-176000.0,-520000.0,-181000.0,-2510000.0,-1255000.0,,
Sale Of PPE,,0.0,1000.0,3000.0,1000.0,3000.0,
Purchase Of PPE,-176000.0,-520000.0,-182000.0,-2514000.0,-1255000.0,,
Operating Cash Flow,-13150000.0,20092000.0,-7703000.0,-17967000.0,-13798000.0,,
Cash Flow From Continuing Operating Activities,-13150000.0,20092000.0,-7703000.0,-17967000.0,-13798000.0,,
Change In Working Capital,-8233000.0,5689000.0,7282000.0,-9320000.0,2767000.0,,
Change In Other Working Capital,-11509000.0,8420000.0,2179000.0,-505000.0,-6023000.0,,
Change In Other Current Liabilities,-1033000.0,-843000.0,-792000.0,-776000.0,-750000.0,,
Change In Other Current Assets,2479000.0,-839000.0,6706000.0,-4786000.0,7426000.0,,
Change In Payables And Accrued Expense,312000.0,-793000.0,905000.0,-3463000.0,2065000.0,,
Change In Payable,312000.0,-793000.0,905000.0,-3463000.0,2065000.0,,
Change In Account Payable,312000.0,-793000.0,905000.0,-3463000.0,2065000.0,,
Change In Prepaid Assets,1701000.0,-374000.0,-1725000.0,374000.0,31000.0,,
Change In Inventory,-183000.0,118000.0,9000.0,-164000.0,18000.0,,
Other Non Cash Items,376000.0,382000.0,357000.0,294000.0,278000.0,,
Stock Based Compensation,1428000.0,2200000.0,2513000.0,2532000.0,2379000.0,,
Provisionand Write Offof Assets,0.0,0.0,0.0,0.0,-113000.0,,
Asset Impairment Charge,,3344000.0,0.0,,,6176000.0,3910000.0
Amortization Of Securities,-238000.0,-303000.0,-334000.0,-267000.0,-330000.0,,
Depreciation Amortization Depletion,2221000.0,-821000.0,2094000.0,2066000.0,1909000.0,,
Depreciation And Amortization,2221000.0,-821000.0,2094000.0,2066000.0,1909000.0,,
Depreciation,2221000.0,,2094000.0,2066000.0,1909000.0,,2024000.0
Net Income From Continuing Operations,-8704000.0,9601000.0,-19615000.0,-13272000.0,-20688000.0,,
