,2026-03-31,2025-03-31
Free Cash Flow,-14101199.0,-1643063.0
Issuance Of Debt,0.0,860800.0
Issuance Of Capital Stock,80000000.0,0.0
Capital Expenditure,-53439.0,-15155.0
End Cash Position,84767555.0,5946632.0
Beginning Cash Position,23719422.0,6728895.0
Changes In Cash,61048133.0,-782263.0
Financing Cash Flow,75149332.0,860800.0
Cash Flow From Continuing Financing Activities,75149332.0,860800.0
Net Other Financing Charges,-4850668.0,
Net Common Stock Issuance,80000000.0,0.0
Common Stock Issuance,80000000.0,0.0
Net Issuance Payments Of Debt,0.0,860800.0
Net Long Term Debt Issuance,0.0,860800.0
Long Term Debt Issuance,0.0,860800.0
Investing Cash Flow,-53439.0,-15155.0
Cash Flow From Continuing Investing Activities,-53439.0,-15155.0
Net PPE Purchase And Sale,-53439.0,-15155.0
Purchase Of PPE,-53439.0,-15155.0
Operating Cash Flow,-14047760.0,-1627908.0
Cash Flow From Continuing Operating Activities,-14047760.0,-1627908.0
Change In Working Capital,-3096014.0,58388.0
Change In Other Current Assets,-39275.0,0.0
Change In Payables And Accrued Expense,3089325.0,164726.0
Change In Accrued Expense,1446570.0,-52174.0
Change In Payable,1642755.0,216900.0
Change In Account Payable,1642755.0,216900.0
Change In Prepaid Assets,-6146064.0,-106338.0
Stock Based Compensation,10384851.0,31999.0
Depreciation Amortization Depletion,6850.0,526.0
Depreciation And Amortization,6850.0,526.0
Depreciation,,526.0
Operating Gains Losses,,1418066.0
Gain Loss On Investment Securities,,1418066.0
Net Income From Continuing Operations,-21343447.0,-3136887.0
