,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,53602000.0,26404000.0,122793000.0,60787000.0,53165000.0,,
Repurchase Of Capital Stock,-108175000.0,-143577000.0,0.0,-32092000.0,-39499000.0,,
Repayment Of Debt,-23641000.0,-11958000.0,-31494000.0,-63156000.0,-22461000.0,,
Issuance Of Debt,95127000.0,31655000.0,8451000.0,56053000.0,30000000.0,,
Capital Expenditure,-8330000.0,-66978000.0,-18186000.0,-13267000.0,-4612000.0,,
End Cash Position,162987000.0,152075000.0,246449000.0,142073000.0,116908000.0,,
Other Cash Adjustment Outside Changein Cash,,0.0,1084000.0,,,28000.0,218000.0
Beginning Cash Position,152075000.0,246449000.0,142073000.0,116908000.0,97854000.0,,
Effect Of Exchange Rate Changes,-1414000.0,4776000.0,3320000.0,3900000.0,875000.0,,
Changes In Cash,12326000.0,-99150000.0,99972000.0,22080000.0,18179000.0,,
Other Cash Adjustment Inside Changein Cash,0.0,,,,-393000.0,,
Financing Cash Flow,-41305000.0,-125595000.0,-23043000.0,-39178000.0,-34649000.0,,
Cash Flow From Continuing Financing Activities,-41305000.0,-125595000.0,-23043000.0,-39178000.0,-34649000.0,,
Net Other Financing Charges,-4603000.0,-1260000.0,0.0,-455000.0,-2345000.0,,
Proceeds From Stock Option Exercised,84000.0,0.0,0.0,86000.0,42000.0,,
Cash Dividends Paid,-97000.0,,,,-386000.0,,
Common Stock Dividend Paid,-97000.0,,,,-386000.0,,
Net Common Stock Issuance,-108175000.0,-143577000.0,0.0,-32092000.0,-39499000.0,,
Common Stock Payments,-108175000.0,-143577000.0,0.0,-32092000.0,-39499000.0,,
Net Issuance Payments Of Debt,71486000.0,19697000.0,-23043000.0,-7103000.0,7539000.0,,
Net Long Term Debt Issuance,71486000.0,19697000.0,-23043000.0,-7103000.0,7539000.0,,
Long Term Debt Payments,-23641000.0,-11958000.0,-31494000.0,-63156000.0,-22461000.0,,
Long Term Debt Issuance,95127000.0,31655000.0,8451000.0,56053000.0,30000000.0,,
Investing Cash Flow,-8301000.0,-66937000.0,-17964000.0,-13189000.0,-4556000.0,,
Cash From Discontinued Investing Activities,,0.0,108000.0,0.0,0.0,-4381000.0,
Cash Flow From Continuing Investing Activities,-8301000.0,-66937000.0,-18072000.0,-13189000.0,-4556000.0,,
Net PPE Purchase And Sale,-8301000.0,-66937000.0,-18072000.0,-13189000.0,-4556000.0,,
Sale Of PPE,29000.0,41000.0,114000.0,78000.0,56000.0,,
Purchase Of PPE,-8330000.0,-66978000.0,-18186000.0,-13267000.0,-4612000.0,,
Operating Cash Flow,61932000.0,93382000.0,140979000.0,74054000.0,57777000.0,,
Cash Flow From Continuing Operating Activities,61932000.0,93382000.0,140979000.0,74054000.0,57777000.0,,
Change In Working Capital,42705000.0,-145688000.0,51496000.0,-81952000.0,35048000.0,,
Change In Other Working Capital,14940000.0,-85998000.0,-10057000.0,-10000.0,22548000.0,,
Change In Payables And Accrued Expense,-37715000.0,440000.0,14075000.0,21902000.0,-18501000.0,,
Change In Prepaid Assets,-6344000.0,6735000.0,1327000.0,9437000.0,-9930000.0,,
Change In Receivables,71824000.0,-66865000.0,46151000.0,-113281000.0,40931000.0,,
Other Non Cash Items,4350000.0,9473000.0,1370000.0,-9736000.0,3429000.0,,
Stock Based Compensation,2616000.0,3633000.0,3765000.0,3481000.0,2463000.0,,
Asset Impairment Charge,6337000.0,20655000.0,16777000.0,19306000.0,4395000.0,,
Deferred Tax,-2614000.0,-1810000.0,1752000.0,-6651000.0,4860000.0,,
Deferred Income Tax,-2614000.0,-1810000.0,1752000.0,-6651000.0,4860000.0,,
Depreciation Amortization Depletion,31675000.0,30983000.0,29092000.0,26511000.0,24203000.0,,
Depreciation And Amortization,31675000.0,30983000.0,29092000.0,26511000.0,24203000.0,,
Depreciation,31675000.0,30983000.0,29092000.0,26511000.0,24203000.0,,
Operating Gains Losses,-1543000.0,4604000.0,2348000.0,25669000.0,2932000.0,,
Net Foreign Currency Exchange Gain Loss,-1543000.0,4439000.0,2083000.0,25934000.0,2932000.0,,
Net Income From Continuing Operations,-21594000.0,171532000.0,34379000.0,97426000.0,-19553000.0,,
