,2026-03-31,2025-12-31,2025-09-30
Free Cash Flow,-83800000.0,-42600000.0,-127700000.0
Repayment Of Debt,-523900000.0,-192500000.0,-346900000.0
Issuance Of Debt,379000000.0,0.0,275000000.0
Issuance Of Capital Stock,96900000.0,0.0,0.0
Capital Expenditure,,,-105300000.0
End Cash Position,695100000.0,1028800000.0,481000000.0
Beginning Cash Position,1028800000.0,481000000.0,467200000.0
Effect Of Exchange Rate Changes,0.0,-200000.0,800000.0
Changes In Cash,-333700000.0,548000000.0,13000000.0
Financing Cash Flow,-38300000.0,-197000000.0,-101500000.0
Cash Flow From Continuing Financing Activities,-38300000.0,-197000000.0,-101500000.0
Net Other Financing Charges,9700000.0,-4500000.0,-29000000.0
Proceeds From Stock Option Exercised,0.0,0.0,-600000.0
Net Common Stock Issuance,96900000.0,0.0,0.0
Common Stock Issuance,96900000.0,0.0,0.0
Net Issuance Payments Of Debt,-144900000.0,-192500000.0,-71900000.0
Net Long Term Debt Issuance,-144900000.0,-192500000.0,-71900000.0
Long Term Debt Payments,-523900000.0,-192500000.0,-346900000.0
Long Term Debt Issuance,379000000.0,0.0,275000000.0
Investing Cash Flow,-211600000.0,787600000.0,136900000.0
Cash Flow From Continuing Investing Activities,-211600000.0,787600000.0,136900000.0
Net Investment Purchase And Sale,-206200000.0,91800000.0,228300000.0
Sale Of Investment,77700000.0,109600000.0,311700000.0
Purchase Of Investment,-283900000.0,-17800000.0,-83400000.0
Net Intangibles Purchase And Sale,-1200000.0,-600000.0,-1400000.0
Purchase Of Intangibles,-1200000.0,-600000.0,-1400000.0
Net PPE Purchase And Sale,-37000000.0,-3900000.0,-90100000.0
Sale Of PPE,800000.0,26100000.0,13900000.0
Purchase Of PPE,-37800000.0,-30000000.0,-104000000.0
Capital Expenditure Reported,32800000.0,700300000.0,100000.0
Operating Cash Flow,-83800000.0,-42600000.0,-22400000.0
Cash Flow From Continuing Operating Activities,-83800000.0,-42600000.0,-22400000.0
Change In Working Capital,7700000.0,83800000.0,91300000.0
Change In Other Working Capital,-17600000.0,4000000.0,22800000.0
Change In Payables And Accrued Expense,-33900000.0,-37700000.0,2400000.0
Change In Accrued Expense,-35000000.0,-3600000.0,-25800000.0
Change In Payable,1100000.0,-34100000.0,28200000.0
Change In Account Payable,1100000.0,-34100000.0,28200000.0
Change In Prepaid Assets,14700000.0,26000000.0,42200000.0
Change In Inventory,33000000.0,44200000.0,700000.0
Change In Receivables,11500000.0,47300000.0,23200000.0
Changes In Account Receivables,11500000.0,47300000.0,23200000.0
Other Non Cash Items,6000000.0,16300000.0,-625600000.0
Stock Based Compensation,10300000.0,7600000.0,13600000.0
Asset Impairment Charge,8100000.0,23900000.0,29200000.0
Amortization Of Securities,-600000.0,-500000.0,-1200000.0
Deferred Tax,100000.0,1000000.0,1000000.0
Deferred Income Tax,100000.0,1000000.0,1000000.0
Depreciation Amortization Depletion,30900000.0,37400000.0,69300000.0
Depreciation And Amortization,30900000.0,37400000.0,69300000.0
Operating Gains Losses,-26400000.0,-61500000.0,-20200000.0
Earnings Losses From Equity Investments,0.0,0.0,10900000.0
Gain Loss On Investment Securities,-28700000.0,-59100000.0,
Gain Loss On Sale Of PPE,-500000.0,-2400000.0,-5700000.0
Gain Loss On Sale Of Business,0.0,0.0,-25400000.0
Net Income From Continuing Operations,-119900000.0,-150600000.0,420200000.0
