,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,-173174.0,-123946.0,-183714.0,-167288.0,-415611.0
Repayment Of Debt,0.0,0.0,0.0,0.0,-222141.0
Issuance Of Capital Stock,0.0,0.0,0.0,0.0,6000000.0
End Cash Position,370084.0,543258.0,667204.0,850918.0,1018206.0
Beginning Cash Position,543258.0,667204.0,850918.0,1018206.0,0.0
Changes In Cash,-173174.0,-123946.0,-183714.0,-167288.0,1018206.0
Financing Cash Flow,0.0,0.0,0.0,0.0,231433817.0
Cash Flow From Continuing Financing Activities,0.0,0.0,0.0,0.0,231433817.0
Net Other Financing Charges,,0.0,0.0,0.0,225655958.0
Net Common Stock Issuance,0.0,0.0,0.0,0.0,6000000.0
Common Stock Issuance,0.0,0.0,0.0,0.0,6000000.0
Net Issuance Payments Of Debt,0.0,0.0,0.0,0.0,-222141.0
Net Short Term Debt Issuance,0.0,0.0,0.0,0.0,-222141.0
Short Term Debt Payments,0.0,0.0,0.0,0.0,-222141.0
Investing Cash Flow,0.0,0.0,0.0,0.0,-230000000.0
Cash Flow From Continuing Investing Activities,0.0,0.0,0.0,0.0,-230000000.0
Net Other Investing Changes,,0.0,0.0,0.0,-230000000.0
Net Investment Purchase And Sale,,,,,-230000000.0
Purchase Of Investment,,,,,-230000000.0
Operating Cash Flow,-173174.0,-123946.0,-183714.0,-167288.0,-415611.0
Cash Flow From Continuing Operating Activities,-173174.0,-123946.0,-183714.0,-167288.0,-415611.0
Change In Working Capital,626568.0,464821.0,1323072.0,1342559.0,-299719.0
Change In Payables And Accrued Expense,650532.0,394358.0,1258480.0,1340341.0,23391.0
Change In Accrued Expense,-75000.0,0.0,-9295.0,-6000.0,0.0
Change In Payable,725532.0,394358.0,1267775.0,1346341.0,23391.0
Change In Account Payable,725532.0,394358.0,1267775.0,1346341.0,23391.0
Change In Prepaid Assets,-23964.0,70463.0,64592.0,2218.0,-323110.0
Other Non Cash Items,-2091443.0,-2272611.0,-2435794.0,-2405626.0,-737483.0
Net Income From Continuing Operations,1291701.0,1683844.0,929008.0,895779.0,621591.0
