,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,3236000000.0,1057000000.0,2224000000.0,-1107000000.0,7470000000.0,,
Repurchase Of Capital Stock,-2671000000.0,-680000000.0,-818000000.0,-581000000.0,-300000000.0,,
Repayment Of Debt,-6980000000.0,-1197000000.0,-2277000000.0,0.0,-6125000000.0,,
Issuance Of Debt,6972000000.0,0.0,2275000000.0,1990000000.0,3691000000.0,,
Issuance Of Capital Stock,24000000.0,15000000.0,28000000.0,22000000.0,28000000.0,,
Capital Expenditure,-185000000.0,-175000000.0,-196000000.0,-189000000.0,-278000000.0,,
End Cash Position,3975000000.0,2959000000.0,4004000000.0,2418000000.0,5691000000.0,,
Other Cash Adjustment Outside Changein Cash,1000000.0,11000000.0,160000000.0,-265000000.0,-114000000.0,,
Beginning Cash Position,2959000000.0,4004000000.0,2418000000.0,5956000000.0,1131000000.0,,
Effect Of Exchange Rate Changes,-11000000.0,7000000.0,-9000000.0,33000000.0,5000000.0,,
Changes In Cash,1026000000.0,-1063000000.0,1435000000.0,-3306000000.0,4669000000.0,,
Financing Cash Flow,-2820000000.0,-2026000000.0,-961000000.0,1176000000.0,-2855000000.0,,
Cash Flow From Continuing Financing Activities,-2820000000.0,-2026000000.0,-961000000.0,1176000000.0,-2855000000.0,,
Net Other Financing Charges,-64000000.0,-63000000.0,-80000000.0,-165000000.0,-58000000.0,,
Cash Dividends Paid,-101000000.0,-101000000.0,-89000000.0,-90000000.0,-91000000.0,,
Common Stock Dividend Paid,-101000000.0,-101000000.0,-89000000.0,-90000000.0,-91000000.0,,
Net Common Stock Issuance,-2647000000.0,-665000000.0,-790000000.0,-559000000.0,-272000000.0,,
Common Stock Payments,-2671000000.0,-680000000.0,-818000000.0,-581000000.0,-300000000.0,,
Common Stock Issuance,24000000.0,,,,,,
Net Issuance Payments Of Debt,-8000000.0,-1197000000.0,-2000000.0,1990000000.0,-2434000000.0,,
Net Short Term Debt Issuance,0.0,0.0,0.0,0.0,-2425000000.0,,
Short Term Debt Payments,-6972000000.0,0.0,-2275000000.0,0.0,-6116000000.0,,
Short Term Debt Issuance,6972000000.0,0.0,2275000000.0,0.0,3691000000.0,,
Net Long Term Debt Issuance,-8000000.0,-1197000000.0,-2000000.0,1990000000.0,-9000000.0,,
Long Term Debt Payments,-8000000.0,-1197000000.0,,,-9000000.0,-9000000.0,-501000000.0
Long Term Debt Issuance,0.0,0.0,0.0,1990000000.0,0.0,,
Investing Cash Flow,425000000.0,-269000000.0,-24000000.0,-3564000000.0,-224000000.0,,
Cash Flow From Continuing Investing Activities,425000000.0,-269000000.0,-24000000.0,-3564000000.0,-224000000.0,,
Net Other Investing Changes,-79000000.0,-75000000.0,73000000.0,-20000000.0,-21000000.0,,
Net Business Purchase And Sale,689000000.0,-19000000.0,99000000.0,-3355000000.0,75000000.0,,
Sale Of Business,693000000.0,4000000.0,129000000.0,4000000.0,96000000.0,,
Purchase Of Business,-4000000.0,,,,,,
Net PPE Purchase And Sale,-111000000.0,-108000000.0,-106000000.0,-111000000.0,-169000000.0,,
Purchase Of PPE,-111000000.0,-108000000.0,-106000000.0,-111000000.0,-169000000.0,,
Capital Expenditure Reported,-74000000.0,-67000000.0,-90000000.0,-78000000.0,-109000000.0,,
Operating Cash Flow,3421000000.0,1232000000.0,2420000000.0,-918000000.0,7748000000.0,,
Cash Flow From Continuing Operating Activities,3421000000.0,1232000000.0,2420000000.0,-918000000.0,7748000000.0,,
Change In Working Capital,1967000000.0,-1011000000.0,1055000000.0,-2068000000.0,6655000000.0,,
Change In Other Working Capital,-523000000.0,63000000.0,-13000000.0,134000000.0,152000000.0,,
Change In Other Current Liabilities,-83000000.0,-62000000.0,-720000000.0,-89000000.0,-114000000.0,,
Change In Payables And Accrued Expense,-574000000.0,-279000000.0,3223000000.0,1947000000.0,5624000000.0,,
Change In Payable,-574000000.0,-279000000.0,3223000000.0,1947000000.0,5624000000.0,,
Change In Inventory,3016000000.0,-899000000.0,-1228000000.0,-1971000000.0,864000000.0,,
Change In Receivables,131000000.0,166000000.0,-207000000.0,-2089000000.0,129000000.0,,
Other Non Cash Items,-395000000.0,901000000.0,111000000.0,-45000000.0,-47000000.0,,
Provisionand Write Offof Assets,19000000.0,-151000000.0,36000000.0,196000000.0,14000000.0,,
Asset Impairment Charge,45000000.0,6000000.0,2000000.0,2000000.0,15000000.0,,
Deferred Tax,222000000.0,49000000.0,-33000000.0,-8000000.0,-260000000.0,,
Deferred Income Tax,222000000.0,49000000.0,-33000000.0,-8000000.0,-260000000.0,,
Depreciation Amortization Depletion,196000000.0,188000000.0,188000000.0,157000000.0,151000000.0,,
Depreciation And Amortization,196000000.0,188000000.0,188000000.0,157000000.0,151000000.0,,
Amortization Cash Flow,129000000.0,123000000.0,126000000.0,95000000.0,91000000.0,,
Amortization Of Intangibles,129000000.0,123000000.0,126000000.0,95000000.0,91000000.0,,
Depreciation,67000000.0,65000000.0,62000000.0,62000000.0,60000000.0,,
Operating Gains Losses,-488000000.0,0.0,-102000000.0,17000000.0,-86000000.0,,
Gain Loss On Sale Of Business,-488000000.0,0.0,-102000000.0,17000000.0,-86000000.0,,
Net Income From Continuing Operations,1855000000.0,1250000000.0,1163000000.0,831000000.0,1306000000.0,,
