,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,-16423000.0,-18506000.0,1631000.0,15000.0,5065000.0
Repurchase Of Capital Stock,-20000.0,0.0,0.0,-1988000.0,-2703000.0
Repayment Of Debt,-139262000.0,-144812000.0,-129185000.0,-133354000.0,-90635000.0
Issuance Of Debt,142169000.0,169671000.0,118896000.0,163534000.0,120413000.0
Capital Expenditure,-10857000.0,-14222000.0,-19132000.0,-15598000.0,-14307000.0
End Cash Position,96392000.0,122987000.0,121476000.0,135547000.0,129581000.0
Beginning Cash Position,122987000.0,121476000.0,135547000.0,129581000.0,133271000.0
Effect Of Exchange Rate Changes,-665000.0,302000.0,-657000.0,5527000.0,2748000.0
Changes In Cash,-25930000.0,1209000.0,-13414000.0,439000.0,-6438000.0
Financing Cash Flow,-3279000.0,18593000.0,-15765000.0,3451000.0,-2815000.0
Cash Flow From Continuing Financing Activities,-3279000.0,18593000.0,-15765000.0,3451000.0,-2815000.0
Net Other Financing Charges,-892000.0,-768000.0,-633000.0,-19225000.0,-22746000.0
Interest Paid Cff,-2471000.0,-2882000.0,-2232000.0,-2905000.0,-4531000.0
Cash Dividends Paid,-2803000.0,-2616000.0,-2611000.0,-2611000.0,-2613000.0
Common Stock Dividend Paid,-2803000.0,,,,-2613000.0
Net Common Stock Issuance,-20000.0,0.0,0.0,-1988000.0,-2703000.0
Common Stock Payments,-20000.0,0.0,0.0,-1988000.0,-2703000.0
Net Issuance Payments Of Debt,2907000.0,24859000.0,-10289000.0,30180000.0,29778000.0
Net Long Term Debt Issuance,2907000.0,24859000.0,-10289000.0,30180000.0,29778000.0
Long Term Debt Payments,-139262000.0,-144812000.0,-129185000.0,-133354000.0,-90635000.0
Long Term Debt Issuance,142169000.0,169671000.0,118896000.0,163534000.0,120413000.0
Investing Cash Flow,-17085000.0,-13100000.0,-18412000.0,-18625000.0,-22995000.0
Cash Flow From Continuing Investing Activities,-17085000.0,-13100000.0,-18412000.0,-18625000.0,-22995000.0
Interest Received Cfi,700000.0,991000.0,720000.0,973000.0,872000.0
Net Investment Purchase And Sale,-7000000.0,0.0,0.0,-4000000.0,-11119000.0
Purchase Of Investment,-7000000.0,0.0,0.0,-4000000.0,-11119000.0
Net Intangibles Purchase And Sale,-522000.0,-377000.0,-459000.0,-163000.0,-557000.0
Purchase Of Intangibles,-522000.0,-377000.0,-459000.0,-163000.0,-557000.0
Net PPE Purchase And Sale,-10263000.0,-15404000.0,-18673000.0,-15435000.0,-12191000.0
Sale Of PPE,72000.0,,0.0,0.0,1559000.0
Purchase Of PPE,-10335000.0,-13845000.0,-18673000.0,-15435000.0,-13750000.0
Operating Cash Flow,-5566000.0,-4284000.0,20763000.0,15613000.0,19372000.0
Cash Flow From Continuing Operating Activities,-5566000.0,-4284000.0,20763000.0,15613000.0,19372000.0
Taxes Refund Paid,-268000.0,1477000.0,-170000.0,-12076000.0,440000.0
Change In Working Capital,-12164000.0,-33226000.0,2876000.0,-214000.0,42886000.0
Change In Other Working Capital,-13000.0,-24964000.0,-20415000.0,-13817000.0,-7043000.0
Change In Payables And Accrued Expense,65455000.0,-79548000.0,-1628000.0,39308000.0,13186000.0
Change In Payable,65455000.0,-79548000.0,-1628000.0,39308000.0,13186000.0
Change In Account Payable,65455000.0,-79548000.0,-1628000.0,39308000.0,13186000.0
Change In Inventory,-36443000.0,59903000.0,-44640000.0,139000.0,28357000.0
Change In Receivables,-41163000.0,11383000.0,69559000.0,-25844000.0,8386000.0
Changes In Account Receivables,-24100000.0,-7015000.0,37055000.0,-9420000.0,-7206000.0
Other Non Cash Items,5172000.0,6516000.0,3431000.0,3972000.0,2277000.0
Stock Based Compensation,947000.0,-92000.0,-82000.0,692000.0,1296000.0
Asset Impairment Charge,2614000.0,40680000.0,12000.0,0.0,11544000.0
Deferred Tax,-4010000.0,-2936000.0,8566000.0,-3787000.0,625000.0
Deferred Income Tax,-4010000.0,-2936000.0,8566000.0,-3787000.0,625000.0
Depreciation Amortization Depletion,16601000.0,29177000.0,19953000.0,18301000.0,17520000.0
Depreciation And Amortization,16601000.0,29177000.0,19953000.0,18301000.0,17520000.0
Operating Gains Losses,-7322000.0,40131000.0,-555000.0,19659000.0,9682000.0
Gain Loss On Investment Securities,-5539000.0,,,,2768000.0
Net Foreign Currency Exchange Gain Loss,-1783000.0,-2132000.0,-555000.0,19659000.0,6914000.0
Net Income From Continuing Operations,-7136000.0,-86011000.0,-13268000.0,-10934000.0,-66898000.0
