,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-778000.0,-4304000.0,-207000.0,1435000.0,-12007000.0,
Repayment Of Debt,-211000.0,-256000.0,-183000.0,-4799000.0,-505000.0,
Issuance Of Debt,77000.0,60000.0,81000.0,115000.0,95000.0,
Capital Expenditure,-19000.0,-329000.0,-170000.0,-281000.0,-244000.0,
Interest Paid Supplemental Data,140000.0,3170000.0,2587000.0,1708000.0,5212000.0,
Income Tax Paid Supplemental Data,3000.0,,,233000.0,110000.0,71000.0
End Cash Position,5348000.0,6309000.0,10652000.0,10991000.0,13728000.0,
Beginning Cash Position,6309000.0,10652000.0,10991000.0,13728000.0,26111000.0,
Effect Of Exchange Rate Changes,-35000.0,61000.0,-74000.0,508000.0,41000.0,
Changes In Cash,-926000.0,-4404000.0,-265000.0,-3245000.0,-12424000.0,
Financing Cash Flow,-148000.0,-196000.0,-121000.0,-4708000.0,-413000.0,
Cash Flow From Continuing Financing Activities,-148000.0,-196000.0,-121000.0,-4708000.0,-413000.0,
Net Other Financing Charges,-14000.0,0.0,-19000.0,-24000.0,-3000.0,
Net Issuance Payments Of Debt,-134000.0,-196000.0,-102000.0,-4684000.0,-410000.0,
Net Long Term Debt Issuance,-134000.0,-196000.0,-102000.0,-4684000.0,-410000.0,
Long Term Debt Payments,-211000.0,-256000.0,-183000.0,-4799000.0,-505000.0,
Long Term Debt Issuance,77000.0,60000.0,81000.0,115000.0,95000.0,
Investing Cash Flow,-19000.0,-233000.0,-107000.0,-253000.0,-248000.0,
Cash Flow From Continuing Investing Activities,-19000.0,-233000.0,-107000.0,-253000.0,-248000.0,
Net Other Investing Changes,,,63000.0,28000.0,-4000.0,
Net PPE Purchase And Sale,,183000.0,0.0,,,861000.0
Sale Of PPE,,183000.0,0.0,,,861000.0
Capital Expenditure Reported,-19000.0,-329000.0,-170000.0,-281000.0,-244000.0,
Operating Cash Flow,-759000.0,-3975000.0,-37000.0,1716000.0,-11763000.0,
Cash Flow From Continuing Operating Activities,-759000.0,-3975000.0,-37000.0,1716000.0,-11763000.0,
Change In Working Capital,6863000.0,2569000.0,5821000.0,4479000.0,-8319000.0,
Change In Other Working Capital,-985000.0,132000.0,512000.0,-223000.0,-304000.0,
Change In Other Current Liabilities,-1667000.0,-1931000.0,-1873000.0,-2109000.0,-1812000.0,
Change In Other Current Assets,30000.0,85000.0,7000.0,-145000.0,-37000.0,
Change In Payables And Accrued Expense,9348000.0,-1904000.0,-1675000.0,-2735000.0,610000.0,
Change In Accrued Expense,4538000.0,102000.0,-886000.0,962000.0,-3221000.0,
Change In Payable,4810000.0,-2006000.0,-789000.0,-3697000.0,3831000.0,
Change In Account Payable,4810000.0,-2006000.0,-789000.0,-3697000.0,3831000.0,
Change In Prepaid Assets,731000.0,1000.0,-58000.0,598000.0,-421000.0,
Change In Inventory,3327000.0,4377000.0,4866000.0,2465000.0,413000.0,
Change In Receivables,-3921000.0,1809000.0,4042000.0,6628000.0,-6768000.0,
Changes In Account Receivables,-3921000.0,1809000.0,4042000.0,6628000.0,-6768000.0,
Other Non Cash Items,5501000.0,905000.0,2862000.0,6417000.0,2261000.0,
Stock Based Compensation,167000.0,215000.0,206000.0,284000.0,474000.0,
Provisionand Write Offof Assets,290000.0,1226000.0,128000.0,-15000.0,897000.0,
Depreciation Amortization Depletion,1031000.0,1085000.0,7336000.0,7412000.0,7309000.0,
Depreciation And Amortization,1031000.0,1085000.0,7336000.0,7412000.0,7309000.0,
Amortization Cash Flow,,0.0,5930000.0,5931000.0,5933000.0,
Amortization Of Intangibles,,0.0,5930000.0,5931000.0,5933000.0,
Depreciation,1031000.0,1085000.0,1406000.0,1481000.0,1376000.0,
Operating Gains Losses,,,,,,0.0
Net Income From Continuing Operations,-14611000.0,-242154000.0,-16390000.0,-16861000.0,-14385000.0,
