,2026-03-31,2025-06-30,2025-03-31
Free Cash Flow,-3358651.0,-2823989.0,-4143289.0
Repayment Of Debt,-84059.0,-447100.0,-357623.0
Issuance Of Capital Stock,8088238.0,3534757.0,0.0
Capital Expenditure,-650658.0,-249907.0,-201216.0
Interest Paid Supplemental Data,6615.0,42898.0,33411.0
Income Tax Paid Supplemental Data,0.0,0.0,0.0
End Cash Position,4752966.0,1911069.0,1835425.0
Beginning Cash Position,889091.0,1835425.0,6235669.0
Effect Of Exchange Rate Changes,-44699.0,-129610.0,96829.0
Changes In Cash,3908574.0,205253.0,-4497073.0
Financing Cash Flow,7267225.0,3032416.0,-356958.0
Cash Flow From Continuing Financing Activities,7267225.0,3032416.0,-356958.0
Net Other Financing Charges,-736954.0,,
Proceeds From Stock Option Exercised,0.0,,665.0
Net Preferred Stock Issuance,6000000.0,,0.0
Preferred Stock Issuance,6000000.0,,0.0
Net Common Stock Issuance,2088238.0,3534757.0,0.0
Common Stock Issuance,2088238.0,3534757.0,0.0
Net Issuance Payments Of Debt,-84059.0,-447100.0,-357623.0
Net Short Term Debt Issuance,-20529.0,-300000.0,-300000.0
Short Term Debt Payments,-20529.0,-300000.0,-300000.0
Net Long Term Debt Issuance,-63530.0,-147100.0,-57623.0
Long Term Debt Payments,-63530.0,-147100.0,-57623.0
Investing Cash Flow,-650658.0,-253081.0,-198042.0
Cash Flow From Continuing Investing Activities,-650658.0,-253081.0,-198042.0
Net Other Investing Changes,,,3174.0
Net Intangibles Purchase And Sale,-650000.0,-250000.0,-200000.0
Purchase Of Intangibles,-650000.0,-250000.0,-200000.0
Net PPE Purchase And Sale,-658.0,93.0,-1216.0
Purchase Of PPE,-658.0,93.0,-1216.0
Operating Cash Flow,-2707993.0,-2574082.0,-3942073.0
Cash Flow From Continuing Operating Activities,-2707993.0,-2574082.0,-3942073.0
Change In Working Capital,739255.0,300835.0,-413296.0
Change In Other Current Liabilities,-87728.0,,-102535.0
Change In Payables And Accrued Expense,528732.0,-149175.0,-453946.0
Change In Prepaid Assets,84287.0,384525.0,318681.0
Change In Inventory,148064.0,49608.0,-161801.0
Change In Receivables,65900.0,-86658.0,-13695.0
Changes In Account Receivables,65900.0,,-13695.0
Other Non Cash Items,-238866.0,-9033.0,78135.0
Stock Based Compensation,976531.0,124297.0,1219816.0
Asset Impairment Charge,606723.0,31786.0,18590.0
Depreciation Amortization Depletion,58000.0,339081.0,160849.0
Depreciation And Amortization,58000.0,339081.0,160849.0
Operating Gains Losses,232346.0,1272.0,-3276.0
Net Income From Continuing Operations,-5081982.0,-3341320.0,-5002891.0
