,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-25549000.0,-23444000.0,-15421000.0,-15780000.0,-21162000.0,,
Issuance Of Capital Stock,228351000.0,16262000.0,0.0,93373000.0,0.0,,
Capital Expenditure,,-201000.0,,-27000.0,-119000.0,-80000.0,-19000.0
End Cash Position,30355000.0,14194000.0,35213000.0,50069000.0,48632000.0,,
Beginning Cash Position,14194000.0,35213000.0,50069000.0,48632000.0,39079000.0,,
Changes In Cash,16161000.0,-21019000.0,-14856000.0,1437000.0,9553000.0,,
Financing Cash Flow,234487000.0,16643000.0,253000.0,93550000.0,0.0,,
Cash Flow From Continuing Financing Activities,234487000.0,16643000.0,253000.0,93550000.0,0.0,,
Proceeds From Stock Option Exercised,6136000.0,381000.0,253000.0,177000.0,0.0,,
Net Common Stock Issuance,228351000.0,16262000.0,0.0,93373000.0,0.0,,
Common Stock Issuance,228351000.0,16262000.0,0.0,93373000.0,0.0,,
Investing Cash Flow,-192777000.0,-14419000.0,439000.0,-76360000.0,30596000.0,,
Cash Flow From Continuing Investing Activities,-192777000.0,-14419000.0,439000.0,-76360000.0,30596000.0,,
Net Investment Purchase And Sale,-192777000.0,-14218000.0,312000.0,-76333000.0,30715000.0,,
Sale Of Investment,50000000.0,30000000.0,20000000.0,32500000.0,50500000.0,,
Purchase Of Investment,-242777000.0,-44218000.0,-19688000.0,-108833000.0,-19785000.0,,
Net PPE Purchase And Sale,0.0,-201000.0,127000.0,-27000.0,-119000.0,,
Purchase Of PPE,0.0,-201000.0,127000.0,-27000.0,-119000.0,,
Operating Cash Flow,-25549000.0,-23243000.0,-15548000.0,-15753000.0,-21043000.0,,
Cash Flow From Continuing Operating Activities,-25549000.0,-23243000.0,-15548000.0,-15753000.0,-21043000.0,,
Change In Working Capital,-12664000.0,434000.0,-3334000.0,-18088000.0,-47588000.0,,
Change In Other Working Capital,-9612000.0,551000.0,-4375000.0,-17149000.0,-44623000.0,,
Change In Payables And Accrued Expense,-3532000.0,1141000.0,93000.0,-1152000.0,-2910000.0,,
Change In Accrued Expense,-3599000.0,486000.0,-326000.0,-1103000.0,-2106000.0,,
Change In Payable,67000.0,655000.0,419000.0,-49000.0,-804000.0,,
Change In Account Payable,67000.0,655000.0,419000.0,-49000.0,-804000.0,,
Change In Prepaid Assets,-887000.0,-874000.0,708000.0,126000.0,-1202000.0,,
Change In Receivables,1367000.0,-384000.0,240000.0,87000.0,1147000.0,,
Changes In Account Receivables,1367000.0,-384000.0,240000.0,87000.0,1147000.0,,
Other Non Cash Items,1132000.0,1161000.0,1133000.0,1108000.0,1081000.0,,
Stock Based Compensation,4706000.0,1479000.0,1384000.0,1431000.0,2008000.0,,
Amortization Of Securities,-726000.0,-719000.0,-636000.0,-397000.0,-454000.0,,
Depreciation Amortization Depletion,251000.0,510000.0,134000.0,347000.0,385000.0,,
Depreciation And Amortization,251000.0,510000.0,134000.0,347000.0,385000.0,,
Amortization Cash Flow,37000.0,37000.0,36000.0,37000.0,36000.0,,
Amortization Of Intangibles,37000.0,37000.0,36000.0,37000.0,36000.0,,
Depreciation,214000.0,473000.0,98000.0,310000.0,349000.0,,
Net Income From Continuing Operations,-18248000.0,-26510000.0,-14229000.0,-154000.0,23525000.0,,
