,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,206525000.0,152412000.0,51830000.0,84133000.0,202348000.0
Repurchase Of Capital Stock,-169360000.0,-109897000.0,-149044000.0,-138781000.0,-119508000.0
Repayment Of Debt,0.0,0.0,0.0,0.0,-467864000.0
Capital Expenditure,-5726000.0,-6019000.0,-4470000.0,-2135000.0,-1880000.0
Interest Paid Supplemental Data,1754000.0,-2013000.0,2013000.0,1754000.0,0.0
Income Tax Paid Supplemental Data,4102000.0,-10616000.0,31544000.0,-4531000.0,5233000.0
End Cash Position,274310000.0,216360000.0,153802000.0,206111000.0,235236000.0
Beginning Cash Position,216360000.0,153802000.0,206111000.0,235236000.0,341529000.0
Effect Of Exchange Rate Changes,-2898000.0,17000.0,-436000.0,3837000.0,3570000.0
Changes In Cash,60848000.0,62541000.0,-51873000.0,-32962000.0,-109863000.0
Financing Cash Flow,-154163000.0,-78239000.0,-110075000.0,-70330000.0,-575986000.0
Cash Flow From Continuing Financing Activities,-154163000.0,-78239000.0,-110075000.0,-70330000.0,-575986000.0
Proceeds From Stock Option Exercised,20307000.0,36774000.0,44125000.0,71018000.0,13969000.0
Cash Dividends Paid,-5110000.0,-5116000.0,-5156000.0,-2567000.0,-2583000.0
Common Stock Dividend Paid,-5110000.0,-5116000.0,-5156000.0,-2567000.0,-2583000.0
Net Common Stock Issuance,-169360000.0,-109897000.0,-149044000.0,-138781000.0,-119508000.0
Common Stock Payments,-169360000.0,-109897000.0,-149044000.0,-138781000.0,-119508000.0
Net Issuance Payments Of Debt,0.0,0.0,0.0,0.0,-467864000.0
Net Long Term Debt Issuance,0.0,0.0,0.0,0.0,-467864000.0
Long Term Debt Payments,0.0,0.0,0.0,0.0,-467864000.0
Investing Cash Flow,2760000.0,-17651000.0,1902000.0,-48900000.0,261895000.0
Cash Flow From Continuing Investing Activities,2760000.0,-17651000.0,1902000.0,-48900000.0,261895000.0
Net Investment Purchase And Sale,8486000.0,-11632000.0,6372000.0,-46765000.0,263775000.0
Sale Of Investment,26565000.0,98054000.0,86625000.0,42620000.0,333093000.0
Purchase Of Investment,-18079000.0,-109686000.0,-80253000.0,-89385000.0,-69318000.0
Net PPE Purchase And Sale,-5726000.0,-6019000.0,-4470000.0,-2135000.0,-1880000.0
Purchase Of PPE,-5726000.0,-6019000.0,-4470000.0,-2135000.0,-1880000.0
Operating Cash Flow,212251000.0,158431000.0,56300000.0,86268000.0,204228000.0
Cash Flow From Continuing Operating Activities,212251000.0,158431000.0,56300000.0,86268000.0,204228000.0
Change In Working Capital,110806000.0,33738000.0,-46137000.0,3430000.0,48397000.0
Other Non Cash Items,16168000.0,18252000.0,17375000.0,15074000.0,19571000.0
Stock Based Compensation,45815000.0,34043000.0,43041000.0,36730000.0,41425000.0
Deferred Tax,318000.0,-171048000.0,-47000.0,103000.0,179000.0
Deferred Income Tax,318000.0,-171048000.0,-47000.0,103000.0,179000.0
Depreciation Amortization Depletion,6363000.0,7510000.0,6280000.0,6159000.0,5963000.0
Depreciation And Amortization,6363000.0,7510000.0,6280000.0,6159000.0,5963000.0
Amortization Cash Flow,2933000.0,4285000.0,3095000.0,3182000.0,3137000.0
Amortization Of Intangibles,2933000.0,4285000.0,3095000.0,3182000.0,3137000.0
Depreciation,3430000.0,3225000.0,3185000.0,2977000.0,2826000.0
Operating Gains Losses,17000.0,1362000.0,-7576000.0,-5305000.0,3271000.0
Gain Loss On Investment Securities,1867000.0,-1349000.0,-422000.0,-19313000.0,-2054000.0
Net Foreign Currency Exchange Gain Loss,-1850000.0,2711000.0,-7154000.0,14008000.0,5325000.0
Net Income From Continuing Operations,32764000.0,234574000.0,43364000.0,30077000.0,85422000.0
