,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-2257137.0,-2919507.0,-2985723.0,-1886234.0,-1969257.0,
Issuance Of Capital Stock,11964056.0,2652600.0,141334.0,75618.0,0.0,
Capital Expenditure,,,,,,-10019.0
Income Tax Paid Supplemental Data,,0.0,200.0,,,0.0
End Cash Position,5015608.0,5205842.0,3901040.0,6043980.0,3354596.0,
Beginning Cash Position,5205842.0,3901040.0,6043980.0,3354596.0,6205926.0,
Changes In Cash,-190234.0,1304802.0,-2142940.0,2689384.0,-2851330.0,
Financing Cash Flow,11971042.0,2652600.0,141334.0,75618.0,0.0,
Cash Flow From Continuing Financing Activities,11971042.0,2652600.0,141334.0,75618.0,0.0,
Proceeds From Stock Option Exercised,6986.0,,,,0.0,
Net Common Stock Issuance,11964056.0,2652600.0,141334.0,75618.0,0.0,
Common Stock Issuance,11964056.0,2652600.0,141334.0,75618.0,0.0,
Investing Cash Flow,-9904139.0,1571709.0,701449.0,4500000.0,-882073.0,
Cash Flow From Continuing Investing Activities,-9904139.0,1571709.0,701449.0,4500000.0,-882073.0,
Net Investment Purchase And Sale,-9904139.0,1571709.0,701449.0,4500000.0,-882073.0,
Sale Of Investment,5300000.0,6000000.0,5900000.0,4500000.0,4200000.0,
Purchase Of Investment,-15204139.0,-4428291.0,-5198551.0,0.0,-5082073.0,
Net PPE Purchase And Sale,,0.0,,,,-10019.0
Purchase Of PPE,,0.0,,,,-10019.0
Operating Cash Flow,-2257137.0,-2919507.0,-2985723.0,-1886234.0,-1969257.0,
Cash Flow From Continuing Operating Activities,-2257137.0,-2919507.0,-2985723.0,-1886234.0,-1969257.0,
Change In Working Capital,1430963.0,-551033.0,167638.0,272585.0,-132747.0,
Change In Payables And Accrued Expense,-353.0,597077.0,482346.0,149124.0,-213287.0,
Change In Accrued Expense,-591259.0,486707.0,63888.0,66369.0,-301830.0,
Change In Payable,590906.0,110370.0,418458.0,82755.0,88543.0,
Change In Account Payable,590906.0,110370.0,418458.0,82755.0,88543.0,
Change In Prepaid Assets,502545.0,-195208.0,-321168.0,63707.0,141579.0,
Change In Receivables,928771.0,-952902.0,6460.0,59754.0,-61039.0,
Stock Based Compensation,65398.0,53034.0,53256.0,65205.0,71002.0,
Asset Impairment Charge,,,,,,0.0
Amortization Of Securities,-96418.0,-66405.0,-33908.0,-34416.0,-58209.0,
Depreciation Amortization Depletion,14814.0,14981.0,14123.0,16108.0,15570.0,
Depreciation And Amortization,14814.0,14981.0,14123.0,16108.0,15570.0,
Depreciation,14814.0,14981.0,14123.0,16108.0,15570.0,
Operating Gains Losses,,,,,,-3586.0
Gain Loss On Investment Securities,,,,,,-3586.0
Net Income From Continuing Operations,-3671894.0,-2370084.0,-3186832.0,-2205716.0,-1864873.0,
