,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,14159000.0,7975000.0,16415000.0,8811000.0,8195000.0,
Issuance Of Capital Stock,,,1000.0,,,
Capital Expenditure,-2490000.0,-1084000.0,-214000.0,-639000.0,-2803000.0,
Interest Paid Supplemental Data,9555000.0,10604000.0,10548000.0,10048000.0,9749000.0,
Income Tax Paid Supplemental Data,0.0,3295000.0,3180000.0,7239000.0,0.0,
End Cash Position,246701000.0,244635000.0,241768000.0,218839000.0,240570000.0,
Beginning Cash Position,244635000.0,241768000.0,218839000.0,240570000.0,234196000.0,
Changes In Cash,2066000.0,2867000.0,22929000.0,-21731000.0,6374000.0,
Financing Cash Flow,-33135000.0,61203000.0,40443000.0,40593000.0,32650000.0,
Cash Flow From Continuing Financing Activities,-33135000.0,61203000.0,40443000.0,40593000.0,32650000.0,
Net Other Financing Charges,,,-9000.0,,,
Proceeds From Stock Option Exercised,-1128000.0,-1276000.0,30000.0,1030000.0,-915000.0,
Cash Dividends Paid,-2555000.0,-2552000.0,-2268000.0,-2268000.0,-2254000.0,
Common Stock Dividend Paid,-2555000.0,,,-2268000.0,-2254000.0,
Net Common Stock Issuance,,,1000.0,,,
Common Stock Issuance,,,1000.0,,,
Investing Cash Flow,18552000.0,-67395000.0,-34143000.0,-71774000.0,-37274000.0,
Cash Flow From Continuing Investing Activities,18552000.0,-67395000.0,-34143000.0,-71774000.0,-37274000.0,
Net Investment Purchase And Sale,1651000.0,1415000.0,3210000.0,3306000.0,1110000.0,
Sale Of Investment,1651000.0,1415000.0,3210000.0,3306000.0,1150000.0,
Purchase Of Investment,0.0,0.0,0.0,0.0,-40000.0,
Net Business Purchase And Sale,0.0,0.0,0.0,0.0,-2750000.0,
Purchase Of Business,0.0,0.0,0.0,0.0,-2750000.0,
Net PPE Purchase And Sale,-2468000.0,-1084000.0,-214000.0,-639000.0,-2803000.0,
Sale Of PPE,22000.0,0.0,0.0,0.0,0.0,
Purchase Of PPE,-2490000.0,-1084000.0,-214000.0,-639000.0,-2803000.0,
Operating Cash Flow,16649000.0,9059000.0,16629000.0,9450000.0,10998000.0,
Cash Flow From Continuing Operating Activities,16649000.0,9059000.0,16629000.0,9450000.0,10998000.0,
Change In Working Capital,4962000.0,-2301000.0,3601000.0,-2589000.0,1689000.0,
Change In Payables And Accrued Expense,2051000.0,-1063000.0,2239000.0,-2175000.0,1386000.0,
Change In Payable,2051000.0,-1063000.0,2239000.0,-2175000.0,1386000.0,
Change In Account Payable,2051000.0,-1063000.0,2239000.0,-2175000.0,1386000.0,
Change In Receivables,2911000.0,-1238000.0,1362000.0,-414000.0,303000.0,
Changes In Account Receivables,2911000.0,-1238000.0,1362000.0,-414000.0,303000.0,
Other Non Cash Items,-1412000.0,131000.0,1048000.0,44000.0,-1975000.0,
Stock Based Compensation,659000.0,806000.0,842000.0,762000.0,652000.0,
Deferred Tax,497000.0,-369000.0,-359000.0,305000.0,79000.0,
Deferred Income Tax,497000.0,-369000.0,-359000.0,305000.0,79000.0,
Depreciation Amortization Depletion,290000.0,289000.0,290000.0,289000.0,251000.0,
Depreciation And Amortization,290000.0,289000.0,290000.0,289000.0,251000.0,
Operating Gains Losses,-392000.0,-326000.0,-380000.0,-517000.0,-93000.0,
Gain Loss On Investment Securities,,0.0,,,,2000.0
Gain Loss On Sale Of PPE,-17000.0,0.0,0.0,0.0,0.0,
Net Income From Continuing Operations,12006000.0,10784000.0,10844000.0,11105000.0,10336000.0,
