,2026-03-31,2025-06-30,2025-03-31
Free Cash Flow,-19228.0,0.0,0.0
Issuance Of Debt,19228.0,,0.0
End Cash Position,0.0,0.0,0.0
Beginning Cash Position,0.0,0.0,0.0
Financing Cash Flow,19228.0,,0.0
Cash Flow From Continuing Financing Activities,19228.0,,0.0
Net Issuance Payments Of Debt,19228.0,,0.0
Net Long Term Debt Issuance,19228.0,,0.0
Long Term Debt Issuance,19228.0,,0.0
Operating Cash Flow,-19228.0,0.0,0.0
Cash Flow From Continuing Operating Activities,-19228.0,0.0,0.0
Change In Working Capital,7913.0,,0.0
Change In Other Working Capital,-75590.0,,
Change In Payables And Accrued Expense,83503.0,,0.0
Change In Accrued Expense,83503.0,,0.0
Net Income From Continuing Operations,-27141.0,0.0,0.0
