,2026-03-31,2025-06-30,2025-03-31
Free Cash Flow,558000000.0,593000000.0,457000000.0
Repurchase Of Capital Stock,-100000000.0,,0.0
Issuance Of Debt,1973000000.0,,0.0
Capital Expenditure,-27000000.0,-42000000.0,-21000000.0
End Cash Position,1196000000.0,4000000.0,5000000.0
Beginning Cash Position,1092000000.0,5000000.0,8000000.0
Changes In Cash,104000000.0,-1000000.0,-3000000.0
Financing Cash Flow,-309000000.0,-582000000.0,-458000000.0
Cash Flow From Continuing Financing Activities,-309000000.0,-583000000.0,-457000000.0
Net Other Financing Charges,-2182000000.0,-582000000.0,-458000000.0
Net Common Stock Issuance,-100000000.0,,0.0
Common Stock Payments,-100000000.0,,0.0
Net Issuance Payments Of Debt,1973000000.0,,0.0
Net Long Term Debt Issuance,1973000000.0,,0.0
Long Term Debt Issuance,1973000000.0,,0.0
Investing Cash Flow,-172000000.0,-54000000.0,-23000000.0
Cash Flow From Continuing Investing Activities,-172000000.0,-54000000.0,-23000000.0
Net Other Investing Changes,,-12000000.0,-2000000.0
Net Business Purchase And Sale,-145000000.0,,0.0
Purchase Of Business,-145000000.0,,0.0
Capital Expenditure Reported,-27000000.0,-42000000.0,-21000000.0
Operating Cash Flow,585000000.0,635000000.0,478000000.0
Cash Flow From Continuing Operating Activities,585000000.0,637000000.0,476000000.0
Change In Working Capital,126000000.0,107000000.0,-102000000.0
Change In Other Working Capital,320000000.0,-1000000.0,-23000000.0
Change In Other Current Assets,70000000.0,29000000.0,35000000.0
Change In Payables And Accrued Expense,127000000.0,20000000.0,-33000000.0
Change In Payable,127000000.0,20000000.0,-33000000.0
Change In Account Payable,127000000.0,20000000.0,-33000000.0
Change In Receivables,-391000000.0,59000000.0,-81000000.0
Other Non Cash Items,3000000.0,,2000000.0
Stock Based Compensation,17000000.0,11000000.0,3000000.0
Deferred Tax,-103000000.0,-30000000.0,-37000000.0
Deferred Income Tax,-103000000.0,-30000000.0,-37000000.0
Depreciation Amortization Depletion,256000000.0,244000000.0,245000000.0
Depreciation And Amortization,256000000.0,244000000.0,245000000.0
Net Income From Continuing Operations,286000000.0,303000000.0,367000000.0
