,2026-03-31,2025-03-31
Free Cash Flow,-1758887.0,-2366167.0
Repayment Of Debt,0.0,-218750.0
Issuance Of Debt,0.0,990000.0
Issuance Of Capital Stock,0.0,5330000.0
Interest Paid Supplemental Data,2193.0,2193.0
Income Tax Paid Supplemental Data,0.0,0.0
End Cash Position,5211188.0,4268368.0
Beginning Cash Position,5674302.0,532885.0
Changes In Cash,-463114.0,3735483.0
Financing Cash Flow,704254.0,6101650.0
Cash Flow From Continuing Financing Activities,704254.0,6101650.0
Proceeds From Stock Option Exercised,704254.0,400.0
Net Preferred Stock Issuance,0.0,5330000.0
Preferred Stock Issuance,0.0,5330000.0
Net Issuance Payments Of Debt,0.0,771250.0
Net Short Term Debt Issuance,0.0,771250.0
Short Term Debt Payments,0.0,-218750.0
Short Term Debt Issuance,0.0,990000.0
Investing Cash Flow,591519.0,0.0
Cash Flow From Continuing Investing Activities,591519.0,0.0
Net Investment Purchase And Sale,591519.0,0.0
Sale Of Investment,591519.0,0.0
Operating Cash Flow,-1758887.0,-2366167.0
Cash Flow From Continuing Operating Activities,-1758887.0,-2366167.0
Change In Working Capital,482805.0,-157881.0
Change In Other Current Liabilities,-11581.0,-144552.0
Change In Payables And Accrued Expense,141504.0,-149107.0
Change In Accrued Expense,19086.0,0.0
Change In Payable,122418.0,-149107.0
Change In Account Payable,122418.0,-149107.0
Change In Prepaid Assets,360821.0,135778.0
Change In Receivables,-7939.0,0.0
Other Non Cash Items,-80683.0,81452.0
Stock Based Compensation,1416178.0,597731.0
Unrealized Gain Loss On Investment Securities,198733.0,0.0
Depreciation Amortization Depletion,310508.0,305297.0
Depreciation And Amortization,310508.0,305297.0
Depreciation,310508.0,305297.0
Operating Gains Losses,-65532.0,228175.0
Gain Loss On Investment Securities,-65532.0,228175.0
Net Income From Continuing Operations,-4020896.0,-3420941.0
