,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,148476000.0,110185000.0,25880000.0,144477000.0,160274000.0,,
Repurchase Of Capital Stock,-17582000.0,-800000.0,-37000.0,-48000.0,-639000.0,,
Repayment Of Debt,-220000.0,-2216000.0,-2162000.0,-4135000.0,-133000.0,,
Issuance Of Debt,,0.0,,,,-2000000.0,-2000000.0
Capital Expenditure,-335000.0,-585000.0,-794000.0,-522000.0,-1732000.0,,
Interest Paid Supplemental Data,975000.0,1050000.0,937000.0,3483000.0,214000.0,,
Income Tax Paid Supplemental Data,52000.0,42699000.0,23738000.0,37887000.0,65000.0,,
End Cash Position,1017806000.0,1213874000.0,991672000.0,950896000.0,758203000.0,,
Beginning Cash Position,1213874000.0,991672000.0,950896000.0,758203000.0,536185000.0,,
Effect Of Exchange Rate Changes,-85000.0,-69000.0,-115000.0,-34000.0,-11000.0,,
Changes In Cash,-195983000.0,222271000.0,40891000.0,192727000.0,222029000.0,,
Financing Cash Flow,-19571000.0,147049000.0,11416000.0,-6020000.0,-6248000.0,,
Cash Flow From Continuing Financing Activities,-19571000.0,147049000.0,11416000.0,-6020000.0,-6248000.0,,
Net Other Financing Charges,2626000.0,155247000.0,1798000.0,781000.0,830000.0,,
Proceeds From Stock Option Exercised,800000.0,,,,0.0,,
Cash Dividends Paid,-5195000.0,-5182000.0,-5183000.0,-4618000.0,-4306000.0,,
Common Stock Dividend Paid,-5195000.0,-5182000.0,-5183000.0,-4618000.0,-4306000.0,,
Net Common Stock Issuance,-17582000.0,-800000.0,-37000.0,-48000.0,-639000.0,,
Common Stock Payments,-17582000.0,-800000.0,-37000.0,-48000.0,-639000.0,,
Net Issuance Payments Of Debt,-220000.0,-2216000.0,14838000.0,-2135000.0,-2133000.0,,
Net Short Term Debt Issuance,0.0,,,,-2000000.0,,
Net Long Term Debt Issuance,-220000.0,-2216000.0,14838000.0,-4135000.0,-133000.0,,
Long Term Debt Payments,-220000.0,-2216000.0,-2162000.0,-4135000.0,-133000.0,,
Long Term Debt Issuance,,0.0,,,,-2000000.0,-2000000.0
Investing Cash Flow,-325223000.0,-35548000.0,2801000.0,53748000.0,66271000.0,,
Cash Flow From Continuing Investing Activities,-325223000.0,-35548000.0,2801000.0,53748000.0,66271000.0,,
Dividends Received Cfi,195000.0,744000.0,903000.0,549000.0,95000.0,,
Net Investment Purchase And Sale,-325025000.0,-36240000.0,22479000.0,59712000.0,69036000.0,,
Sale Of Investment,18994000.0,196362000.0,185271000.0,195260000.0,93363000.0,,
Purchase Of Investment,-344019000.0,-232602000.0,-162792000.0,-135548000.0,-24327000.0,,
Net Investment Properties Purchase And Sale,-58000.0,142000.0,-19666000.0,-5816000.0,-1033000.0,,
Sale Of Investment Properties,760000.0,0.0,0.0,1189000.0,824000.0,,
Purchase Of Investment Properties,-818000.0,142000.0,-19666000.0,-7005000.0,-1857000.0,,
Net Business Purchase And Sale,0.0,391000.0,-121000.0,-175000.0,-95000.0,,
Purchase Of Business,0.0,391000.0,-121000.0,-175000.0,-95000.0,,
Net Intangibles Purchase And Sale,,,,,,0.0,
Purchase Of Intangibles,,,,,,0.0,
Net PPE Purchase And Sale,-335000.0,-585000.0,-794000.0,-522000.0,-1732000.0,,
Sale Of PPE,,0.0,,,,4000.0,
Purchase Of PPE,-335000.0,-585000.0,-794000.0,-522000.0,-1732000.0,,
Operating Cash Flow,148811000.0,110770000.0,26674000.0,144999000.0,162006000.0,,
Cash Flow From Continuing Operating Activities,148811000.0,110770000.0,26674000.0,144999000.0,162006000.0,,
Dividend Received Cfo,,0.0,1000.0,,,326000.0,68000.0
Change In Working Capital,56668000.0,2713000.0,-47765000.0,69217000.0,82978000.0,,
Change In Other Working Capital,29866000.0,-5064000.0,-4650000.0,-12214000.0,28390000.0,,
Change In Other Current Assets,-11814000.0,-5515000.0,8915000.0,-12853000.0,-1434000.0,,
Change In Payables And Accrued Expense,19895000.0,-28941000.0,14387000.0,9789000.0,12728000.0,,
Change In Accrued Expense,18583000.0,-28703000.0,12907000.0,12869000.0,13818000.0,,
Change In Payable,1312000.0,-238000.0,1480000.0,-3080000.0,-1090000.0,,
Change In Account Payable,1312000.0,-238000.0,1480000.0,-3080000.0,-1090000.0,,
Change In Prepaid Assets,28063000.0,39297000.0,-99954000.0,56351000.0,55517000.0,,
Change In Receivables,17148000.0,54074000.0,102627000.0,78436000.0,26585000.0,,
Changes In Account Receivables,17148000.0,52510000.0,103891000.0,78736000.0,26585000.0,,
Other Non Cash Items,-54000.0,148000.0,131000.0,1171000.0,-24000.0,,
Stock Based Compensation,3359000.0,2608000.0,2695000.0,2695000.0,2972000.0,,
Unrealized Gain Loss On Investment Securities,1698000.0,365000.0,-1214000.0,-1180000.0,1906000.0,,
Amortization Of Securities,-98000.0,-541000.0,-531000.0,-1053000.0,-336000.0,,
Deferred Tax,423000.0,-4187000.0,3622000.0,-56000.0,-1297000.0,,
Deferred Income Tax,423000.0,-4187000.0,3622000.0,-56000.0,-1297000.0,,
Depreciation And Amortization,2240000.0,2339000.0,2318000.0,4069000.0,2491000.0,,
Operating Gains Losses,-468000.0,-673000.0,-471000.0,-143000.0,-914000.0,,
Earnings Losses From Equity Investments,324000.0,111000.0,51000.0,32000.0,626000.0,,
Gain Loss On Investment Securities,-888000.0,-813000.0,-618000.0,-225000.0,-1537000.0,,
Net Foreign Currency Exchange Gain Loss,96000.0,29000.0,96000.0,50000.0,-3000.0,,
Net Income From Continuing Operations,85043000.0,107998000.0,67888000.0,70279000.0,74230000.0,,
