,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,49736000.0,114796000.0,63133000.0,42258000.0,69292000.0
Repurchase Of Capital Stock,-65277000.0,-52615000.0,-16253000.0,-119362000.0,-14408000.0
Repayment Of Debt,-29164000.0,-59586000.0,-31926000.0,-445822000.0,-83592000.0
Issuance Of Debt,15000000.0,0.0,0.0,490000000.0,0.0
Issuance Of Capital Stock,905000.0,914000.0,871000.0,819000.0,813000.0
Capital Expenditure,-14511000.0,-6979000.0,-9905000.0,-7539000.0,-8929000.0
Interest Paid Supplemental Data,11860000.0,13398000.0,14889000.0,15929000.0,19807000.0
Income Tax Paid Supplemental Data,5362000.0,45098000.0,11784000.0,20469000.0,12695000.0
End Cash Position,242128000.0,258996000.0,253411000.0,298955000.0,366771000.0
Beginning Cash Position,258996000.0,253411000.0,298955000.0,366771000.0,265018000.0
Effect Of Exchange Rate Changes,-2419000.0,-2364000.0,-2973000.0,4118000.0,1791000.0
Changes In Cash,-14449000.0,7949000.0,-42571000.0,-71934000.0,99962000.0
Financing Cash Flow,-64185000.0,-101400000.0,-105704000.0,-114192000.0,-15351000.0
Cash Flow From Continuing Financing Activities,-64185000.0,-101400000.0,-105704000.0,-114192000.0,-15351000.0
Net Other Financing Charges,18126000.0,7646000.0,-55234000.0,-26885000.0,88324000.0
Proceeds From Stock Option Exercised,-3775000.0,2241000.0,-3162000.0,-12942000.0,-6488000.0
Net Common Stock Issuance,-64372000.0,-51701000.0,-15382000.0,-118543000.0,-13595000.0
Common Stock Payments,-65277000.0,-52615000.0,-16253000.0,-119362000.0,-14408000.0
Common Stock Issuance,905000.0,914000.0,871000.0,819000.0,813000.0
Net Issuance Payments Of Debt,-14164000.0,-59586000.0,-31926000.0,44178000.0,-83592000.0
Net Long Term Debt Issuance,-14164000.0,-59586000.0,-31926000.0,44178000.0,-83592000.0
Long Term Debt Payments,-29164000.0,-59586000.0,-31926000.0,-445822000.0,-83592000.0
Long Term Debt Issuance,15000000.0,0.0,0.0,490000000.0,0.0
Investing Cash Flow,-14511000.0,-12426000.0,-9905000.0,-7539000.0,37092000.0
Cash Flow From Continuing Investing Activities,-14511000.0,-12426000.0,-9905000.0,-7539000.0,37092000.0
Net Investment Purchase And Sale,0.0,,0.0,0.0,46021000.0
Sale Of Investment,0.0,,0.0,0.0,46021000.0
Net Intangibles Purchase And Sale,-11508000.0,-1802000.0,-6501000.0,-5383000.0,-6759000.0
Purchase Of Intangibles,-11508000.0,-1802000.0,-6501000.0,-5383000.0,-6759000.0
Net PPE Purchase And Sale,-3003000.0,-5177000.0,-3404000.0,-2156000.0,-2170000.0
Purchase Of PPE,-3003000.0,-5177000.0,-3404000.0,-2156000.0,-2170000.0
Operating Cash Flow,64247000.0,121775000.0,73038000.0,49797000.0,78221000.0
Cash Flow From Continuing Operating Activities,64247000.0,121775000.0,73038000.0,49797000.0,78221000.0
Change In Working Capital,-24822000.0,4699000.0,-69017000.0,-5790000.0,9762000.0
Change In Other Working Capital,-11630000.0,6495000.0,9655000.0,-26753000.0,-14175000.0
Change In Payables And Accrued Expense,-23352000.0,10048000.0,4335000.0,13912000.0,-17703000.0
Change In Accrued Expense,-24289000.0,8728000.0,6748000.0,8980000.0,-25182000.0
Change In Payable,937000.0,1320000.0,-2413000.0,4932000.0,7479000.0
Change In Account Payable,937000.0,1320000.0,-2413000.0,4932000.0,7479000.0
Change In Receivables,10160000.0,-11844000.0,-83007000.0,7051000.0,41640000.0
Other Non Cash Items,-178000.0,541000.0,1540000.0,2211000.0,-68000.0
Stock Based Compensation,16957000.0,25214000.0,17381000.0,16411000.0,11627000.0
Deferred Tax,6328000.0,-190000.0,5341000.0,-1745000.0,-2463000.0
Deferred Income Tax,6328000.0,-190000.0,5341000.0,-1745000.0,-2463000.0
Depreciation Amortization Depletion,27656000.0,27175000.0,26543000.0,26508000.0,26420000.0
Depreciation And Amortization,27656000.0,27175000.0,26543000.0,26508000.0,26420000.0
Amortization Cash Flow,21919000.0,21414000.0,20957000.0,20912000.0,20829000.0
Amortization Of Intangibles,21919000.0,21414000.0,20957000.0,20912000.0,20829000.0
Depreciation,5737000.0,5761000.0,5586000.0,5596000.0,5591000.0
Operating Gains Losses,,0.0,0.0,0.0,-25927000.0
Gain Loss On Sale Of Business,0.0,,,,-25927000.0
Net Income From Continuing Operations,38306000.0,64336000.0,91250000.0,12202000.0,58870000.0
