,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,14537000.0,18998000.0,-153000.0,9180000.0,21729000.0,
Repurchase Of Capital Stock,0.0,0.0,0.0,-297000.0,-1112000.0,
Repayment Of Debt,-1922000.0,-1953000.0,-61407000.0,-3911000.0,-967000.0,
Issuance Of Debt,0.0,0.0,60082000.0,,0.0,0.0
Capital Expenditure,-3603000.0,-2363000.0,-4077000.0,,-2899000.0,-1343000.0
Interest Paid Supplemental Data,940000.0,1007000.0,1304000.0,935000.0,1108000.0,
Income Tax Paid Supplemental Data,281000.0,341000.0,0.0,0.0,0.0,
End Cash Position,95546000.0,83213000.0,67157000.0,64140000.0,60466000.0,
Other Cash Adjustment Outside Changein Cash,0.0,0.0,-82000.0,,0.0,0.0
Beginning Cash Position,83213000.0,67157000.0,64140000.0,60466000.0,46091000.0,
Changes In Cash,12333000.0,16056000.0,3099000.0,4728000.0,14375000.0,
Other Cash Adjustment Inside Changein Cash,,0.0,-82000.0,,,0.0
Financing Cash Flow,-2006000.0,-2400000.0,-11000.0,-5249000.0,-2117000.0,
Cash Flow From Continuing Financing Activities,-2006000.0,-2400000.0,-11000.0,-5249000.0,-2117000.0,
Net Other Financing Charges,-84000.0,-447000.0,1314000.0,-1041000.0,-38000.0,
Net Common Stock Issuance,0.0,0.0,0.0,-297000.0,-1112000.0,
Common Stock Payments,0.0,0.0,0.0,-297000.0,-1112000.0,
Net Issuance Payments Of Debt,-1922000.0,-1953000.0,-1325000.0,-3911000.0,-967000.0,
Net Long Term Debt Issuance,-1922000.0,-1953000.0,-1325000.0,-3911000.0,-967000.0,
Long Term Debt Payments,-1922000.0,-1953000.0,-61407000.0,-3911000.0,-967000.0,
Long Term Debt Issuance,0.0,0.0,60082000.0,,0.0,0.0
Investing Cash Flow,-3801000.0,-2905000.0,-814000.0,976000.0,-8136000.0,
Cash Flow From Continuing Investing Activities,-3801000.0,-2905000.0,-814000.0,976000.0,-8136000.0,
Net Other Investing Changes,0.0,,,,,
Net Investment Purchase And Sale,-198000.0,-4258000.0,3263000.0,-455000.0,-463000.0,
Sale Of Investment,0.0,-3716000.0,3716000.0,0.0,0.0,
Purchase Of Investment,-198000.0,-542000.0,-453000.0,-455000.0,-463000.0,
Net Business Purchase And Sale,,,,1252000.0,-4774000.0,
Purchase Of Business,,,,0.0,-4774000.0,
Net PPE Purchase And Sale,-3603000.0,-2363000.0,-4077000.0,179000.0,-2899000.0,
Purchase Of PPE,-3603000.0,-2363000.0,-4077000.0,179000.0,-2899000.0,
Operating Cash Flow,18140000.0,21361000.0,3924000.0,9001000.0,24628000.0,
Cash Flow From Continuing Operating Activities,18140000.0,21361000.0,3924000.0,9001000.0,24628000.0,
Change In Working Capital,39272000.0,577000.0,-13379000.0,-758000.0,25822000.0,
Change In Other Current Liabilities,-2650000.0,2278000.0,-1927000.0,-6515000.0,686000.0,
Change In Payables And Accrued Expense,50332000.0,2464000.0,-22395000.0,-2570000.0,20810000.0,
Change In Payable,50332000.0,2464000.0,-22395000.0,-2570000.0,20810000.0,
Change In Account Payable,48054000.0,4713000.0,-24303000.0,369000.0,17345000.0,
Change In Tax Payable,,,,0.0,,
Change In Income Tax Payable,,,,0.0,,
Change In Prepaid Assets,-1326000.0,-6037000.0,-2256000.0,286000.0,-1033000.0,
Change In Receivables,-7359000.0,1872000.0,13199000.0,8041000.0,5359000.0,
Changes In Account Receivables,-7282000.0,1872000.0,13199000.0,8027000.0,5359000.0,
Other Non Cash Items,2288000.0,2513000.0,2373000.0,2271000.0,2202000.0,
Stock Based Compensation,1790000.0,1216000.0,2308000.0,1550000.0,2034000.0,
Provisionand Write Offof Assets,0.0,0.0,0.0,0.0,0.0,
Asset Impairment Charge,0.0,,,5120000.0,0.0,
Deferred Tax,10000.0,264000.0,247000.0,792000.0,72000.0,
Deferred Income Tax,10000.0,264000.0,247000.0,792000.0,72000.0,
Depreciation Amortization Depletion,4824000.0,4877000.0,5085000.0,3394000.0,5386000.0,
Depreciation And Amortization,4824000.0,4877000.0,5085000.0,3394000.0,5386000.0,
Operating Gains Losses,-104000.0,5000.0,-379000.0,1641000.0,245000.0,
Earnings Losses From Equity Investments,,,,1393000.0,0.0,
Net Income From Continuing Operations,-29940000.0,11805000.0,7669000.0,-5009000.0,-11133000.0,
