,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-873000000.0,1146000000.0,2914000000.0,955000000.0,407000000.0,
Repurchase Of Capital Stock,-1000000000.0,-100000000.0,-100000000.0,-1702000000.0,-1902000000.0,
Repayment Of Debt,-18623000000.0,-7458000000.0,-6967000000.0,-7842000000.0,-3457000000.0,
Issuance Of Debt,4758000000.0,5126000000.0,7308000000.0,10997000000.0,4901000000.0,
Issuance Of Capital Stock,170000000.0,97000000.0,42000000.0,56000000.0,42000000.0,
Capital Expenditure,-223000000.0,-58000000.0,-374000000.0,-364000000.0,-190000000.0,
End Cash Position,11977000000.0,12487000000.0,12930000000.0,10349000000.0,9657000000.0,
Beginning Cash Position,12487000000.0,12930000000.0,10349000000.0,9657000000.0,10567000000.0,
Effect Of Exchange Rate Changes,-8000000.0,9000000.0,0.0,123000000.0,44000000.0,
Changes In Cash,-502000000.0,-452000000.0,2581000000.0,569000000.0,-954000000.0,
Financing Cash Flow,267000000.0,-1313000000.0,-219000000.0,759000000.0,-1180000000.0,
Cash Flow From Continuing Financing Activities,267000000.0,-1313000000.0,-219000000.0,759000000.0,-1180000000.0,
Net Other Financing Charges,15743000000.0,1784000000.0,233000000.0,-3000000.0,-32000000.0,
Cash Dividends Paid,-781000000.0,-762000000.0,-735000000.0,-747000000.0,-732000000.0,
Common Stock Dividend Paid,-781000000.0,-762000000.0,-735000000.0,-747000000.0,-732000000.0,
Net Common Stock Issuance,-830000000.0,-3000000.0,-58000000.0,-1646000000.0,-1860000000.0,
Common Stock Payments,-1000000000.0,-100000000.0,-100000000.0,-1702000000.0,-1902000000.0,
Common Stock Issuance,170000000.0,97000000.0,42000000.0,56000000.0,42000000.0,
Net Issuance Payments Of Debt,-13865000000.0,-2332000000.0,341000000.0,3155000000.0,1444000000.0,
Net Short Term Debt Issuance,-1260000000.0,-978000000.0,587000000.0,431000000.0,1442000000.0,
Short Term Debt Payments,-6018000000.0,-6104000000.0,-6721000000.0,-6577000000.0,-3413000000.0,
Short Term Debt Issuance,4758000000.0,5126000000.0,7308000000.0,7008000000.0,4855000000.0,
