,2026-03-31,2025-03-31
Free Cash Flow,137400000.0,-2800000.0
Repayment Of Debt,-1000000.0,-2400000.0
Capital Expenditure,-51600000.0,-26900000.0
Interest Paid Supplemental Data,50900000.0,39400000.0
End Cash Position,841200000.0,424400000.0
Beginning Cash Position,689500000.0,378500000.0
Effect Of Exchange Rate Changes,-5700000.0,6100000.0
Changes In Cash,157400000.0,39800000.0
Financing Cash Flow,19800000.0,41200000.0
Cash Flow From Continuing Financing Activities,19800000.0,41200000.0
Net Other Financing Charges,20800000.0,43600000.0
Net Issuance Payments Of Debt,-1000000.0,-2400000.0
Net Long Term Debt Issuance,-1000000.0,-2400000.0
Long Term Debt Payments,-1000000.0,-2400000.0
Investing Cash Flow,-51400000.0,-25500000.0
Cash Flow From Continuing Investing Activities,-51400000.0,-25500000.0
Net Other Investing Changes,200000.0,1400000.0
Net Intangibles Purchase And Sale,-4000000.0,-4200000.0
Purchase Of Intangibles,-4000000.0,-4200000.0
Net PPE Purchase And Sale,-47600000.0,-22700000.0
Purchase Of PPE,-47600000.0,-22700000.0
Operating Cash Flow,189000000.0,24100000.0
Cash Flow From Continuing Operating Activities,189000000.0,24100000.0
Change In Working Capital,115800000.0,-41700000.0
Change In Other Working Capital,274300000.0,65400000.0
Change In Payables And Accrued Expense,91800000.0,-33600000.0
Change In Accrued Expense,-25900000.0,-29900000.0
Change In Payable,117700000.0,-3700000.0
Change In Account Payable,117700000.0,-3700000.0
Change In Prepaid Assets,-12700000.0,-3500000.0
Change In Inventory,-231900000.0,-104800000.0
Change In Receivables,-5700000.0,34800000.0
Changes In Account Receivables,-5700000.0,34800000.0
Other Non Cash Items,44100000.0,-4300000.0
Depreciation Amortization Depletion,38100000.0,35100000.0
Depreciation And Amortization,38100000.0,35100000.0
Amortization Cash Flow,22400000.0,22600000.0
Amortization Of Intangibles,22400000.0,22600000.0
Depreciation,15700000.0,12500000.0
Net Income From Continuing Operations,-9000000.0,35000000.0
