,2026-02-28,2025-11-30,2025-08-31,2025-05-31,2025-02-28,2024-11-30
Free Cash Flow,-29100000.0,19800000.0,171200000.0,-36100000.0,-18900000.0,
Repurchase Of Capital Stock,0.0,-1700000.0,-100000.0,0.0,-20000000.0,
Repayment Of Debt,,,-33500000.0,-74700000.0,-100500000.0,0.0
Issuance Of Debt,,,33500000.0,15300000.0,0.0,0.0
Capital Expenditure,-4300000.0,-5600000.0,-10200000.0,-10800000.0,-8400000.0,
Interest Paid Supplemental Data,12800000.0,200000.0,12200000.0,700000.0,15900000.0,
Income Tax Paid Supplemental Data,,,200000.0,700000.0,,
End Cash Position,47400000.0,181700000.0,174000000.0,10500000.0,115500000.0,
Beginning Cash Position,181700000.0,174000000.0,10500000.0,115500000.0,262500000.0,
Changes In Cash,-134300000.0,7700000.0,163500000.0,-105000000.0,-147000000.0,
Financing Cash Flow,-109200000.0,-12200000.0,-8600000.0,-69400000.0,-129300000.0,
Cash Flow From Continuing Financing Activities,-109200000.0,-12200000.0,-8600000.0,-69400000.0,-129300000.0,
Net Other Financing Charges,600000.0,-200000.0,1100000.0,-500000.0,800000.0,
Cash Dividends Paid,-9800000.0,-10300000.0,-9600000.0,-9500000.0,-9600000.0,
Common Stock Dividend Paid,,,,-9500000.0,,
Net Common Stock Issuance,0.0,-1700000.0,-100000.0,0.0,-20000000.0,
Common Stock Payments,0.0,-1700000.0,-100000.0,0.0,-20000000.0,
Net Issuance Payments Of Debt,,,0.0,-59400000.0,-100500000.0,0.0
Net Long Term Debt Issuance,,,0.0,-59400000.0,-100500000.0,0.0
Long Term Debt Payments,,,-33500000.0,-74700000.0,-100500000.0,0.0
Long Term Debt Issuance,,,33500000.0,15300000.0,0.0,0.0
Investing Cash Flow,-300000.0,-5500000.0,-9300000.0,-10300000.0,-7200000.0,
Cash Flow From Continuing Investing Activities,-300000.0,-5500000.0,-9300000.0,-10300000.0,-7200000.0,
Net Other Investing Changes,0.0,100000.0,800000.0,500000.0,-900000.0,
Net PPE Purchase And Sale,-300000.0,-5600000.0,-10100000.0,-10800000.0,-6300000.0,
Sale Of PPE,,,100000.0,0.0,,
Purchase Of PPE,-4300000.0,-5600000.0,-10200000.0,-10800000.0,-8400000.0,
Operating Cash Flow,-24800000.0,25400000.0,181400000.0,-25300000.0,-10500000.0,
Cash Flow From Continuing Operating Activities,-24800000.0,25400000.0,181400000.0,-25300000.0,-10500000.0,
Change In Working Capital,-50100000.0,-6900000.0,138400000.0,-60200000.0,-32400000.0,
Change In Other Working Capital,-2800000.0,-300000.0,-3000000.0,6000000.0,-200000.0,
Change In Payables And Accrued Expense,18500000.0,-31400000.0,9600000.0,-9900000.0,17300000.0,
Change In Accrued Expense,-7900000.0,-11900000.0,5400000.0,4600000.0,-13000000.0,
Change In Payable,26400000.0,-19500000.0,4200000.0,-14500000.0,30300000.0,
Change In Account Payable,26400000.0,-19500000.0,4200000.0,-14500000.0,30300000.0,
Change In Prepaid Assets,-300000.0,500000.0,2000000.0,2100000.0,5000000.0,
Change In Inventory,8400000.0,-18600000.0,79000000.0,-17500000.0,-24400000.0,
Change In Receivables,-73900000.0,42900000.0,50800000.0,-40900000.0,-30100000.0,
Other Non Cash Items,-2000000.0,3100000.0,6200000.0,0.0,3100000.0,
Stock Based Compensation,5700000.0,4900000.0,3600000.0,1400000.0,5300000.0,
Asset Impairment Charge,,,0.0,,,
Deferred Tax,1800000.0,3600000.0,3600000.0,-400000.0,-1100000.0,
Deferred Income Tax,1800000.0,3600000.0,3600000.0,-400000.0,-1100000.0,
Depreciation Amortization Depletion,15000000.0,15200000.0,15200000.0,15100000.0,15000000.0,
Depreciation And Amortization,15000000.0,15200000.0,15200000.0,15100000.0,15000000.0,
Amortization Cash Flow,5400000.0,5400000.0,5400000.0,5500000.0,5600000.0,
Amortization Of Intangibles,5400000.0,5400000.0,5400000.0,5500000.0,5600000.0,
Depreciation,9600000.0,9800000.0,9800000.0,9600000.0,9400000.0,
Net Income From Continuing Operations,4800000.0,5500000.0,13700000.0,17600000.0,-400000.0,
