,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,1533400000.0,-396700000.0,-169600000.0,835400000.0,1860800000.0,
Repurchase Of Capital Stock,-173400000.0,-160500000.0,-143500000.0,-59100000.0,-365400000.0,
Repayment Of Debt,-7500000.0,-9300000.0,-858400000.0,-348900000.0,-8800000.0,
Issuance Of Capital Stock,0.0,1400000.0,800000.0,1000000.0,700000.0,
Capital Expenditure,-455200000.0,-323900000.0,-490500000.0,-622800000.0,-459700000.0,
Interest Paid Supplemental Data,2100000.0,2900000.0,28400000.0,17600000.0,9100000.0,
End Cash Position,2733400000.0,2391700000.0,2963500000.0,3613300000.0,3863300000.0,
Beginning Cash Position,2391700000.0,2963500000.0,3613300000.0,3863300000.0,2751200000.0,
Effect Of Exchange Rate Changes,4200000.0,7600000.0,20500000.0,-43600000.0,-34700000.0,
Changes In Cash,337500000.0,-579400000.0,-670300000.0,-206400000.0,1146800000.0,
Financing Cash Flow,-383500000.0,-180100000.0,-1230100000.0,-407000000.0,-613900000.0,
Cash Flow From Continuing Financing Activities,-383500000.0,-180100000.0,-1230100000.0,-407000000.0,-613900000.0,
Cash Dividends Paid,-202600000.0,-11700000.0,-229000000.0,0.0,-240400000.0,
Common Stock Dividend Paid,-202600000.0,-11700000.0,-229000000.0,0.0,-240400000.0,
Net Common Stock Issuance,-173400000.0,-159100000.0,-142700000.0,-58100000.0,-364700000.0,
Common Stock Payments,-173400000.0,-160500000.0,-143500000.0,-59100000.0,-365400000.0,
Common Stock Issuance,0.0,1400000.0,800000.0,1000000.0,700000.0,
Net Issuance Payments Of Debt,-7500000.0,-9300000.0,-858400000.0,-348900000.0,-8800000.0,
Net Long Term Debt Issuance,-7500000.0,-9300000.0,-858400000.0,-348900000.0,-8800000.0,
Long Term Debt Payments,-7500000.0,-9300000.0,-858400000.0,-348900000.0,-8800000.0,
Investing Cash Flow,-1267600000.0,-326500000.0,238900000.0,-1257600000.0,-559800000.0,
Cash Flow From Continuing Investing Activities,-1267600000.0,-326500000.0,238900000.0,-1257600000.0,-559800000.0,
Net Other Investing Changes,0.0,,,,0.0,
Net Investment Purchase And Sale,-812400000.0,5500000.0,729400000.0,-634800000.0,-100100000.0,
Purchase Of Investment,,,,-634800000.0,,
Capital Expenditure Reported,-455200000.0,-323900000.0,-490500000.0,-622800000.0,-459700000.0,
Operating Cash Flow,1988600000.0,-72800000.0,320900000.0,1458200000.0,2320500000.0,
Cash Flow From Continuing Operating Activities,1988600000.0,-72800000.0,320900000.0,1458200000.0,2320500000.0,
Taxes Refund Paid,-193600000.0,-4400000.0,-42800000.0,-10700000.0,,-3200000.0
Change In Working Capital,2331000000.0,-428400000.0,-1916700000.0,154100000.0,2369800000.0,
Change In Other Working Capital,6800000.0,-6600000.0,200000.0,-15600000.0,-16300000.0,
Change In Other Current Assets,-266800000.0,-179800000.0,432300000.0,-127000000.0,-176800000.0,
Change In Payables And Accrued Expense,2526100000.0,-211100000.0,-2368100000.0,320500000.0,2581000000.0,
Change In Accrued Expense,2438500000.0,-41800000.0,-2378300000.0,258200000.0,2461500000.0,
Change In Payable,87600000.0,-169300000.0,10200000.0,62300000.0,119500000.0,
Change In Account Payable,87600000.0,-169300000.0,10200000.0,62300000.0,204400000.0,
Change In Inventory,500000.0,0.0,-300000.0,-400000.0,200000.0,
Change In Receivables,64400000.0,-30900000.0,19200000.0,-23400000.0,-18300000.0,
Changes In Account Receivables,66200000.0,-32700000.0,19200000.0,-23400000.0,-16900000.0,
Other Non Cash Items,,,-9100000.0,-5600000.0,,30700000.0
Stock Based Compensation,3000000.0,3000000.0,4500000.0,4500000.0,2600000.0,
Deferred Tax,-97200000.0,-6000000.0,242500000.0,110300000.0,-98000000.0,
Deferred Income Tax,-97200000.0,-6000000.0,242500000.0,110300000.0,-98000000.0,
Depreciation Amortization Depletion,359500000.0,326400000.0,344200000.0,343300000.0,295100000.0,
Depreciation And Amortization,359500000.0,326400000.0,344200000.0,343300000.0,295100000.0,
Depreciation,359500000.0,326400000.0,344200000.0,343300000.0,295100000.0,
Operating Gains Losses,-8600000.0,-8500000.0,-20600000.0,42400000.0,35500000.0,
Net Foreign Currency Exchange Gain Loss,-8600000.0,-8500000.0,-20600000.0,42400000.0,35500000.0,
Net Income From Continuing Operations,-395500000.0,30400000.0,1718900000.0,819900000.0,-328200000.0,
