,2026-03-31,2025-06-30,2025-03-31
Free Cash Flow,-960000000.0,920000000.0,600000000.0
Repayment Of Debt,-75000000.0,-22000000.0,-21000000.0
Issuance Of Debt,100000000.0,167000000.0,30000000.0
Capital Expenditure,-8000000.0,-7000000.0,-7000000.0
End Cash Position,2806000000.0,5504000000.0,4105000000.0
Beginning Cash Position,3803000000.0,4105000000.0,3243000000.0
Effect Of Exchange Rate Changes,-62000000.0,334000000.0,253000000.0
Changes In Cash,-935000000.0,1065000000.0,609000000.0
Financing Cash Flow,25000000.0,145000000.0,9000000.0
Cash Flow From Continuing Financing Activities,25000000.0,145000000.0,9000000.0
Net Issuance Payments Of Debt,25000000.0,145000000.0,9000000.0
Net Long Term Debt Issuance,25000000.0,145000000.0,9000000.0
Long Term Debt Payments,-75000000.0,-22000000.0,-21000000.0
Long Term Debt Issuance,100000000.0,167000000.0,30000000.0
Investing Cash Flow,-8000000.0,-7000000.0,-7000000.0
Cash Flow From Continuing Investing Activities,-8000000.0,-7000000.0,-7000000.0
Net Intangibles Purchase And Sale,-8000000.0,-7000000.0,-6000000.0
Purchase Of Intangibles,-8000000.0,-7000000.0,-6000000.0
Net PPE Purchase And Sale,0.0,0.0,-1000000.0
Purchase Of PPE,0.0,0.0,-1000000.0
Operating Cash Flow,-952000000.0,927000000.0,607000000.0
Cash Flow From Continuing Operating Activities,-952000000.0,927000000.0,607000000.0
Taxes Refund Paid,-9000000.0,-36000000.0,0.0
Interest Received Cfo,324000000.0,168000000.0,158000000.0
Interest Paid Cfo,-45000000.0,-103000000.0,-109000000.0
Change In Working Capital,-1487000000.0,684000000.0,400000000.0
Change In Other Working Capital,-350000000.0,2630000000.0,868000000.0
Change In Other Current Liabilities,-636000000.0,-85000000.0,-666000000.0
Change In Other Current Assets,-808000000.0,,0.0
Change In Receivables,307000000.0,-1861000000.0,198000000.0
Changes In Account Receivables,-208000000.0,-76000000.0,-102000000.0
Stock Based Compensation,29000000.0,26000000.0,59000000.0
Provisionand Write Offof Assets,186000000.0,220000000.0,178000000.0
Depreciation Amortization Depletion,17000000.0,51000000.0,26000000.0
Depreciation And Amortization,17000000.0,51000000.0,26000000.0
Depreciation,17000000.0,51000000.0,26000000.0
Operating Gains Losses,18000000.0,-37000000.0,-13000000.0
Gain Loss On Investment Securities,18000000.0,-34000000.0,-16000000.0
Gain Loss On Sale Of Business,0.0,-3000000.0,3000000.0
Net Income From Continuing Operations,15000000.0,-46000000.0,-92000000.0
