,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,-20821000.0,-18724000.0,988000.0,-32436000.0,-43713000.0
Repayment Of Debt,-70672000.0,-70541000.0,-70664000.0,-192506000.0,-401000.0
Issuance Of Debt,70000000.0,70000000.0,70000000.0,190000000.0,0.0
Issuance Of Capital Stock,6343000.0,5675000.0,9946000.0,32633000.0,19650000.0
Capital Expenditure,-121000.0,-71000.0,-58000.0,-13000.0,-338000.0
Interest Paid Supplemental Data,2932000.0,3050000.0,3217000.0,3769000.0,4590000.0
End Cash Position,305106000.0,322933000.0,325272000.0,303016000.0,300910000.0
Beginning Cash Position,322933000.0,325272000.0,303016000.0,300910000.0,315353000.0
Changes In Cash,-17827000.0,-2339000.0,22256000.0,2106000.0,-14443000.0
Financing Cash Flow,2994000.0,16385000.0,21268000.0,34542000.0,29270000.0
Cash Flow From Continuing Financing Activities,2994000.0,16385000.0,21268000.0,34542000.0,29270000.0
Net Other Financing Charges,-12658000.0,-4087000.0,-3538000.0,-7246000.0,-7014000.0
Proceeds From Stock Option Exercised,9981000.0,15338000.0,15524000.0,11661000.0,17035000.0
Net Common Stock Issuance,6343000.0,5675000.0,9946000.0,32633000.0,19650000.0
Common Stock Issuance,6343000.0,5675000.0,9946000.0,32633000.0,19650000.0
Net Issuance Payments Of Debt,-672000.0,-541000.0,-664000.0,-2506000.0,-401000.0
Net Long Term Debt Issuance,-672000.0,-541000.0,-664000.0,-2506000.0,-401000.0
Long Term Debt Payments,-70672000.0,-70541000.0,-70664000.0,-192506000.0,-401000.0
Long Term Debt Issuance,70000000.0,70000000.0,70000000.0,190000000.0,0.0
Investing Cash Flow,-121000.0,-71000.0,-58000.0,-13000.0,-338000.0
Cash Flow From Continuing Investing Activities,-121000.0,-71000.0,-58000.0,-13000.0,-338000.0
Net PPE Purchase And Sale,-121000.0,-71000.0,-58000.0,-13000.0,-338000.0
Purchase Of PPE,-121000.0,-71000.0,-58000.0,-13000.0,-338000.0
Operating Cash Flow,-20700000.0,-18653000.0,1046000.0,-32423000.0,-43375000.0
Cash Flow From Continuing Operating Activities,-20700000.0,-18653000.0,1046000.0,-32423000.0,-43375000.0
Change In Working Capital,17052000.0,-6826000.0,8783000.0,-14331000.0,-10149000.0
Change In Payables And Accrued Expense,58394000.0,18484000.0,16846000.0,27473000.0,14480000.0
Change In Accrued Expense,17229000.0,7174000.0,54247000.0,21504000.0,818000.0
Change In Payable,41165000.0,11310000.0,-37401000.0,5969000.0,13662000.0
Change In Account Payable,41165000.0,11310000.0,-37401000.0,5969000.0,13662000.0
Change In Prepaid Assets,-9872000.0,6138000.0,-3451000.0,-331000.0,-4029000.0
Change In Inventory,-4872000.0,-3491000.0,-6930000.0,-4045000.0,-1204000.0
Change In Receivables,-26598000.0,-27957000.0,2318000.0,-37428000.0,-19396000.0
Changes In Account Receivables,-26598000.0,-27957000.0,2318000.0,-37428000.0,-19396000.0
Other Non Cash Items,985000.0,-8272000.0,13978000.0,-7361000.0,746000.0
Stock Based Compensation,23438000.0,22730000.0,23103000.0,24611000.0,23308000.0
Depreciation Amortization Depletion,2367000.0,2274000.0,2411000.0,2246000.0,2133000.0
Depreciation And Amortization,2367000.0,2274000.0,2411000.0,2246000.0,2133000.0
Amortization Cash Flow,1572000.0,1607000.0,1607000.0,1589000.0,1572000.0
Amortization Of Intangibles,1572000.0,1607000.0,1607000.0,1589000.0,1572000.0
Depreciation,795000.0,667000.0,804000.0,657000.0,561000.0
Operating Gains Losses,,0.0,0.0,,
Net Income From Continuing Operations,-64542000.0,-28559000.0,-47229000.0,-47973000.0,-59413000.0
