,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-15000000.0,909000000.0,224000000.0,568000000.0,420000000.0,,
Repurchase Of Capital Stock,-306000000.0,-479000000.0,-785000000.0,-340000000.0,-1288000000.0,,
Repayment Of Debt,-16000000.0,-3000000.0,-1000000.0,-3000000.0,-1205000000.0,,
Issuance Of Debt,22000000.0,16000000.0,17000000.0,6000000.0,9000000.0,,
Capital Expenditure,-94000000.0,-131000000.0,-117000000.0,-81000000.0,-63000000.0,,
End Cash Position,1371000000.0,1555000000.0,1423000000.0,1797000000.0,1698000000.0,,
Other Cash Adjustment Outside Changein Cash,-46000000.0,-24000000.0,0.0,1000000.0,-4000000.0,,
Beginning Cash Position,1557000000.0,1423000000.0,1797000000.0,1698000000.0,3972000000.0,,
Effect Of Exchange Rate Changes,-13000000.0,13000000.0,-5000000.0,51000000.0,17000000.0,,
Changes In Cash,-127000000.0,143000000.0,-369000000.0,47000000.0,-2287000000.0,,
Financing Cash Flow,-141000000.0,-787000000.0,-591000000.0,-547000000.0,-2747000000.0,,
Cash From Discontinued Financing Activities,0.0,0.0,0.0,0.0,0.0,,
Cash Flow From Continuing Financing Activities,-141000000.0,-787000000.0,-591000000.0,-547000000.0,-2747000000.0,,
Net Other Financing Charges,-11000000.0,-20000000.0,-73000000.0,-10000000.0,-16000000.0,,
Cash Dividends Paid,-201000000.0,-189000000.0,-193000000.0,-192000000.0,-198000000.0,,
Common Stock Dividend Paid,-201000000.0,-189000000.0,-193000000.0,-192000000.0,-198000000.0,,
Net Common Stock Issuance,-306000000.0,-479000000.0,-785000000.0,-340000000.0,-1288000000.0,,
Common Stock Payments,-306000000.0,-479000000.0,-785000000.0,-340000000.0,-1288000000.0,,
Net Issuance Payments Of Debt,377000000.0,-99000000.0,460000000.0,-5000000.0,-1245000000.0,,
Net Short Term Debt Issuance,371000000.0,-112000000.0,444000000.0,-8000000.0,-49000000.0,,
Net Long Term Debt Issuance,6000000.0,13000000.0,16000000.0,3000000.0,-1196000000.0,,
Long Term Debt Payments,-16000000.0,-3000000.0,-1000000.0,-3000000.0,-1205000000.0,,
Long Term Debt Issuance,22000000.0,16000000.0,17000000.0,6000000.0,9000000.0,,
Investing Cash Flow,-65000000.0,-110000000.0,-119000000.0,-55000000.0,-23000000.0,,
Cash From Discontinued Investing Activities,0.0,1000000.0,0.0,28000000.0,7000000.0,,
Cash Flow From Continuing Investing Activities,-65000000.0,-111000000.0,-119000000.0,-83000000.0,-30000000.0,,
Net Other Investing Changes,9000000.0,31000000.0,-4000000.0,-4000000.0,1000000.0,,
Net Investment Purchase And Sale,35000000.0,-15000000.0,33000000.0,51000000.0,36000000.0,,
Sale Of Investment,,-15000000.0,33000000.0,,,,
Purchase Of Investment,,,,,,-77000000.0,-2000000.0
Net Business Purchase And Sale,-15000000.0,4000000.0,-31000000.0,-49000000.0,-4000000.0,,
Sale Of Business,8000000.0,19000000.0,0.0,0.0,8000000.0,,
Purchase Of Business,-23000000.0,-15000000.0,-31000000.0,-49000000.0,-12000000.0,,
Capital Expenditure Reported,-94000000.0,-131000000.0,-117000000.0,-81000000.0,-63000000.0,,
Operating Cash Flow,79000000.0,1040000000.0,341000000.0,649000000.0,483000000.0,,
Cash From Discontinued Operating Activities,13000000.0,27000000.0,17000000.0,385000000.0,-5000000.0,,
Cash Flow From Continuing Operating Activities,66000000.0,1013000000.0,324000000.0,264000000.0,488000000.0,,
Dividend Received Cfo,12000000.0,96000000.0,24000000.0,4000000.0,77000000.0,,
Change In Working Capital,-296000000.0,450000000.0,-112000000.0,-554000000.0,-182000000.0,,
Change In Payables And Accrued Expense,351000000.0,-389000000.0,-208000000.0,-103000000.0,481000000.0,,
Change In Inventory,-138000000.0,447000000.0,-116000000.0,-111000000.0,-301000000.0,,
Change In Receivables,-509000000.0,392000000.0,212000000.0,-340000000.0,-362000000.0,,
Changes In Account Receivables,-509000000.0,392000000.0,212000000.0,-340000000.0,-362000000.0,,
Other Non Cash Items,-39000000.0,229000000.0,-140000000.0,5000000.0,-52000000.0,,
Stock Based Compensation,21000000.0,19000000.0,11000000.0,21000000.0,23000000.0,,
Deferred Tax,-179000000.0,-85000000.0,-158000000.0,-89000000.0,-69000000.0,,
Deferred Income Tax,-179000000.0,-85000000.0,-158000000.0,-89000000.0,-69000000.0,,
Depreciation Amortization Depletion,315000000.0,329000000.0,325000000.0,317000000.0,303000000.0,,
Depreciation And Amortization,315000000.0,329000000.0,325000000.0,317000000.0,303000000.0,,
Operating Gains Losses,-34000000.0,-62000000.0,-60000000.0,-90000000.0,-49000000.0,,
Earnings Losses From Equity Investments,-31000000.0,-47000000.0,-60000000.0,-78000000.0,-44000000.0,,
Gain Loss On Investment Securities,-3000000.0,-15000000.0,0.0,-12000000.0,-5000000.0,,
Net Income From Continuing Operations,266000000.0,37000000.0,434000000.0,650000000.0,437000000.0,,
