,2026-03-31,2025-03-31
Free Cash Flow,-30209000.0,-19283000.0
Issuance Of Debt,15000000.0,0.0
Capital Expenditure,-318000.0,-8000.0
End Cash Position,92310000.0,28799000.0
Beginning Cash Position,52315000.0,23955000.0
Changes In Cash,39995000.0,4844000.0
Financing Cash Flow,14862000.0,0.0
Cash Flow From Continuing Financing Activities,14862000.0,0.0
Net Other Financing Charges,-163000.0,
Proceeds From Stock Option Exercised,25000.0,0.0
Net Issuance Payments Of Debt,15000000.0,0.0
Net Long Term Debt Issuance,15000000.0,0.0
Long Term Debt Issuance,15000000.0,0.0
Investing Cash Flow,55024000.0,24119000.0
Cash Flow From Continuing Investing Activities,55024000.0,24119000.0
Net Investment Purchase And Sale,55342000.0,24127000.0
Sale Of Investment,55342000.0,27000000.0
Purchase Of Investment,0.0,-2873000.0
Net PPE Purchase And Sale,-318000.0,-8000.0
Purchase Of PPE,-318000.0,-8000.0
Operating Cash Flow,-29891000.0,-19275000.0
Cash Flow From Continuing Operating Activities,-29891000.0,-19275000.0
Change In Working Capital,-4155000.0,-1767000.0
Change In Other Current Liabilities,-70000.0,0.0
Change In Other Current Assets,0.0,120000.0
Change In Payables And Accrued Expense,-3577000.0,-1622000.0
Change In Accrued Expense,-2464000.0,-612000.0
Change In Payable,-1113000.0,-1010000.0
Change In Account Payable,-1113000.0,-1010000.0
Change In Prepaid Assets,-508000.0,-265000.0
Other Non Cash Items,114000.0,
Stock Based Compensation,1193000.0,543000.0
Amortization Of Securities,-237000.0,-558000.0
Depreciation Amortization Depletion,63000.0,10000.0
Depreciation And Amortization,63000.0,10000.0
Depreciation,63000.0,10000.0
Net Income From Continuing Operations,-26869000.0,-17503000.0
