,2026-03-31,2025-03-31
Free Cash Flow,24766000.0,11967000.0
Repayment Of Debt,-6751000.0,-2598321000.0
Issuance Of Debt,25000000.0,2692000000.0
Capital Expenditure,-11703000.0,-8795000.0
End Cash Position,238918000.0,152784000.0
Beginning Cash Position,250303000.0,110838000.0
Effect Of Exchange Rate Changes,-855000.0,-2065000.0
Changes In Cash,-10530000.0,44011000.0
Financing Cash Flow,33502000.0,80494000.0
Cash Flow From Continuing Financing Activities,33502000.0,80494000.0
Net Other Financing Charges,15560000.0,337072000.0
Cash Dividends Paid,-307000.0,-350257000.0
Common Stock Dividend Paid,-307000.0,-350257000.0
Net Issuance Payments Of Debt,18249000.0,93679000.0
Net Long Term Debt Issuance,18249000.0,93679000.0
Long Term Debt Payments,-6751000.0,-2598321000.0
Long Term Debt Issuance,25000000.0,2692000000.0
Investing Cash Flow,-80501000.0,-57245000.0
Cash Flow From Continuing Investing Activities,-80501000.0,-57245000.0
Net Other Investing Changes,21000.0,
Net Business Purchase And Sale,-68819000.0,-48450000.0
Purchase Of Business,-68819000.0,-48450000.0
Capital Expenditure Reported,-11703000.0,-8795000.0
Operating Cash Flow,36469000.0,20762000.0
Cash Flow From Continuing Operating Activities,36469000.0,20762000.0
Change In Working Capital,-72505000.0,-57553000.0
Change In Other Working Capital,-19020000.0,-8431000.0
Change In Payables And Accrued Expense,-25469000.0,10877000.0
Change In Accrued Expense,-27526000.0,16648000.0
Change In Payable,2057000.0,-5771000.0
Change In Account Payable,2057000.0,-5771000.0
Change In Prepaid Assets,841000.0,-29566000.0
Change In Inventory,-5528000.0,-15831000.0
Change In Receivables,-23329000.0,-14602000.0
Changes In Account Receivables,-23329000.0,-14602000.0
Other Non Cash Items,2120000.0,19593000.0
Stock Based Compensation,2480000.0,2330000.0
Deferred Tax,68000.0,-4217000.0
Deferred Income Tax,68000.0,-4217000.0
Depreciation Amortization Depletion,51528000.0,48994000.0
Depreciation And Amortization,51528000.0,48994000.0
Amortization Cash Flow,36023000.0,34080000.0
Amortization Of Intangibles,36023000.0,34080000.0
Depreciation,15505000.0,14914000.0
Operating Gains Losses,-531000.0,15939000.0
Gain Loss On Investment Securities,-725000.0,88000.0
Net Income From Continuing Operations,53309000.0,-4324000.0
