,2025-12-31,2024-12-31
Free Cash Flow,5059676.0,-1021759.0
Issuance Of Debt,5000000.0,
Capital Expenditure,,-1443849.0
End Cash Position,85236288.0,36523995.0
Beginning Cash Position,96807261.0,39391127.0
Effect Of Exchange Rate Changes,-607314.0,114330.0
Changes In Cash,-10963659.0,-2981462.0
Financing Cash Flow,-16062105.0,-1970784.0
Cash Flow From Continuing Financing Activities,-16062105.0,-1970784.0
Net Other Financing Charges,-30177.0,-87467.0
Proceeds From Stock Option Exercised,1.0,0.0
Net Issuance Payments Of Debt,-16031929.0,
Investing Cash Flow,1166037.0,-1432769.0
Cash Flow From Continuing Investing Activities,1166037.0,-1432769.0
Net Business Purchase And Sale,1.0,0.0
Purchase Of Business,,-89543.0
Net PPE Purchase And Sale,1166036.0,-1432769.0
Sale Of PPE,38767.0,11080.0
Purchase Of PPE,1127269.0,-1443849.0
Operating Cash Flow,3932407.0,422090.0
Cash Flow From Continuing Operating Activities,3932407.0,422090.0
Change In Working Capital,-11707976.0,-24711161.0
Change In Other Working Capital,-20631836.0,-20237987.0
Change In Other Current Assets,-4733371.0,-813875.0
Change In Payables And Accrued Expense,11173669.0,5320955.0
Change In Accrued Expense,11173669.0,5322036.0
Change In Prepaid Assets,2483563.0,-7416471.0
Change In Receivables,-1.0,-1563783.0
Changes In Account Receivables,-1.0,-1563783.0
Stock Based Compensation,103432.0,2041999.0
Deferred Tax,3668600.0,3421946.0
Deferred Income Tax,3668600.0,3421946.0
Depreciation Amortization Depletion,2545666.0,6440105.0
Depreciation And Amortization,2545666.0,6440105.0
Operating Gains Losses,21535.0,-9810.0
Gain Loss On Investment Securities,-1.0,
Net Foreign Currency Exchange Gain Loss,2.0,-4.0
Gain Loss On Sale Of PPE,-30395.0,-9806.0
Gain Loss On Sale Of Business,51929.0,0.0
Net Income From Continuing Operations,-26303854.0,13239011.0
