,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-4431618.0,-11754946.0,-11242046.0,0.0,0.0,
Issuance Of Capital Stock,-61947.0,15125489.0,,,0.0,0.0
Capital Expenditure,-600000.0,-4400000.0,,,,
Interest Paid Supplemental Data,0.0,14460.0,,,0.0,0.0
End Cash Position,2632634.0,7295451.0,3924908.0,112.0,112.0,
Beginning Cash Position,7295451.0,3924908.0,112.0,112.0,112.0,
Changes In Cash,-4662817.0,3370543.0,,,,
Financing Cash Flow,-231199.0,15125489.0,,,0.0,0.0
Cash Flow From Continuing Financing Activities,-231199.0,15125489.0,,,0.0,0.0
Net Common Stock Issuance,-61947.0,15125489.0,,,0.0,0.0
Common Stock Issuance,-61947.0,15125489.0,,,0.0,0.0
Investing Cash Flow,-600000.0,-4400000.0,,,0.0,0.0
Cash Flow From Continuing Investing Activities,-600000.0,-4400000.0,,,0.0,0.0
Net Intangibles Purchase And Sale,-600000.0,-4400000.0,,,0.0,0.0
Purchase Of Intangibles,-600000.0,-4400000.0,,,0.0,0.0
Operating Cash Flow,-3831618.0,-7354946.0,-5492046.0,0.0,0.0,
Cash Flow From Continuing Operating Activities,-3831618.0,-7354946.0,-5492046.0,0.0,0.0,
Change In Working Capital,17762265.0,-6614605.0,-3057762.0,2980479.0,5382740.0,
Change In Payables And Accrued Expense,14701904.0,-381185.0,2251244.0,3250193.0,6340624.0,
Change In Accrued Expense,19538657.0,425792.0,-4365430.0,-263614.0,2493556.0,
Change In Payable,-4836753.0,-806977.0,6616674.0,3513807.0,3847068.0,
Change In Account Payable,-1563661.0,-2787784.0,4567265.0,991109.0,1801733.0,
Change In Prepaid Assets,110553.0,-1831660.0,-1600000.0,1600000.0,0.0,
Change In Inventory,-20248.0,-352649.0,-3709006.0,-1869714.0,-957884.0,
Change In Receivables,2970056.0,-4049111.0,,,0.0,0.0
Changes In Account Receivables,2970056.0,-4049111.0,,,0.0,0.0
Stock Based Compensation,3526710.0,3956050.0,2298132.0,2125237.0,2088572.0,
Deferred Tax,-231210.0,264240.0,264240.0,264240.0,264240.0,
Deferred Income Tax,-231210.0,264240.0,264240.0,264240.0,264240.0,
Depreciation Amortization Depletion,1720312.0,573438.0,,,0.0,0.0
Depreciation And Amortization,1720312.0,573438.0,,,0.0,0.0
Amortization Cash Flow,1720312.0,573438.0,,,0.0,0.0
Amortization Of Intangibles,1720312.0,573438.0,,,0.0,0.0
Net Income From Continuing Operations,-26609695.0,-5534069.0,-4996656.0,-5369956.0,-7735552.0,
