,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-49500000.0,-35552000.0,-32552000.0,-33915000.0,-19700000.0,
Repurchase Of Capital Stock,-200000.0,,,,0.0,41000.0
Issuance Of Capital Stock,89100000.0,159060000.0,130000.0,116992000.0,0.0,
Capital Expenditure,-400000.0,-379000.0,-117000.0,-32000.0,-10000.0,
End Cash Position,229200000.0,194167000.0,69837000.0,103207000.0,13000000.0,
Beginning Cash Position,194200000.0,69837000.0,103207000.0,13000000.0,32500000.0,
Effect Of Exchange Rate Changes,-4500000.0,1159000.0,-825000.0,7246000.0,500000.0,
Changes In Cash,39500000.0,123171000.0,-32545000.0,83005000.0,-20000000.0,
Financing Cash Flow,88900000.0,159060000.0,130000.0,116992000.0,0.0,
Cash Flow From Continuing Financing Activities,88900000.0,159060000.0,130000.0,116992000.0,0.0,
Net Common Stock Issuance,88900000.0,159060000.0,130000.0,116992000.0,0.0,
Common Stock Payments,-200000.0,,,,0.0,41000.0
Common Stock Issuance,89100000.0,159060000.0,130000.0,116992000.0,0.0,
Investing Cash Flow,-300000.0,-715000.0,-241000.0,-13000.0,-400000.0,
Cash Flow From Continuing Investing Activities,-200000.0,-714000.0,-242000.0,-13000.0,-400000.0,
Net Other Investing Changes,100000.0,-832000.0,,,-400000.0,
Net Investment Purchase And Sale,,,-125000.0,-5000.0,-366000.0,
Net Intangibles Purchase And Sale,0.0,,,,0.0,
Net PPE Purchase And Sale,-400000.0,-373000.0,-117000.0,-42000.0,0.0,
Purchase Of PPE,,-373000.0,,,,125000.0
Operating Cash Flow,-49100000.0,-35173000.0,-32435000.0,-33873000.0,-19700000.0,
Cash Flow From Continuing Operating Activities,-49000000.0,-35176000.0,-32434000.0,-33873000.0,-19700000.0,
Change In Working Capital,-7600000.0,6141000.0,-4270000.0,-431000.0,-100000.0,
Change In Other Working Capital,,-660000.0,174000.0,183000.0,100000.0,-485000.0
Change In Other Current Liabilities,-4700000.0,7180000.0,868000.0,1573000.0,-3100000.0,
Change In Other Current Assets,600000.0,252000.0,-994000.0,-257000.0,-3700000.0,
Change In Payables And Accrued Expense,-500000.0,1500000.0,-638000.0,4021000.0,10900000.0,
Change In Payable,-500000.0,1500000.0,-638000.0,4021000.0,10900000.0,
Change In Account Payable,-500000.0,1500000.0,-638000.0,4021000.0,10900000.0,
Change In Inventory,-3000000.0,-2131000.0,-3680000.0,-5951000.0,-4300000.0,
Other Non Cash Items,-100000.0,-1230000.0,11000.0,502000.0,500000.0,
Stock Based Compensation,2300000.0,1924000.0,516000.0,1247000.0,1700000.0,
Asset Impairment Charge,3000000.0,2131000.0,3680000.0,5951000.0,4300000.0,
Depreciation Amortization Depletion,900000.0,690000.0,792000.0,712000.0,1000000.0,
Depreciation And Amortization,900000.0,690000.0,792000.0,712000.0,1000000.0,
Depreciation,900000.0,690000.0,792000.0,712000.0,1000000.0,
Pension And Employee Benefit Expense,,,,,,-87000.0
Net Income From Continuing Operations,-47600000.0,-44829000.0,-33164000.0,-41854000.0,-27100000.0,
