,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,41316000.0,33768000.0,66979000.0,-7610000.0,33146000.0
Repurchase Of Capital Stock,0.0,0.0,0.0,-455000.0,-531000.0
Interest Paid Supplemental Data,24655000.0,23173000.0,24489000.0,23822000.0,24515000.0
Income Tax Paid Supplemental Data,9000.0,7482000.0,5951000.0,9655000.0,10000.0
End Cash Position,138649000.0,201564000.0,150978000.0,151994000.0,157994000.0
Beginning Cash Position,201564000.0,150978000.0,151994000.0,157994000.0,169572000.0
Changes In Cash,-62915000.0,50586000.0,-1016000.0,-6000000.0,-11578000.0
Financing Cash Flow,-18205000.0,38161000.0,4860000.0,30324000.0,-43142000.0
Cash Flow From Continuing Financing Activities,-18205000.0,38161000.0,4860000.0,30324000.0,-43142000.0
Net Other Financing Charges,-6663000.0,-2336000.0,-49091000.0,71283000.0,-2714000.0
Proceeds From Stock Option Exercised,13000.0,49000.0,210000.0,256000.0,1000.0
Cash Dividends Paid,-3099000.0,-2707000.0,-2703000.0,-2703000.0,-2859000.0
Common Stock Dividend Paid,-3099000.0,-2707000.0,-2703000.0,-2703000.0,-2859000.0
Net Common Stock Issuance,0.0,0.0,0.0,-455000.0,-531000.0
Common Stock Payments,0.0,0.0,0.0,-455000.0,-531000.0
Investing Cash Flow,-86026000.0,-21343000.0,-72855000.0,-28714000.0,-1582000.0
Cash Flow From Continuing Investing Activities,-86026000.0,-21343000.0,-72855000.0,-28714000.0,-1582000.0
Net Other Investing Changes,3344000.0,3168000.0,3280000.0,3600000.0,3171000.0
Net Investment Purchase And Sale,-8166000.0,10899000.0,170000.0,-635000.0,11070000.0
Sale Of Investment,1584000.0,10974000.0,1378000.0,9042000.0,14943000.0
Purchase Of Investment,-9750000.0,-75000.0,-1208000.0,-9677000.0,-3873000.0
Operating Cash Flow,41316000.0,33768000.0,66979000.0,-7610000.0,33146000.0
Cash Flow From Continuing Operating Activities,41316000.0,33768000.0,66979000.0,-7610000.0,33146000.0
Change In Working Capital,688000.0,-4846000.0,45964000.0,-55142000.0,4269000.0
Change In Other Current Assets,-3519000.0,-2488000.0,47545000.0,-47718000.0,1319000.0
Change In Payables And Accrued Expense,-105000.0,1609000.0,177000.0,-2719000.0,-4884000.0
Change In Payable,-105000.0,1609000.0,177000.0,-2719000.0,-4884000.0
Change In Account Payable,-105000.0,1609000.0,177000.0,-2719000.0,-4884000.0
Change In Receivables,140000.0,-2428000.0,-1679000.0,-857000.0,877000.0
Changes In Account Receivables,140000.0,-2428000.0,-1679000.0,-857000.0,877000.0
Other Non Cash Items,7060000.0,1422000.0,-14632000.0,14605000.0,-1026000.0
Stock Based Compensation,2075000.0,1679000.0,1687000.0,1681000.0,1688000.0
Depreciation Amortization Depletion,2041000.0,2058000.0,2047000.0,2113000.0,2105000.0
Depreciation And Amortization,2041000.0,2058000.0,2047000.0,2113000.0,2105000.0
Operating Gains Losses,-313000.0,-8769000.0,-257000.0,-6096000.0,-9430000.0
Gain Loss On Investment Securities,-313000.0,-8769000.0,-257000.0,-6096000.0,-9430000.0
Net Income From Continuing Operations,7289000.0,14534000.0,13614000.0,13667000.0,13526000.0
