,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,11221612.0,-4563692.0,-4315837.0,1391221.0,16063612.0,
Repayment Of Debt,-31204836.0,-9494143.0,-21484433.0,-10131067.0,-27415074.0,
Issuance Of Debt,22103687.0,16697688.0,28013880.0,10558329.0,12648239.0,
Issuance Of Capital Stock,1036601.0,383538.0,291378.0,295633.0,909433.0,
Capital Expenditure,-4169255.0,-5643552.0,-4990970.0,-5046832.0,-4944161.0,
Interest Paid Supplemental Data,1190587.0,1898636.0,1203483.0,1845359.0,1277046.0,
Income Tax Paid Supplemental Data,,,795000.0,1225000.0,,
End Cash Position,3391986.0,2656034.0,2320369.0,2126889.0,2152771.0,
Beginning Cash Position,2656034.0,2320369.0,2126889.0,2152771.0,2098363.0,
Changes In Cash,735952.0,335665.0,193480.0,-25882.0,54408.0,
Financing Cash Flow,-10326289.0,5441525.0,4495293.0,-1416072.0,-15996022.0,
Cash Flow From Continuing Financing Activities,-10326289.0,5441525.0,4495293.0,-1416072.0,-15996022.0,
Net Other Financing Charges,,,-182988.0,688.0,,
Cash Dividends Paid,-2260801.0,-2145558.0,-2142544.0,-2139655.0,-2136620.0,
Common Stock Dividend Paid,-2260801.0,-2145558.0,-2142544.0,-2139655.0,-2136620.0,
Net Common Stock Issuance,1036601.0,383538.0,291378.0,295633.0,909433.0,
Common Stock Issuance,1036601.0,383538.0,291378.0,295633.0,909433.0,
Net Issuance Payments Of Debt,-9101149.0,7203545.0,6529447.0,427262.0,-14766835.0,
Net Short Term Debt Issuance,,,,,,7869920.0
Short Term Debt Payments,,,,,,-6616486.0
Short Term Debt Issuance,,,,,,14486406.0
Net Long Term Debt Issuance,-9101149.0,7203545.0,6529447.0,427262.0,-14766835.0,
Long Term Debt Payments,-31204836.0,-9494143.0,-21484433.0,-10131067.0,-27415074.0,
Long Term Debt Issuance,22103687.0,16697688.0,28013880.0,10558329.0,12648239.0,
Investing Cash Flow,-4328626.0,-6185720.0,-4976946.0,-5047863.0,-4957343.0,
Cash Flow From Continuing Investing Activities,-4328626.0,-6185720.0,-4976946.0,-5047863.0,-4957343.0,
Net Business Purchase And Sale,-188276.0,-542893.0,-25491.0,-15730.0,-17426.0,
Purchase Of Business,-188276.0,-542893.0,-25491.0,-15730.0,-17426.0,
Net PPE Purchase And Sale,-4140350.0,-5642827.0,-4951455.0,-5032133.0,-4939917.0,
Sale Of PPE,28905.0,725.0,39515.0,14699.0,4244.0,
Purchase Of PPE,-4169255.0,-5643552.0,-4990970.0,-5046832.0,-4944161.0,
Capital Expenditure Reported,,,,,,-5748177.0
Operating Cash Flow,15390867.0,1079860.0,675133.0,6438053.0,21007773.0,
Cash Flow From Continuing Operating Activities,15390867.0,1079860.0,675133.0,6438053.0,21007773.0,
Dividend Received Cfo,640507.0,753496.0,985886.0,874074.0,982766.0,
Change In Working Capital,3532439.0,-6714586.0,-2069506.0,2904887.0,10104639.0,
Other Non Cash Items,-67667.0,-198684.0,-522322.0,-129316.0,-142409.0,
Stock Based Compensation,373984.0,112734.0,112734.0,112734.0,330976.0,
Depreciation Amortization Depletion,3071105.0,3071105.0,2861169.0,2909344.0,2856768.0,
Depreciation And Amortization,3071105.0,3071105.0,2861169.0,2909344.0,2856768.0,
Operating Gains Losses,-903991.0,-827070.0,-807162.0,-772082.0,-801175.0,
Earnings Losses From Equity Investments,-903991.0,-827070.0,-807162.0,-772082.0,-801175.0,
Net Income From Continuing Operations,8744490.0,4882865.0,-204339.0,538412.0,7676208.0,
