,2026-03-31,2025-03-31
Free Cash Flow,-191134.0,0.0
End Cash Position,545146.0,0.0
Beginning Cash Position,736280.0,0.0
Changes In Cash,-191134.0,
Operating Cash Flow,-191134.0,0.0
Cash Flow From Continuing Operating Activities,-191134.0,0.0
Change In Working Capital,83832.0,5000.0
Change In Payables And Accrued Expense,93569.0,5000.0
Change In Accrued Expense,93569.0,5000.0
Change In Prepaid Assets,-9737.0,
Other Non Cash Items,-1795775.0,79438.0
Net Income From Continuing Operations,1520809.0,-84438.0
