,2026-03-31,2025-03-31
Free Cash Flow,87882641.0,65023865.0
Repurchase Of Capital Stock,-90574764.0,-88539348.0
Capital Expenditure,-13505.0,-46451.0
Interest Paid Supplemental Data,555079.0,630854.0
Income Tax Paid Supplemental Data,19277871.0,14650747.0
End Cash Position,46964074.0,940850279.0
Beginning Cash Position,55516702.0,964975448.0
Changes In Cash,-8552628.0,-24125169.0
Financing Cash Flow,-96435269.0,-89149034.0
Cash Flow From Continuing Financing Activities,-96435269.0,-89149034.0
Net Other Financing Charges,-5860505.0,-609686.0
Net Common Stock Issuance,-90574764.0,-88539348.0
Common Stock Payments,-90574764.0,-88539348.0
Investing Cash Flow,-13505.0,-46451.0
Cash Flow From Continuing Investing Activities,-13505.0,-46451.0
Net PPE Purchase And Sale,-13505.0,-46451.0
Purchase Of PPE,-13505.0,-46451.0
Operating Cash Flow,87896146.0,65070316.0
Cash Flow From Continuing Operating Activities,87896146.0,65070316.0
Change In Working Capital,89000300.0,43755794.0
Change In Other Working Capital,-409995988.0,-159505122.0
Change In Other Current Liabilities,-941162.0,-929700.0
Change In Other Current Assets,27771376.0,10300582.0
Change In Payables And Accrued Expense,-30741303.0,-30261992.0
Change In Payable,-30741303.0,-30261992.0
Change In Account Payable,10168967.0,4041636.0
Change In Tax Payable,-16766529.0,-12641929.0
Change In Income Tax Payable,-16766529.0,-12641929.0
Change In Prepaid Assets,-2408361.0,380908.0
Change In Receivables,505315738.0,223771118.0
Changes In Account Receivables,497330469.0,232617820.0
Other Non Cash Items,4131122.0,912877.0
Unrealized Gain Loss On Investment Securities,148590000.0,0.0
Asset Impairment Charge,4129121.0,0.0
Depreciation Amortization Depletion,579236.0,577583.0
Depreciation And Amortization,579236.0,577583.0
Net Income From Continuing Operations,-158533633.0,19824062.0
