,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,-383036.0,-177326.0,-15070.0,-30000.0,-9052.0
End Cash Position,97816.0,480852.0,5000.0,0.0,0.0
Beginning Cash Position,480852.0,5000.0,0.0,0.0,0.0
Changes In Cash,-383036.0,475852.0,,,
Financing Cash Flow,0.0,58153178.0,20070.0,30000.0,9052.0
Cash Flow From Continuing Financing Activities,0.0,58153178.0,20070.0,30000.0,9052.0
Net Other Financing Charges,,-1319322.0,20070.0,30000.0,9052.0
Operating Cash Flow,-383036.0,-177326.0,-15070.0,-30000.0,-9052.0
Cash Flow From Continuing Operating Activities,-383036.0,-177325.0,-15070.0,-30000.0,-9052.0
Change In Working Capital,-24085.0,47746.0,18000.0,7000.0,0.0
Change In Payables And Accrued Expense,25909.0,110257.0,18000.0,7000.0,0.0
Change In Payable,,,18000.0,,
Change In Account Payable,,,18000.0,,
Change In Prepaid Assets,-49994.0,,,,0.0
Other Non Cash Items,-509125.0,,,,
Net Income From Continuing Operations,150174.0,59384.0,-33070.0,-37000.0,-9052.0
