,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-487000000.0,889000000.0,566000000.0,-168000000.0,-279000000.0,,
Repurchase Of Capital Stock,-93000000.0,-150000000.0,0.0,-32000000.0,-100000000.0,,
Repayment Of Debt,-38000000.0,-19000000.0,-51000000.0,-20000000.0,-32000000.0,,
Issuance Of Debt,507000000.0,23000000.0,44000000.0,16000000.0,67000000.0,,
Capital Expenditure,-198000000.0,-409000000.0,-274000000.0,-288000000.0,-307000000.0,,
End Cash Position,4214000000.0,4384000000.0,3532000000.0,3056000000.0,3407000000.0,,
Beginning Cash Position,4384000000.0,3532000000.0,3056000000.0,3407000000.0,3817000000.0,,
Effect Of Exchange Rate Changes,3000000.0,1000000.0,1000000.0,-9000000.0,-4000000.0,,
Changes In Cash,-173000000.0,851000000.0,475000000.0,-342000000.0,-406000000.0,,
Financing Cash Flow,307000000.0,-195000000.0,-63000000.0,-171000000.0,-115000000.0,,
Cash Dividends Paid,,0.0,,-74000000.0,,,
Net Common Stock Issuance,-93000000.0,-150000000.0,0.0,-32000000.0,-100000000.0,,
Common Stock Payments,-93000000.0,-150000000.0,0.0,-32000000.0,-100000000.0,,
Net Issuance Payments Of Debt,469000000.0,4000000.0,-7000000.0,-4000000.0,35000000.0,,
Net Long Term Debt Issuance,469000000.0,4000000.0,-7000000.0,-4000000.0,35000000.0,,
Long Term Debt Payments,-38000000.0,-19000000.0,-51000000.0,-20000000.0,-32000000.0,,
Long Term Debt Issuance,507000000.0,23000000.0,44000000.0,16000000.0,67000000.0,,
Investing Cash Flow,-191000000.0,-252000000.0,-302000000.0,-291000000.0,-319000000.0,,
Dividends Received Cfi,13000000.0,1000000.0,0.0,0.0,18000000.0,,
Net Investment Purchase And Sale,-5000000.0,129000000.0,-7000000.0,-3000000.0,-28000000.0,,
Sale Of Investment,0.0,91000000.0,0.0,25000000.0,28000000.0,,
Purchase Of Investment,-5000000.0,38000000.0,-7000000.0,-28000000.0,-56000000.0,,
Net Business Purchase And Sale,-1000000.0,0.0,-21000000.0,0.0,-2000000.0,,
Purchase Of Business,-1000000.0,0.0,-21000000.0,0.0,-2000000.0,,
Net Intangibles Purchase And Sale,-80000000.0,-128000000.0,-100000000.0,-101000000.0,-128000000.0,,
Sale Of Intangibles,,,,,,0.0,0.0
Purchase Of Intangibles,-80000000.0,-128000000.0,-100000000.0,-101000000.0,-128000000.0,,
Net PPE Purchase And Sale,-118000000.0,-279000000.0,-174000000.0,-187000000.0,-179000000.0,,
Sale Of PPE,,2000000.0,0.0,0.0,,0.0,0.0
Purchase Of PPE,-118000000.0,-281000000.0,-174000000.0,-187000000.0,-179000000.0,,
Operating Cash Flow,-289000000.0,1298000000.0,840000000.0,120000000.0,28000000.0,,
Taxes Refund Paid,13000000.0,-79000000.0,-45000000.0,-126000000.0,-24000000.0,,
Interest Received Cfo,8000000.0,,18000000.0,,,,
Interest Paid Cfo,8000000.0,-92000000.0,,-33000000.0,-10000000.0,-86000000.0,
Change In Working Capital,-543000000.0,558000000.0,271000000.0,96000000.0,-345000000.0,,
Change In Other Current Assets,,,271000000.0,96000000.0,,,-482000000.0
Net Income From Continuing Operations,70000000.0,437000000.0,304000000.0,34000000.0,5000000.0,,
