,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-2448000.0,-6523000.0,-5614000.0,-9171000.0,-16466000.0,,
Repayment Of Debt,-296000.0,-288000.0,-252000.0,-316000.0,-20197000.0,,
Issuance Of Debt,0.0,0.0,0.0,0.0,110000000.0,,
Issuance Of Capital Stock,14831000.0,4868000.0,0.0,0.0,0.0,,
Capital Expenditure,-14551000.0,-9627000.0,-10829000.0,-9649000.0,-14534000.0,,
Interest Paid Supplemental Data,3368000.0,379000.0,3545000.0,384000.0,759000.0,,
Income Tax Paid Supplemental Data,0.0,944000.0,-907000.0,1729000.0,211000.0,,
End Cash Position,60913000.0,55261000.0,55251000.0,57550000.0,72456000.0,,
Beginning Cash Position,55261000.0,55251000.0,57550000.0,72456000.0,17464000.0,,
Effect Of Exchange Rate Changes,52000.0,131000.0,-8000.0,108000.0,4000.0,,
Changes In Cash,5600000.0,-121000.0,-2291000.0,-15014000.0,54988000.0,,
Financing Cash Flow,14535000.0,5025000.0,3451000.0,-263000.0,70513000.0,,
Cash Flow From Continuing Financing Activities,14535000.0,5025000.0,3451000.0,-263000.0,70513000.0,,
Net Other Financing Charges,,15114000.0,0.0,53000.0,-19290000.0,,
Proceeds From Stock Option Exercised,,-14669000.0,3703000.0,0.0,0.0,1000.0,
Net Common Stock Issuance,14831000.0,4868000.0,0.0,0.0,0.0,,
Common Stock Issuance,14831000.0,4868000.0,0.0,0.0,0.0,,
Net Issuance Payments Of Debt,-296000.0,-288000.0,-252000.0,-316000.0,89803000.0,,
Net Long Term Debt Issuance,-296000.0,-288000.0,-252000.0,-316000.0,89803000.0,,
Long Term Debt Payments,-296000.0,-288000.0,-252000.0,-316000.0,-20197000.0,,
Long Term Debt Issuance,0.0,0.0,0.0,0.0,110000000.0,,
Investing Cash Flow,-21038000.0,-8250000.0,-10957000.0,-15229000.0,-13593000.0,,
Cash Flow From Continuing Investing Activities,-21038000.0,-8250000.0,-10957000.0,-15229000.0,-13593000.0,,
Net Other Investing Changes,-7500000.0,0.0,0.0,,,,
Dividends Received Cfi,0.0,0.0,0.0,0.0,2246000.0,,
Net Investment Purchase And Sale,1013000.0,1377000.0,-128000.0,-524000.0,-1305000.0,,
Sale Of Investment,1013000.0,1377000.0,29000.0,74000.0,94000.0,,
Purchase Of Investment,0.0,0.0,-157000.0,-598000.0,-1399000.0,,
Net Business Purchase And Sale,,0.0,,,,1931000.0,
Sale Of Business,,0.0,,,,-1000.0,
Purchase Of Business,,0.0,,,,1932000.0,
Net PPE Purchase And Sale,-14551000.0,-9627000.0,-10829000.0,-9649000.0,-14534000.0,,
Purchase Of PPE,-14551000.0,-9627000.0,-10829000.0,-9649000.0,-14534000.0,,
Operating Cash Flow,12103000.0,3104000.0,5215000.0,478000.0,-1932000.0,,
Cash Flow From Continuing Operating Activities,12103000.0,3104000.0,5215000.0,478000.0,-1932000.0,,
Dividend Received Cfo,8835000.0,,,,0.0,,0.0
Change In Working Capital,-14240000.0,2367000.0,5738000.0,-8485000.0,-6355000.0,,
Change In Other Working Capital,-5712000.0,-1800000.0,9349000.0,-1529000.0,-2015000.0,,
Change In Other Current Liabilities,-568000.0,598000.0,-910000.0,-3376000.0,910000.0,,
Change In Other Current Assets,-1036000.0,-1898000.0,938000.0,-2481000.0,1364000.0,,
Change In Payables And Accrued Expense,171000.0,5238000.0,2321000.0,6901000.0,-1444000.0,,
Change In Inventory,-7095000.0,229000.0,-5960000.0,-8000000.0,-5170000.0,,
Other Non Cash Items,2061000.0,-4442000.0,811000.0,3279000.0,-302000.0,,
Stock Based Compensation,,1489000.0,844000.0,1202000.0,178000.0,1102000.0,
Unrealized Gain Loss On Investment Securities,5189000.0,1681000.0,-8077000.0,-4698000.0,-1755000.0,,
Deferred Tax,140000.0,-14545000.0,-2096000.0,-4161000.0,-1489000.0,,
Deferred Income Tax,140000.0,-14545000.0,-2096000.0,-4161000.0,-1489000.0,,
Depreciation Amortization Depletion,7077000.0,7182000.0,7643000.0,6853000.0,6171000.0,,
Operating Gains Losses,-30338000.0,-28754000.0,814000.0,3270000.0,8068000.0,,
Earnings Losses From Equity Investments,-30338000.0,,,,8068000.0,,
Net Foreign Currency Exchange Gain Loss,,-131000.0,8000.0,-108000.0,-4000.0,375000.0,
Gain Loss On Sale Of PPE,,,,,,,0.0
Gain Loss On Sale Of Business,,-28623000.0,806000.0,3382000.0,8068000.0,250000.0,
Net Income From Continuing Operations,33379000.0,38126000.0,-462000.0,3040000.0,-6270000.0,,
