,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,-183000000.0,533000000.0,389000000.0,520000000.0,-102000000.0
Repurchase Of Capital Stock,-26000000.0,-45000000.0,-50000000.0,0.0,-5000000.0
Repayment Of Debt,-3522000000.0,-3647000000.0,-3549000000.0,-3026000000.0,-2784000000.0
Issuance Of Debt,3090000000.0,2893000000.0,3824000000.0,3639000000.0,2629000000.0
Capital Expenditure,-218000000.0,-412000000.0,-270000000.0,-252000000.0,-264000000.0
End Cash Position,2339000000.0,3229000000.0,2956000000.0,3147000000.0,2398000000.0
Beginning Cash Position,3229000000.0,2956000000.0,3147000000.0,2398000000.0,3866000000.0
Effect Of Exchange Rate Changes,11000000.0,6000000.0,-11000000.0,158000000.0,72000000.0
Changes In Cash,-901000000.0,267000000.0,-180000000.0,591000000.0,-1540000000.0
Financing Cash Flow,-990000000.0,-386000000.0,-373000000.0,161000000.0,-1422000000.0
Cash Flow From Continuing Financing Activities,-990000000.0,-386000000.0,-373000000.0,161000000.0,-1422000000.0
Net Other Financing Charges,-531000000.0,424000000.0,-597000000.0,-132000000.0,-1261000000.0
Cash Dividends Paid,-1000000.0,-11000000.0,-1000000.0,-320000000.0,-1000000.0
Common Stock Dividend Paid,-1000000.0,-11000000.0,-1000000.0,-320000000.0,-1000000.0
Net Common Stock Issuance,-26000000.0,-45000000.0,-50000000.0,0.0,-5000000.0
Common Stock Payments,-26000000.0,-45000000.0,-50000000.0,0.0,-5000000.0
Net Issuance Payments Of Debt,-432000000.0,-754000000.0,275000000.0,613000000.0,-155000000.0
Net Long Term Debt Issuance,-432000000.0,-754000000.0,275000000.0,613000000.0,-155000000.0
Long Term Debt Payments,-3522000000.0,-3647000000.0,-3549000000.0,-3026000000.0,-2784000000.0
Long Term Debt Issuance,3090000000.0,2893000000.0,3824000000.0,3639000000.0,2629000000.0
Investing Cash Flow,54000000.0,-292000000.0,-466000000.0,-342000000.0,-280000000.0
Cash Flow From Continuing Investing Activities,54000000.0,-292000000.0,-466000000.0,-342000000.0,-280000000.0
Net Other Investing Changes,272000000.0,120000000.0,-196000000.0,-90000000.0,-16000000.0
Capital Expenditure Reported,-218000000.0,-412000000.0,-270000000.0,-252000000.0,-264000000.0
Operating Cash Flow,35000000.0,945000000.0,659000000.0,772000000.0,162000000.0
Cash Flow From Continuing Operating Activities,35000000.0,945000000.0,659000000.0,772000000.0,162000000.0
Change In Working Capital,-237000000.0,419000000.0,236000000.0,266000000.0,-181000000.0
Change In Other Working Capital,-188000000.0,-145000000.0,-75000000.0,-82000000.0,-217000000.0
Change In Payables And Accrued Expense,198000000.0,-37000000.0,-153000000.0,115000000.0,-123000000.0
Change In Payable,198000000.0,-37000000.0,-153000000.0,115000000.0,-123000000.0
Change In Account Payable,198000000.0,-37000000.0,-153000000.0,115000000.0,-123000000.0
Change In Inventory,-566000000.0,841000000.0,-41000000.0,141000000.0,-192000000.0
Change In Receivables,319000000.0,-240000000.0,505000000.0,92000000.0,351000000.0
Other Non Cash Items,97000000.0,255000000.0,209000000.0,105000000.0,78000000.0
Depreciation Amortization Depletion,166000000.0,164000000.0,159000000.0,156000000.0,150000000.0
Depreciation And Amortization,166000000.0,164000000.0,159000000.0,156000000.0,150000000.0
Operating Gains Losses,-1000000.0,18000000.0,-12000000.0,28000000.0,-17000000.0
Earnings Losses From Equity Investments,-1000000.0,15000000.0,-9000000.0,28000000.0,-17000000.0
Net Income From Continuing Operations,10000000.0,89000000.0,67000000.0,217000000.0,132000000.0
