,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Free Cash Flow,-21713000.0,-59819000.0,-155794000.0,-8788000.0,-29608000.0,
Repayment Of Debt,0.0,0.0,-965000000.0,-10000000.0,0.0,
Issuance Of Debt,0.0,0.0,1654085000.0,15000000.0,10000000.0,
Issuance Of Capital Stock,0.0,0.0,968515000.0,0.0,0.0,
Capital Expenditure,-16606000.0,-14735000.0,-32068000.0,-8524000.0,-3845000.0,
Interest Paid Supplemental Data,319000.0,362000.0,11854000.0,561000.0,419000.0,
Income Tax Paid Supplemental Data,1143000.0,,,5289000.0,4898000.0,
End Cash Position,289878000.0,359434000.0,685803000.0,40862000.0,47000000.0,
Beginning Cash Position,359434000.0,685803000.0,40862000.0,47000000.0,68960000.0,
Effect Of Exchange Rate Changes,866000.0,-94000.0,-128000.0,483000.0,-309000.0,
Changes In Cash,-70422000.0,-326275000.0,645069000.0,-6621000.0,-21651000.0,
Financing Cash Flow,1885000.0,-118000.0,1645443000.0,5532000.0,9083000.0,
Cash Flow From Continuing Financing Activities,1885000.0,-118000.0,1645443000.0,5532000.0,9083000.0,
Net Other Financing Charges,-3000.0,-118000.0,-14624000.0,-2713000.0,-917000.0,
Proceeds From Stock Option Exercised,1888000.0,0.0,2467000.0,3245000.0,0.0,
Net Common Stock Issuance,0.0,0.0,968515000.0,0.0,0.0,
Common Stock Issuance,0.0,0.0,968515000.0,0.0,0.0,
Net Issuance Payments Of Debt,0.0,0.0,689085000.0,5000000.0,10000000.0,
Net Long Term Debt Issuance,0.0,0.0,689085000.0,5000000.0,10000000.0,
Long Term Debt Payments,0.0,0.0,-965000000.0,-10000000.0,0.0,
Long Term Debt Issuance,0.0,0.0,1654085000.0,15000000.0,10000000.0,
Investing Cash Flow,-67200000.0,-281073000.0,-876648000.0,-11889000.0,-4971000.0,
Cash Flow From Continuing Investing Activities,-67200000.0,-281073000.0,-876648000.0,-11889000.0,-4971000.0,
Net Investment Purchase And Sale,-49468000.0,,,,0.0,
Purchase Of Investment,-70968000.0,,,,0.0,
Net Business Purchase And Sale,-1126000.0,-2123000.0,-844580000.0,-3365000.0,-1126000.0,
Purchase Of Business,-1126000.0,-2123000.0,-844580000.0,-3365000.0,-1126000.0,
Net Intangibles Purchase And Sale,,,,0.0,0.0,
Purchase Of Intangibles,,,,0.0,0.0,
Net PPE Purchase And Sale,-12597000.0,-10809000.0,-22728000.0,-8524000.0,-3845000.0,
Purchase Of PPE,-12597000.0,-10809000.0,-22728000.0,-8524000.0,-3845000.0,
Capital Expenditure Reported,-4009000.0,-3926000.0,-9340000.0,,0.0,0.0
Operating Cash Flow,-5107000.0,-45084000.0,-123726000.0,-264000.0,-25763000.0,
Cash Flow From Continuing Operating Activities,-5107000.0,-45084000.0,-123726000.0,-264000.0,-25763000.0,
Change In Working Capital,-71324000.0,-99476000.0,-170405000.0,-37396000.0,-40257000.0,
Change In Other Current Liabilities,-15068000.0,17628000.0,-19734000.0,13337000.0,7382000.0,
Change In Payables And Accrued Expense,-9625000.0,21853000.0,-29625000.0,23690000.0,6265000.0,
Change In Payable,-9625000.0,21853000.0,-29625000.0,23690000.0,6265000.0,
Change In Account Payable,-9625000.0,21853000.0,-29625000.0,23690000.0,6265000.0,
Change In Prepaid Assets,-540000.0,-10998000.0,-1749000.0,-11696000.0,-7067000.0,
Change In Inventory,-43361000.0,-36656000.0,-12704000.0,4133000.0,-8652000.0,
Change In Receivables,-2730000.0,-91303000.0,-106593000.0,-66860000.0,-38185000.0,
Changes In Account Receivables,31627000.0,-35826000.0,-15693000.0,-20666000.0,-7595000.0,
Other Non Cash Items,8907000.0,8503000.0,15295000.0,3654000.0,3089000.0,
Stock Based Compensation,8070000.0,8566000.0,11429000.0,5943000.0,5381000.0,
Unrealized Gain Loss On Investment Securities,1412000.0,-6156000.0,-2702000.0,1010000.0,-1454000.0,
Provisionand Write Offof Assets,2335000.0,3306000.0,1351000.0,964000.0,-4000.0,
Amortization Of Securities,-460000.0,,,,0.0,
Deferred Tax,,,0.0,-20157000.0,0.0,1000.0
Deferred Income Tax,,,0.0,-20157000.0,0.0,1000.0
Depreciation Amortization Depletion,54633000.0,58073000.0,90254000.0,13854000.0,9290000.0,
Depreciation And Amortization,54633000.0,58073000.0,90254000.0,13854000.0,9290000.0,
Operating Gains Losses,899000.0,-596000.0,-1578000.0,-3159000.0,-54000.0,
Earnings Losses From Equity Investments,295000.0,-1196000.0,-1787000.0,-3782000.0,0.0,
Net Foreign Currency Exchange Gain Loss,49000.0,54000.0,161000.0,513000.0,-54000.0,
Gain Loss On Sale Of PPE,555000.0,546000.0,48000.0,110000.0,0.0,
Net Income From Continuing Operations,-156551000.0,-17103000.0,-67370000.0,16664000.0,-1754000.0,
