,2026-03-31,2025-12-31,2025-03-31,2024-12-31
Free Cash Flow,-1294314.0,-511667.0,-488293.0,-536451.0
Issuance Of Debt,250000.0,411911.0,70000.0,
Issuance Of Capital Stock,5000000.0,4750.0,192338.0,110026.0
Capital Expenditure,-5354.0,,,
Interest Paid Supplemental Data,0.0,0.0,0.0,0.0
Income Tax Paid Supplemental Data,0.0,0.0,0.0,0.0
End Cash Position,4219099.0,1025987.0,1558054.0,1784009.0
Beginning Cash Position,1025987.0,1144855.0,1784009.0,2210434.0
Changes In Cash,3193112.0,-118868.0,-225955.0,-426425.0
Financing Cash Flow,4487426.0,392799.0,262338.0,110026.0
Cash Flow From Continuing Financing Activities,4487426.0,392799.0,262338.0,110026.0
Net Other Financing Charges,-762574.0,,,
Net Preferred Stock Issuance,5000000.0,0.0,192338.0,110026.0
Preferred Stock Issuance,5000000.0,0.0,192338.0,110026.0
Net Issuance Payments Of Debt,250000.0,411911.0,70000.0,0.0
Net Long Term Debt Issuance,250000.0,411911.0,70000.0,0.0
Long Term Debt Issuance,250000.0,411911.0,70000.0,
Investing Cash Flow,-5354.0,,0.0,
Cash Flow From Continuing Investing Activities,-5354.0,,0.0,
Net Intangibles Purchase And Sale,-5354.0,,0.0,
Purchase Of Intangibles,-5354.0,,0.0,
Operating Cash Flow,-1288960.0,-511667.0,-488293.0,-536451.0
Cash Flow From Continuing Operating Activities,-1288960.0,-511667.0,-488293.0,-536451.0
Change In Working Capital,-68870.0,280027.0,125022.0,11686.0
Change In Other Working Capital,31035.0,-52102.0,-36708.0,-58710.0
Change In Payables And Accrued Expense,-63873.0,436354.0,241245.0,40328.0
Change In Accrued Expense,-175814.0,196193.0,130153.0,5416.0
Change In Interest Payable,26634.0,27039.0,740.0,0.0
Change In Payable,111941.0,240161.0,111092.0,34912.0
Change In Account Payable,111941.0,240161.0,111092.0,34912.0
Change In Prepaid Assets,-46199.0,100310.0,-64259.0,53623.0
Change In Inventory,11694.0,-61454.0,-20866.0,4529.0
Change In Receivables,-1527.0,-63081.0,5610.0,-28084.0
Changes In Account Receivables,-1527.0,-63081.0,5610.0,-28084.0
Other Non Cash Items,422359.0,,,
Stock Based Compensation,128440.0,127230.0,129650.0,652980.0
Amortization Of Securities,240370.0,97946.0,0.0,0.0
Depreciation Amortization Depletion,14811.0,17874.0,21612.0,31575.0
Depreciation And Amortization,14811.0,17874.0,21612.0,31575.0
Amortization Cash Flow,5625.0,5625.0,5625.0,5625.0
Amortization Of Intangibles,5625.0,5625.0,5625.0,5625.0
Depreciation,9186.0,12249.0,15987.0,25950.0
Operating Gains Losses,148766.0,,,
Gain Loss On Investment Securities,148766.0,,,
Net Income From Continuing Operations,-2174836.0,-1307771.0,-764577.0,-1249048.0
