,2026-03-31,2025-12-31
Free Cash Flow,0.0,0.0
End Cash Position,0.0,0.0
Beginning Cash Position,0.0,0.0
Operating Cash Flow,0.0,0.0
Cash Flow From Continuing Operating Activities,0.0,0.0
Change In Working Capital,573569.0,145382.0
Change In Payables And Accrued Expense,573569.0,145382.0
Change In Accrued Expense,43393.0,-1350628.0
Change In Payable,530176.0,1496010.0
Change In Account Payable,375501.0,72161.0
Other Non Cash Items,-433934.0,
Net Income From Continuing Operations,-139635.0,-145382.0
