,2026-03-31,2025-03-31
Free Cash Flow,-110219000.0,-53085000.0
Repurchase Of Capital Stock,0.0,-2525000.0
Issuance Of Capital Stock,500000.0,53424000.0
Capital Expenditure,-42967000.0,-11225000.0
End Cash Position,228286000.0,521942000.0
Beginning Cash Position,462630000.0,514600000.0
Effect Of Exchange Rate Changes,-35000.0,30000.0
Changes In Cash,-234309000.0,7312000.0
Financing Cash Flow,-1050000.0,50883000.0
Cash Flow From Continuing Financing Activities,-1050000.0,50883000.0
Net Other Financing Charges,-1550000.0,-16000.0
Net Preferred Stock Issuance,500000.0,53424000.0
Preferred Stock Issuance,500000.0,53424000.0
Net Common Stock Issuance,0.0,-2525000.0
Common Stock Payments,0.0,-2525000.0
Investing Cash Flow,-166007000.0,-1711000.0
Cash Flow From Continuing Investing Activities,-166007000.0,-1711000.0
Net Other Investing Changes,28766000.0,9514000.0
Net Investment Purchase And Sale,-151806000.0,0.0
Sale Of Investment,38100000.0,0.0
Purchase Of Investment,-189906000.0,0.0
Capital Expenditure Reported,-42967000.0,-11225000.0
Operating Cash Flow,-67252000.0,-41860000.0
Cash Flow From Continuing Operating Activities,-67252000.0,-41860000.0
Change In Working Capital,-13528000.0,-21358000.0
Change In Other Working Capital,2892000.0,
Change In Other Current Liabilities,473000.0,-483000.0
Change In Other Current Assets,-31201000.0,0.0
Change In Payables And Accrued Expense,13040000.0,-5686000.0
Change In Accrued Expense,-653000.0,0.0
Change In Interest Payable,-653000.0,0.0
Change In Payable,13693000.0,-5686000.0
Change In Account Payable,13621000.0,-6053000.0
Change In Prepaid Assets,-7118000.0,-1622000.0
Change In Receivables,8386000.0,-13567000.0
Changes In Account Receivables,5293000.0,-22071000.0
Stock Based Compensation,4265000.0,65000.0
Unrealized Gain Loss On Investment Securities,0.0,387000.0
Amortization Of Securities,-1122000.0,0.0
Depreciation Amortization Depletion,451000.0,226000.0
Depreciation And Amortization,451000.0,226000.0
Operating Gains Losses,108899000.0,-10968000.0
Gain Loss On Investment Securities,108899000.0,-10968000.0
Net Income From Continuing Operations,-166217000.0,-10212000.0
