,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,73213424000.0,91129170000.0,58486645000.0,53949222000.0,61080071000.0,
Repayment Of Debt,-915012000.0,-981263000.0,-16868613000.0,-167086662000.0,-45805281000.0,
Issuance Of Debt,0.0,-3845401000.0,0.0,76791002000.0,131372922000.0,
Issuance Of Capital Stock,0.0,22465000.0,-2234000.0,51871000.0,2867359000.0,
Capital Expenditure,-367315000.0,-1832991000.0,,-4892929000.0,-4209327000.0,-1219604000.0
End Cash Position,226752418000.0,153099714000.0,203732931000.0,369067108000.0,387091464000.0,
Beginning Cash Position,153099714000.0,131749113000.0,369067108000.0,387091464000.0,384893232000.0,
Effect Of Exchange Rate Changes,3345234000.0,-2548384000.0,1580678000.0,-695239000.0,3731813000.0,
Changes In Cash,70307470000.0,23898985000.0,-166914855000.0,-17329117000.0,-1533581000.0,
Financing Cash Flow,1166779000.0,-22513093000.0,-3913381000.0,-34666403000.0,67794495000.0,
Net Other Financing Charges,68000.0,-385000.0,-528000.0,18701600000.0,-18418000.0,
Interest Paid Cff,-26298529000.0,-8756798000.0,-10762352000.0,-22899831000.0,-13937226000.0,
Cash Dividends Paid,-10818738000.0,-8344483000.0,-43671755000.0,-7210894000.0,-5929303000.0,
Net Common Stock Issuance,0.0,22465000.0,-2234000.0,51871000.0,2867359000.0,
Common Stock Issuance,0.0,22465000.0,-2234000.0,51871000.0,2867359000.0,
Net Issuance Payments Of Debt,38926588000.0,-4826664000.0,51663611000.0,-22741775000.0,85567641000.0,
Net Short Term Debt Issuance,39841600000.0,-3845401000.0,68532224000.0,67553885000.0,3199401000.0,
Short Term Debt Issuance,,-3845401000.0,,,3199401000.0,
Net Long Term Debt Issuance,-915012000.0,-981263000.0,-16868613000.0,-90295660000.0,82368240000.0,
Long Term Debt Payments,-915012000.0,-981263000.0,-16868613000.0,-167086662000.0,-45805281000.0,
Long Term Debt Issuance,0.0,0.0,0.0,76791002000.0,128173521000.0,
Investing Cash Flow,-4440048000.0,-46550083000.0,-221096242000.0,-41504865000.0,-134617474000.0,
Net Other Investing Changes,-7153599000.0,-59172044000.0,-229636934000.0,-43417283000.0,-178075279000.0,
Interest Received Cfi,4131286000.0,2356393000.0,4590329000.0,6661545000.0,5954682000.0,
Dividends Received Cfi,135389000.0,10114682000.0,3940880000.0,294640000.0,7832215000.0,
Net Business Purchase And Sale,-1185809000.0,1983877000.0,-382394000.0,-150838000.0,33880235000.0,
Purchase Of Business,-1185809000.0,1983877000.0,-382394000.0,-150838000.0,-762899000.0,
Net Intangibles Purchase And Sale,-351142000.0,-1465060000.0,-759309000.0,-627412000.0,-137884000.0,
Purchase Of Intangibles,-351142000.0,-1465060000.0,-759309000.0,-627412000.0,-137884000.0,
Net PPE Purchase And Sale,-16173000.0,-367931000.0,1151186000.0,-4265517000.0,-4071443000.0,
Purchase Of PPE,-16173000.0,-367931000.0,1151186000.0,-4265517000.0,-4071443000.0,
Cash Flowsfromusedin Operating Activities Direct,73580739000.0,92962161000.0,58094768000.0,58842151000.0,65289398000.0,
Taxes Refund Paid Direct,-8501021000.0,-3941232000.0,-12397401000.0,-6235979000.0,-2489768000.0,
Classesof Cash Payments,-78651048000.0,-54128481000.0,-63438578000.0,-68255925000.0,-72313208000.0,
Other Cash Paymentsfrom Operating Activities,-21800853000.0,-2661799000.0,-17473344000.0,-16365934000.0,-17671034000.0,
Paymentson Behalfof Employees,-15804786000.0,-16297529000.0,-8279156000.0,-14697821000.0,-10005852000.0,
Paymentsto Suppliersfor Goodsand Services,-41045409000.0,-35169153000.0,-37686078000.0,-37192170000.0,-44636322000.0,
Classesof Cash Receiptsfrom Operating Activities,160732808000.0,151031874000.0,133930747000.0,133334055000.0,140092374000.0,
Receiptsfrom Customers,160732808000.0,151031874000.0,133930747000.0,133334055000.0,140092374000.0,
