,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-09-30
Free Cash Flow,23900000.0,-51975000.0,32394000.0,-11584302.0,-26952000.0,
Issuance Of Capital Stock,0.0,0.0,0.0,493.0,-1000.0,
Capital Expenditure,-567000.0,-1699000.0,-1232000.0,-11584784.0,-5064000.0,
End Cash Position,44079000.0,17696000.0,73978000.0,46882966.0,51350000.0,
Beginning Cash Position,17696000.0,73978000.0,51350000.0,51350000.0,83182000.0,
Effect Of Exchange Rate Changes,0.0,0.0,0.0,-40340.0,-9448000.0,
Changes In Cash,26383000.0,-56282000.0,22628000.0,-4426243.0,-22384000.0,
Financing Cash Flow,2483000.0,-4343000.0,-9769000.0,-4426248.0,-4134000.0,
Cash Dividends Paid,-7525000.0,0.0,-7523000.0,-7138326.0,-386000.0,
Common Stock Dividend Paid,-7525000.0,0.0,-7523000.0,-7138326.0,-386000.0,
Net Common Stock Issuance,0.0,0.0,0.0,493.0,-1000.0,
Common Stock Issuance,0.0,0.0,0.0,493.0,-1000.0,
Net Issuance Payments Of Debt,10008000.0,-4343000.0,-2246000.0,3826017.0,-3747000.0,
Net Long Term Debt Issuance,10008000.0,-4343000.0,-2246000.0,3826017.0,-3747000.0,
Investing Cash Flow,-567000.0,-1663000.0,-1229000.0,-477.0,3638000.0,
Net Other Investing Changes,,,,,10704000.0,
Net Investment Purchase And Sale,0.0,0.0,0.0,0.0,,-2000000.0
Purchase Of Investment,0.0,0.0,0.0,0.0,,-2000000.0
Net PPE Purchase And Sale,-567000.0,-1663000.0,-1229000.0,-11584477.0,-5066000.0,
Sale Of PPE,0.0,36000.0,3000.0,307.0,-2000.0,
Purchase Of PPE,-567000.0,-1699000.0,-1232000.0,-11584784.0,-5064000.0,
Operating Cash Flow,24467000.0,-50276000.0,33626000.0,482.0,-21888000.0,
Taxes Refund Paid,-2456000.0,-1618000.0,-2526000.0,-93.0,-4412000.0,
Interest Received Cfo,238000.0,382000.0,354000.0,320.0,696000.0,
Interest Paid Cfo,-512000.0,-246000.0,-284000.0,250.0,131000.0,
Change In Working Capital,18386000.0,-59890000.0,25831000.0,-264.0,-52219000.0,
Change In Payable,3255000.0,-4481000.0,1619000.0,-1091.0,5661000.0,
Change In Inventory,-9480000.0,-15991000.0,14614000.0,-64.0,-27512000.0,
Change In Receivables,24611000.0,-39418000.0,9598000.0,-509.0,-30368000.0,
Other Non Cash Items,-32000.0,-333000.0,-269000.0,-570.0,-581000.0,
Stock Based Compensation,898000.0,102000.0,102000.0,973.0,1025000.0,
Provisionand Write Offof Assets,-88000.0,15000.0,0.0,56000.0,22000.0,
Depreciation And Amortization,2433000.0,2367000.0,2302000.0,268.0,4541000.0,
Depreciation,2433000.0,2367000.0,2302000.0,268.0,4541000.0,
Gain Loss On Investment Securities,378000.0,-435000.0,-128000.0,-200.0,,-52000.0
Net Foreign Currency Exchange Gain Loss,-77000.0,4622000.0,-483000.0,226.0,9171000.0,
Gain Loss On Sale Of PPE,0.0,4000.0,10000.0,-413.0,0.0,
Net Income From Continuing Operations,5299000.0,4754000.0,8717000.0,24.0,19790000.0,
