,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,-2064000.0,1564000.0,-19926000.0,-6148000.0,-11987000.0
Repurchase Of Capital Stock,0.0,0.0,0.0,-1770000.0,-10482000.0
Repayment Of Debt,115000.0,-42938000.0,-57000.0,-59000.0,-60000.0
Capital Expenditure,-713000.0,-143000.0,-1852000.0,-708000.0,-1729000.0
Interest Paid Supplemental Data,482000.0,2341000.0,5000.0,5000.0,12000.0
End Cash Position,25166000.0,27152000.0,68679000.0,89203000.0,97531000.0
Beginning Cash Position,27152000.0,68679000.0,89203000.0,97531000.0,119985000.0
Effect Of Exchange Rate Changes,25000.0,-92000.0,36000.0,-50000.0,-32000.0
Changes In Cash,-2011000.0,-41435000.0,-20560000.0,-8278000.0,-22423000.0
Financing Cash Flow,53000.0,-42999000.0,-634000.0,-2130000.0,-10437000.0
Cash Flow From Continuing Financing Activities,53000.0,-42999000.0,-634000.0,-2130000.0,-10437000.0
Net Other Financing Charges,-70000.0,-268000.0,-578000.0,-518000.0,-699000.0
Proceeds From Stock Option Exercised,8000.0,207000.0,1000.0,217000.0,804000.0
Net Common Stock Issuance,0.0,0.0,0.0,-1770000.0,-10482000.0
Common Stock Payments,0.0,0.0,0.0,-1770000.0,-10482000.0
Net Issuance Payments Of Debt,115000.0,-42938000.0,-57000.0,-59000.0,-60000.0
Net Long Term Debt Issuance,115000.0,-42938000.0,-57000.0,-59000.0,-60000.0
Long Term Debt Payments,115000.0,-42938000.0,-57000.0,-59000.0,-60000.0
Investing Cash Flow,-713000.0,-143000.0,-1852000.0,-708000.0,-1729000.0
Cash Flow From Continuing Investing Activities,-713000.0,-143000.0,-1852000.0,-708000.0,-1729000.0
Capital Expenditure Reported,-713000.0,-143000.0,-1852000.0,-708000.0,-1729000.0
Operating Cash Flow,-1351000.0,1707000.0,-18074000.0,-5440000.0,-10258000.0
Cash Flow From Continuing Operating Activities,-1351000.0,1707000.0,-18074000.0,-5440000.0,-10258000.0
Change In Working Capital,3514000.0,3671000.0,-16428000.0,-5168000.0,-12977000.0
Change In Other Working Capital,65000.0,2121000.0,-853000.0,-356000.0,-2274000.0
Change In Other Current Liabilities,-1162000.0,-4388000.0,-787000.0,-1626000.0,-686000.0
Change In Other Current Assets,318000.0,-140000.0,-451000.0,-356000.0,186000.0
Change In Payables And Accrued Expense,-9092000.0,-8616000.0,-1518000.0,5837000.0,-15005000.0
Change In Prepaid Assets,-1475000.0,82000.0,233000.0,-417000.0,1119000.0
Change In Inventory,15052000.0,9820000.0,-3479000.0,-10283000.0,1720000.0
Change In Receivables,-192000.0,4792000.0,-9573000.0,2033000.0,1963000.0
Changes In Account Receivables,-192000.0,4792000.0,-9573000.0,2033000.0,1963000.0
Other Non Cash Items,1124000.0,1146000.0,1167000.0,1141000.0,1119000.0
Stock Based Compensation,3470000.0,3571000.0,3716000.0,3594000.0,2964000.0
Provisionand Write Offof Assets,764000.0,-165000.0,586000.0,285000.0,515000.0
Asset Impairment Charge,0.0,296000.0,843000.0,0.0,1457000.0
Depreciation Amortization Depletion,1904000.0,2094000.0,2584000.0,2520000.0,2839000.0
Depreciation And Amortization,1904000.0,2094000.0,2584000.0,2520000.0,2839000.0
Operating Gains Losses,534000.0,-261000.0,130000.0,-782000.0,-108000.0
Gain Loss On Investment Securities,0.0,-261000.0,130000.0,-782000.0,-131000.0
Net Income From Continuing Operations,-12661000.0,-8645000.0,-10672000.0,-7030000.0,-6067000.0
