,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,53851000.0,19041000.0,-96378000.0,-25014000.0,76254000.0
Repayment Of Debt,-29688000.0,-26179000.0,-9612000.0,-1166000.0,-4536000.0
Issuance Of Debt,0.0,4653000.0,65000000.0,3007000.0,85502000.0
Capital Expenditure,-8630000.0,-7370000.0,-7563000.0,-16884000.0,-19516000.0
End Cash Position,168858000.0,111578000.0,114617000.0,153621000.0,266991000.0
Beginning Cash Position,111578000.0,114617000.0,153621000.0,266991000.0,112599000.0
Changes In Cash,57280000.0,-3039000.0,-39004000.0,-113370000.0,154392000.0
Financing Cash Flow,3424000.0,-22080000.0,57372000.0,3348000.0,80139000.0
Cash Flow From Continuing Financing Activities,3424000.0,-22080000.0,57372000.0,3348000.0,80139000.0
Net Other Financing Charges,6292000.0,-1641000.0,-734000.0,-3064000.0,-1506000.0
Proceeds From Stock Option Exercised,26820000.0,1087000.0,2718000.0,4571000.0,679000.0
Net Issuance Payments Of Debt,-29688000.0,-21526000.0,55388000.0,1841000.0,80966000.0
Net Long Term Debt Issuance,-29688000.0,-21526000.0,55388000.0,1841000.0,80966000.0
Long Term Debt Payments,-29688000.0,-26179000.0,-9612000.0,-1166000.0,-4536000.0
Long Term Debt Issuance,0.0,4653000.0,65000000.0,3007000.0,85502000.0
Investing Cash Flow,-8625000.0,-7370000.0,-7561000.0,-108588000.0,-21517000.0
Cash Flow From Continuing Investing Activities,-8625000.0,-7370000.0,-7561000.0,-108588000.0,-21517000.0
Net Other Investing Changes,5000.0,0.0,2000.0,2005000.0,-2001000.0
Net Investment Properties Purchase And Sale,,0.0,0.0,,
Purchase Of Investment Properties,,0.0,0.0,,
Capital Expenditure Reported,-8630000.0,-7370000.0,-7563000.0,-16884000.0,-19516000.0
Operating Cash Flow,62481000.0,26411000.0,-88815000.0,-8130000.0,95770000.0
Cash Flow From Continuing Operating Activities,62481000.0,26411000.0,-88815000.0,-8130000.0,95770000.0
Change In Working Capital,89585000.0,22514000.0,-158765000.0,-66141000.0,130479000.0
Change In Other Current Assets,-13034000.0,5286000.0,-31781000.0,-37262000.0,6717000.0
Change In Payables And Accrued Expense,102619000.0,17228000.0,-126984000.0,-28879000.0,123762000.0
Change In Payable,102619000.0,17228000.0,-126984000.0,-28879000.0,123762000.0
Other Non Cash Items,479000.0,860000.0,1616000.0,2116000.0,1955000.0
Stock Based Compensation,6568000.0,5526000.0,4757000.0,2646000.0,2646000.0
Deferred Tax,-10438000.0,-13494000.0,16815000.0,6821000.0,-12582000.0
Deferred Income Tax,-10438000.0,-13494000.0,16815000.0,6821000.0,-12582000.0
Depreciation Amortization Depletion,17126000.0,17638000.0,23468000.0,21271000.0,13257000.0
Depreciation And Amortization,17126000.0,17638000.0,23468000.0,21271000.0,13257000.0
Operating Gains Losses,-413000.0,4722000.0,-6808000.0,-4337000.0,1406000.0
Earnings Losses From Equity Investments,520000.0,4530000.0,-6973000.0,-5718000.0,-122000.0
Gain Loss On Investment Securities,-933000.0,192000.0,165000.0,1381000.0,1528000.0
Net Income From Continuing Operations,-40426000.0,-41486000.0,30102000.0,29494000.0,-41391000.0
