,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-8023000.0,-7156000.0,-9804000.0,-9597000.0,-13365000.0,,
Issuance Of Capital Stock,6000.0,5000.0,0.0,14000.0,0.0,,
End Cash Position,13347000.0,13441000.0,19518000.0,11366000.0,10156000.0,,
Beginning Cash Position,13441000.0,19518000.0,11366000.0,10156000.0,8970000.0,,
Changes In Cash,-94000.0,-6077000.0,8152000.0,1210000.0,1186000.0,,
Financing Cash Flow,6000.0,5000.0,0.0,14000.0,0.0,,
Cash Flow From Continuing Financing Activities,6000.0,5000.0,0.0,14000.0,0.0,,
Net Common Stock Issuance,6000.0,5000.0,0.0,14000.0,0.0,,
Common Stock Issuance,6000.0,5000.0,0.0,14000.0,0.0,,
Investing Cash Flow,7923000.0,1074000.0,17884000.0,10793000.0,14551000.0,,
Cash Flow From Continuing Investing Activities,7923000.0,1074000.0,17884000.0,10793000.0,14551000.0,,
Net Investment Purchase And Sale,7892000.0,1074000.0,17956000.0,10793000.0,13588000.0,,
Sale Of Investment,9122000.0,12914000.0,19675000.0,25258000.0,14580000.0,,
Purchase Of Investment,-1230000.0,-11840000.0,-1719000.0,-14465000.0,-992000.0,,
Net PPE Purchase And Sale,31000.0,0.0,-72000.0,0.0,963000.0,,
Sale Of PPE,31000.0,0.0,0.0,0.0,963000.0,,
Purchase Of PPE,,0.0,,,,0.0,-41000.0
Operating Cash Flow,-8023000.0,-7156000.0,-9732000.0,-9597000.0,-13365000.0,,
Cash Flow From Continuing Operating Activities,-8023000.0,-7156000.0,-9732000.0,-9597000.0,-13365000.0,,
Change In Working Capital,-2117000.0,-2311000.0,-3791000.0,-2462000.0,-3551000.0,,
Change In Other Working Capital,-11000.0,-1880000.0,-1229000.0,-1030000.0,-503000.0,,
Change In Other Current Liabilities,-624000.0,-632000.0,-594000.0,-525000.0,-368000.0,,
Change In Payables And Accrued Expense,-1403000.0,-197000.0,-1882000.0,-840000.0,-2511000.0,,
Change In Prepaid Assets,-79000.0,398000.0,-86000.0,-67000.0,-169000.0,,
Other Non Cash Items,666000.0,651000.0,636000.0,624000.0,615000.0,,
Stock Based Compensation,545000.0,1041000.0,407000.0,625000.0,709000.0,,
Amortization Of Securities,-45000.0,-161000.0,-130000.0,-170000.0,-209000.0,,
Depreciation Amortization Depletion,203000.0,255000.0,290000.0,347000.0,399000.0,,
Depreciation And Amortization,203000.0,255000.0,290000.0,347000.0,399000.0,,
Operating Gains Losses,-31000.0,0.0,0.0,0.0,-288000.0,,
Gain Loss On Sale Of PPE,-31000.0,0.0,0.0,0.0,-288000.0,,
Net Income From Continuing Operations,-7244000.0,-6631000.0,-7144000.0,-8561000.0,-11040000.0,,
