,2026-03-31,2025-03-31
Free Cash Flow,-68310000.0,-18201000.0
End Cash Position,112587000.0,102537000.0
Beginning Cash Position,161028000.0,175178000.0
Changes In Cash,-48441000.0,-72641000.0
Financing Cash Flow,-2980000.0,0.0
Cash Flow From Continuing Financing Activities,-2980000.0,0.0
Net Other Financing Charges,-3037000.0,
Proceeds From Stock Option Exercised,57000.0,0.0
Investing Cash Flow,22849000.0,-54440000.0
Cash Flow From Continuing Investing Activities,22849000.0,-54440000.0
Net Investment Purchase And Sale,22849000.0,-54440000.0
Sale Of Investment,71297000.0,0.0
Purchase Of Investment,-48448000.0,-54440000.0
Operating Cash Flow,-68310000.0,-18201000.0
Cash Flow From Continuing Operating Activities,-68310000.0,-18201000.0
Change In Working Capital,7466000.0,-984000.0
Change In Other Current Liabilities,-351000.0,0.0
Change In Other Current Assets,27000.0,-10000.0
Change In Payables And Accrued Expense,8881000.0,1700000.0
Change In Accrued Expense,9376000.0,1055000.0
Change In Payable,-495000.0,645000.0
Change In Account Payable,-495000.0,645000.0
Change In Prepaid Assets,-1091000.0,-2674000.0
Other Non Cash Items,274000.0,-20000.0
Stock Based Compensation,3939000.0,1523000.0
Unrealized Gain Loss On Investment Securities,0.0,-800000.0
Amortization Of Securities,-1225000.0,0.0
Depreciation Amortization Depletion,101000.0,63000.0
Depreciation And Amortization,101000.0,63000.0
Net Income From Continuing Operations,-78865000.0,-17983000.0
