,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-2488000.0,-3041000.0,-2121000.0,-3256000.0,-2150000.0,
Repayment Of Debt,-135000.0,-122000.0,-202000.0,-214000.0,-514000.0,
Issuance Of Debt,,0.0,2099000.0,,,0.0
Issuance Of Capital Stock,188000.0,4846000.0,0.0,4322000.0,1557000.0,
Interest Paid Supplemental Data,6000.0,0.0,86000.0,8000.0,7000.0,
Income Tax Paid Supplemental Data,0.0,,,,0.0,
End Cash Position,2828000.0,5263000.0,2544000.0,2771000.0,2642000.0,
Beginning Cash Position,5263000.0,2544000.0,2771000.0,2642000.0,2659000.0,
Effect Of Exchange Rate Changes,,0.0,-3000.0,4000.0,0.0,1000.0
Changes In Cash,-2435000.0,2719000.0,-224000.0,125000.0,-17000.0,
Financing Cash Flow,53000.0,5760000.0,1897000.0,3381000.0,2133000.0,
Cash Flow From Continuing Financing Activities,53000.0,5760000.0,1897000.0,3381000.0,2133000.0,
Net Other Financing Charges,,,,,1090000.0,
Proceeds From Stock Option Exercised,,1036000.0,0.0,363000.0,0.0,-1000.0
Net Common Stock Issuance,188000.0,4846000.0,0.0,4322000.0,1557000.0,
Common Stock Issuance,188000.0,4846000.0,0.0,4322000.0,1557000.0,
Net Issuance Payments Of Debt,-135000.0,-122000.0,1897000.0,-214000.0,-514000.0,
Net Short Term Debt Issuance,-135000.0,-122000.0,1897000.0,-214000.0,-514000.0,
Short Term Debt Payments,-135000.0,-122000.0,-202000.0,-214000.0,-514000.0,
Short Term Debt Issuance,,0.0,2099000.0,,,0.0
Operating Cash Flow,-2488000.0,-3041000.0,-2121000.0,-3256000.0,-2150000.0,
Cash Flow From Continuing Operating Activities,-2488000.0,-3041000.0,-2121000.0,-3256000.0,-2150000.0,
Change In Working Capital,837000.0,20000.0,-575000.0,-416000.0,567000.0,
Change In Payables And Accrued Expense,931000.0,-182000.0,-704000.0,-595000.0,483000.0,
Change In Prepaid Assets,-94000.0,202000.0,129000.0,179000.0,84000.0,
Other Non Cash Items,-157000.0,-470000.0,-681000.0,-1163000.0,-54000.0,
Stock Based Compensation,305000.0,471000.0,685000.0,719000.0,1015000.0,
Asset Impairment Charge,12130000.0,0.0,,,0.0,
Deferred Tax,-859000.0,0.0,,,0.0,
Deferred Income Tax,-859000.0,0.0,,,0.0,
Depreciation Amortization Depletion,,0.0,0.0,0.0,0.0,1000.0
Depreciation And Amortization,,0.0,0.0,0.0,0.0,1000.0
Operating Gains Losses,-289000.0,2236000.0,758000.0,-501000.0,27000.0,
Gain Loss On Investment Securities,-274000.0,-312000.0,-153000.0,-134000.0,54000.0,
Net Foreign Currency Exchange Gain Loss,-15000.0,351000.0,-56000.0,-367000.0,-27000.0,
Net Income From Continuing Operations,-14455000.0,-5298000.0,-6400000.0,-1895000.0,-3705000.0,
