,2026-03-31,2025-09-30,2025-03-31
Free Cash Flow,-409532.0,-295138.0,-323430.0
Issuance Of Debt,280000.0,,0.0
Issuance Of Capital Stock,0.0,0.0,29400000.0
End Cash Position,53490.0,323684.0,948498.0
Beginning Cash Position,183022.0,618822.0,1271928.0
Changes In Cash,-129532.0,-295138.0,-323430.0
Financing Cash Flow,280000.0,0.0,30150000.0
Cash Flow From Continuing Financing Activities,280000.0,0.0,30150000.0
Proceeds From Stock Option Exercised,0.0,0.0,750000.0
Net Common Stock Issuance,0.0,0.0,29400000.0
Common Stock Issuance,0.0,0.0,29400000.0
Net Issuance Payments Of Debt,280000.0,,0.0
Net Long Term Debt Issuance,280000.0,,0.0
Long Term Debt Issuance,280000.0,,0.0
Investing Cash Flow,0.0,0.0,-30150000.0
Cash Flow From Continuing Investing Activities,0.0,0.0,-30150000.0
Net Other Investing Changes,,0.0,-30150000.0
Operating Cash Flow,-409532.0,-295138.0,-323430.0
Cash Flow From Continuing Operating Activities,-409532.0,-295138.0,-323430.0
Change In Working Capital,1475867.0,218166.0,17950.0
Change In Payables And Accrued Expense,1504881.0,177055.0,52377.0
Change In Accrued Expense,0.0,0.0,-2100.0
Change In Payable,1504881.0,177055.0,54477.0
Change In Account Payable,1504881.0,177055.0,54477.0
Change In Prepaid Assets,-29014.0,26725.0,-34427.0
Change In Receivables,,14386.0,
Other Non Cash Items,-1650332.0,-2651071.0,-2286602.0
Unrealized Gain Loss On Investment Securities,0.0,,-268783.0
Net Income From Continuing Operations,-235067.0,2137767.0,2214005.0
