,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,80027000.0,17567000.0,13770000.0,23265000.0,-30542000.0,,
Repurchase Of Capital Stock,-85740000.0,-77538000.0,0.0,0.0,0.0,,
Issuance Of Capital Stock,,-651000.0,-1317000.0,,,,0.0
Capital Expenditure,-7452000.0,-14986000.0,-3714000.0,-5229000.0,-4791000.0,,
Interest Paid Supplemental Data,280000.0,-79000.0,269000.0,-25000.0,165000.0,,
Income Tax Paid Supplemental Data,40000.0,-13000.0,68000.0,1028000.0,43000.0,,
End Cash Position,622187000.0,480760000.0,458702000.0,881799000.0,330824000.0,,
Beginning Cash Position,480760000.0,458702000.0,881799000.0,330824000.0,350000000.0,,
Changes In Cash,141427000.0,22058000.0,-423097000.0,550975000.0,-19176000.0,,
Financing Cash Flow,-73357000.0,-65290000.0,-16972000.0,450056000.0,-126000.0,,
Cash Flow From Continuing Financing Activities,-73357000.0,-65290000.0,-16972000.0,450056000.0,-126000.0,,
Net Other Financing Charges,-1540000.0,-1334000.0,-25453000.0,-322910000.0,-843000.0,,
Proceeds From Stock Option Exercised,13923000.0,14233000.0,9798000.0,410000.0,717000.0,,
Net Common Stock Issuance,-85740000.0,-78189000.0,-1317000.0,772556000.0,0.0,,
Common Stock Payments,-85740000.0,-77538000.0,0.0,0.0,0.0,,
Common Stock Issuance,,-651000.0,-1317000.0,,,,0.0
Investing Cash Flow,127305000.0,54795000.0,-423609000.0,72425000.0,6701000.0,,
Cash Flow From Continuing Investing Activities,127305000.0,54795000.0,-423609000.0,72425000.0,6701000.0,,
Net Other Investing Changes,-47543000.0,21958000.0,-12662000.0,-34311000.0,-22207000.0,,
Net Investment Purchase And Sale,182300000.0,47823000.0,-407233000.0,111965000.0,33699000.0,,
Sale Of Investment,182300000.0,117500000.0,24000000.0,307513000.0,72201000.0,,
Purchase Of Investment,0.0,-69677000.0,-431233000.0,-195548000.0,-38502000.0,,
Net Business Purchase And Sale,,0.0,0.0,,,-2300000.0,0.0
Purchase Of Business,,0.0,0.0,,,-2300000.0,0.0
Net PPE Purchase And Sale,-6621000.0,-14199000.0,-2057000.0,-2038000.0,-1593000.0,,
Purchase Of PPE,-6621000.0,-14199000.0,-2057000.0,-2038000.0,-1593000.0,,
Capital Expenditure Reported,-831000.0,-787000.0,-1657000.0,-3191000.0,-3198000.0,,
Operating Cash Flow,87479000.0,32553000.0,17484000.0,28494000.0,-25751000.0,,
Cash Flow From Continuing Operating Activities,87479000.0,32553000.0,17484000.0,28494000.0,-25751000.0,,
Change In Working Capital,-47762000.0,-29438000.0,-53758000.0,-25858000.0,-125263000.0,,
Change In Other Working Capital,19727000.0,-22249000.0,-15972000.0,-35411000.0,4151000.0,,
Change In Other Current Liabilities,-1623000.0,9803000.0,-6710000.0,-4357000.0,-22393000.0,,
Change In Payables And Accrued Expense,-48159000.0,19186000.0,-16447000.0,-5151000.0,-72186000.0,,
Change In Accrued Expense,-47399000.0,20532000.0,-4673000.0,-19337000.0,-73954000.0,,
Change In Payable,-760000.0,-1346000.0,-11774000.0,14186000.0,1768000.0,,
Change In Account Payable,-760000.0,-1346000.0,-11774000.0,14186000.0,1768000.0,,
Change In Prepaid Assets,19972000.0,-15843000.0,-6349000.0,7248000.0,-8680000.0,,
Change In Receivables,-37679000.0,-20335000.0,-8280000.0,11813000.0,-26155000.0,,
Changes In Account Receivables,-37679000.0,-20335000.0,-8280000.0,11813000.0,-26155000.0,,
Other Non Cash Items,-23231000.0,-3270000.0,167000.0,27287000.0,30726000.0,,
Stock Based Compensation,60652000.0,67300000.0,84755000.0,910147000.0,8696000.0,,
Provisionand Write Offof Assets,36861000.0,30911000.0,35173000.0,33621000.0,41520000.0,,
Asset Impairment Charge,,0.0,0.0,0.0,0.0,592000.0,
Amortization Of Securities,-162000.0,,-1645000.0,-738000.0,-1627000.0,-2025000.0,
Depreciation Amortization Depletion,7665000.0,7817000.0,7514000.0,7411000.0,7258000.0,,
Depreciation And Amortization,7665000.0,7817000.0,7514000.0,7411000.0,7258000.0,,
Net Income From Continuing Operations,53456000.0,-44777000.0,-54722000.0,-923376000.0,12939000.0,,
