,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-402729000.0,-240246000.0,1350523000.0,-645350000.0,-56958000.0
End Cash Position,346748000.0,575564000.0,696183000.0,548668000.0,621576000.0
Other Cash Adjustment Outside Changein Cash,0.0,57134000.0,-57134000.0,2870000.0,0.0
Beginning Cash Position,575564000.0,696183000.0,605802000.0,621576000.0,893055000.0
Effect Of Exchange Rate Changes,-15660000.0,-26202000.0,-223273000.0,-37500000.0,90061000.0
Changes In Cash,-213156000.0,-94417000.0,370788000.0,-38278000.0,-361540000.0
Financing Cash Flow,203520000.0,162256000.0,-690402000.0,405405000.0,-275875000.0
Investing Cash Flow,-13947000.0,-16427000.0,-289333000.0,-93596000.0,-28707000.0
Operating Cash Flow,-402729000.0,-240246000.0,1350523000.0,-350087000.0,-56958000.0
Cash Flow From Continuing Operating Activities,-387329000.0,-255646000.0,1350523000.0,-350087000.0,-56958000.0
Taxes Refund Paid,-64772000.0,-69700000.0,71449000.0,150928000.0,-42344000.0
Change In Working Capital,-401281000.0,-398166000.0,1057053000.0,-509447000.0,-146072000.0
Other Non Cash Items,185749000.0,102148000.0,100796000.0,-307559000.0,90752000.0
Net Income From Continuing Operations,-122425000.0,125472000.0,121225000.0,-32988000.0,40706000.0
