,2026-03-31,2025-03-31
Free Cash Flow,-10552000.0,-352000.0
Issuance Of Debt,267000.0,0.0
Issuance Of Capital Stock,49611000.0,880000.0
Capital Expenditure,-2000.0,
End Cash Position,50048000.0,603000.0
Beginning Cash Position,2824000.0,113000.0
Changes In Cash,47224000.0,490000.0
Financing Cash Flow,57378000.0,841000.0
Cash Flow From Continuing Financing Activities,57378000.0,841000.0
Net Other Financing Charges,7500000.0,-39000.0
Net Preferred Stock Issuance,2600000.0,0.0
Preferred Stock Issuance,2600000.0,0.0
Net Common Stock Issuance,47011000.0,880000.0
Common Stock Issuance,47011000.0,880000.0
Net Issuance Payments Of Debt,267000.0,0.0
Net Long Term Debt Issuance,267000.0,0.0
Long Term Debt Issuance,267000.0,0.0
Investing Cash Flow,396000.0,0.0
Cash Flow From Continuing Investing Activities,396000.0,0.0
Net Business Purchase And Sale,398000.0,0.0
Sale Of Business,398000.0,0.0
Net PPE Purchase And Sale,-2000.0,0.0
Purchase Of PPE,-2000.0,0.0
Operating Cash Flow,-10550000.0,-352000.0
Cash Flow From Continuing Operating Activities,-10550000.0,-351000.0
Change In Working Capital,-4828000.0,516000.0
Change In Other Current Liabilities,-18000.0,0.0
Change In Payables And Accrued Expense,-169000.0,516000.0
Change In Prepaid Assets,-4118000.0,0.0
Change In Receivables,-523000.0,0.0
Changes In Account Receivables,-523000.0,0.0
Other Non Cash Items,12744000.0,874000.0
Stock Based Compensation,81771000.0,0.0
Asset Impairment Charge,6394000.0,0.0
Depreciation Amortization Depletion,87000.0,0.0
Depreciation And Amortization,87000.0,0.0
Net Income From Continuing Operations,-106718000.0,-1742000.0
