,2026-03-31,2025-03-31
Free Cash Flow,-9067000000.0,-3413000000.0
Repurchase Of Capital Stock,-4346000000.0,-508000000.0
Repayment Of Debt,-18377000000.0,-4811000000.0
Issuance Of Debt,22694000000.0,4744000000.0
Issuance Of Capital Stock,8319000000.0,899000000.0
Capital Expenditure,-10114000000.0,-4140000000.0
Interest Paid Supplemental Data,990000000.0,382000000.0
Income Tax Paid Supplemental Data,8000000.0,7000000.0
End Cash Position,16608000000.0,8482000000.0
Beginning Cash Position,25124000000.0,11501000000.0
Effect Of Exchange Rate Changes,36000000.0,70000000.0
Changes In Cash,-8552000000.0,-3089000000.0
Financing Cash Flow,7125000000.0,354000000.0
Cash Flow From Continuing Financing Activities,7125000000.0,354000000.0
Net Other Financing Charges,-1276000000.0,-3000000.0
Proceeds From Stock Option Exercised,111000000.0,33000000.0
Net Preferred Stock Issuance,-4346000000.0,-508000000.0
Preferred Stock Payments,-4346000000.0,-508000000.0
Net Common Stock Issuance,3973000000.0,391000000.0
Common Stock Payments,-4346000000.0,-508000000.0
Common Stock Issuance,8319000000.0,899000000.0
Net Issuance Payments Of Debt,4317000000.0,-67000000.0
Net Long Term Debt Issuance,4317000000.0,-67000000.0
Long Term Debt Payments,-18377000000.0,-4811000000.0
Long Term Debt Issuance,22694000000.0,4744000000.0
Investing Cash Flow,-16724000000.0,-4170000000.0
Cash Flow From Continuing Investing Activities,-16724000000.0,-4170000000.0
Net Other Investing Changes,1191000000.0,-7000000.0
Net Investment Purchase And Sale,-7801000000.0,-23000000.0
Sale Of Investment,0.0,289000000.0
Purchase Of Investment,-7801000000.0,-312000000.0
Net PPE Purchase And Sale,-10107000000.0,-4140000000.0
Purchase Of PPE,-10107000000.0,-4140000000.0
Capital Expenditure Reported,-7000000.0,0.0
Operating Cash Flow,1047000000.0,727000000.0
Cash Flow From Continuing Operating Activities,1047000000.0,727000000.0
Change In Working Capital,374000000.0,-689000000.0
Change In Other Working Capital,1119000000.0,-34000000.0
Change In Other Current Liabilities,459000000.0,-141000000.0
Change In Payables And Accrued Expense,-528000000.0,93000000.0
Change In Payable,-528000000.0,93000000.0
Change In Account Payable,-528000000.0,93000000.0
Change In Prepaid Assets,-74000000.0,-88000000.0
Change In Inventory,-384000000.0,-322000000.0
Change In Receivables,-218000000.0,-197000000.0
Changes In Account Receivables,-218000000.0,-197000000.0
Other Non Cash Items,-7000000.0,49000000.0
Stock Based Compensation,639000000.0,232000000.0
Asset Impairment Charge,5000000.0,32000000.0
Depreciation Amortization Depletion,2442000000.0,1443000000.0
Depreciation And Amortization,2442000000.0,1443000000.0
Amortization Cash Flow,113000000.0,206000000.0
Amortization Of Intangibles,113000000.0,206000000.0
Depreciation,2329000000.0,1237000000.0
Operating Gains Losses,1870000000.0,188000000.0
Gain Loss On Sale Of PPE,344000000.0,188000000.0
Net Income From Continuing Operations,-4276000000.0,-528000000.0
