,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-4503000.0,-7867000.0,-3268000.0,-7924000.0,560000.0,
Repayment Of Debt,-11408000.0,-786000.0,-2143000.0,-862000.0,-820000.0,
Issuance Of Debt,15214000.0,5787000.0,-27000.0,2017000.0,357000.0,
Issuance Of Capital Stock,84000.0,85000.0,85000.0,87000.0,85000.0,
Capital Expenditure,-13139000.0,-18332000.0,-14254000.0,-15861000.0,-10398000.0,
Interest Paid Supplemental Data,1690000.0,2511000.0,1656000.0,2507000.0,1674000.0,
Income Tax Paid Supplemental Data,25000.0,1607000.0,2522000.0,2259000.0,678000.0,
End Cash Position,4255000.0,52000.0,705000.0,349000.0,3707000.0,
Beginning Cash Position,52000.0,705000.0,349000.0,3707000.0,1147000.0,
Changes In Cash,4203000.0,-653000.0,356000.0,-3358000.0,2560000.0,
Financing Cash Flow,8690000.0,7203000.0,3594000.0,4481000.0,1997000.0,
Cash Flow From Continuing Financing Activities,8690000.0,7203000.0,3594000.0,4481000.0,1997000.0,
Net Other Financing Charges,8067000.0,5352000.0,8848000.0,6677000.0,5210000.0,
Cash Dividends Paid,-3236000.0,-3235000.0,-3169000.0,-3169000.0,-3104000.0,
Common Stock Dividend Paid,-3236000.0,-3235000.0,-3169000.0,-3169000.0,-3104000.0,
Net Common Stock Issuance,84000.0,85000.0,85000.0,87000.0,85000.0,
Common Stock Issuance,84000.0,85000.0,85000.0,87000.0,85000.0,
Net Issuance Payments Of Debt,3775000.0,5001000.0,-2170000.0,886000.0,-194000.0,
Net Short Term Debt Issuance,-31000.0,68000.0,-27000.0,-238000.0,269000.0,
Short Term Debt Payments,,-309000.0,-1677000.0,0.0,-357000.0,0.0
Short Term Debt Issuance,,68000.0,-27000.0,1748000.0,626000.0,-3887000.0
Net Long Term Debt Issuance,3806000.0,4933000.0,-2143000.0,1124000.0,-463000.0,
Long Term Debt Payments,-11408000.0,-786000.0,-2143000.0,-862000.0,-820000.0,
Long Term Debt Issuance,15214000.0,5719000.0,0.0,1986000.0,357000.0,
Investing Cash Flow,-13123000.0,-18321000.0,-14224000.0,-15776000.0,-10395000.0,
Cash Flow From Continuing Investing Activities,-13123000.0,-18321000.0,-14224000.0,-15776000.0,-10395000.0,
Net Other Investing Changes,16000.0,11000.0,30000.0,85000.0,3000.0,
Capital Expenditure Reported,-13139000.0,-18332000.0,-14254000.0,-15861000.0,-10398000.0,
Operating Cash Flow,8636000.0,10465000.0,10986000.0,7937000.0,10958000.0,
Cash Flow From Continuing Operating Activities,8636000.0,10465000.0,10986000.0,7937000.0,10958000.0,
Change In Working Capital,-544000.0,2380000.0,36000.0,-1814000.0,2840000.0,
Change In Other Working Capital,289000.0,559000.0,-141000.0,77000.0,-416000.0,
Change In Other Current Liabilities,-56000.0,-141000.0,-2674000.0,-103000.0,0.0,
Change In Other Current Assets,4000.0,40000.0,82000.0,34000.0,-4000.0,
Change In Payables And Accrued Expense,-120000.0,1358000.0,-531000.0,-1283000.0,1393000.0,
Change In Accrued Expense,574000.0,-669000.0,1278000.0,-1482000.0,173000.0,
Change In Interest Payable,450000.0,-427000.0,450000.0,-441000.0,404000.0,
Change In Payable,-694000.0,2027000.0,-1809000.0,199000.0,1220000.0,
Change In Account Payable,-2265000.0,2269000.0,-1135000.0,650000.0,-36000.0,
Change In Tax Payable,1571000.0,-242000.0,-674000.0,-451000.0,1256000.0,
Change In Income Tax Payable,1571000.0,-242000.0,-674000.0,-451000.0,1256000.0,
Change In Prepaid Assets,1360000.0,-1849000.0,-9000.0,293000.0,1363000.0,
Change In Inventory,413000.0,325000.0,502000.0,984000.0,-1249000.0,
Change In Receivables,-2434000.0,2088000.0,2807000.0,-1816000.0,1753000.0,
Changes In Account Receivables,-3232000.0,2009000.0,2783000.0,-974000.0,1208000.0,
Other Non Cash Items,-261000.0,-336000.0,-321000.0,-336000.0,-295000.0,
Stock Based Compensation,92000.0,94000.0,60000.0,46000.0,46000.0,
Provisionand Write Offof Assets,53000.0,-21000.0,58000.0,54000.0,49000.0,
Deferred Tax,-90000.0,675000.0,694000.0,283000.0,-474000.0,
Deferred Income Tax,-90000.0,675000.0,694000.0,283000.0,-474000.0,
Depreciation Amortization Depletion,3452000.0,3538000.0,3497000.0,3414000.0,3357000.0,
Depreciation And Amortization,3452000.0,3538000.0,3497000.0,3414000.0,3357000.0,
Net Income From Continuing Operations,5934000.0,4135000.0,6962000.0,6290000.0,5435000.0,
